	SRR2917198	SRR2917152	SRR2916699	SRR2916026	SRR2916025	SRR2915407
Caust.v2_000201	0.792687643163916	0	0	0	0	0
Caust.v2_000202	816.468272458833	625.855213986209	713.372340366394	684.357588277362	611.649270825818	353.969077744653
Caust.v2_000203	0	0	0	0	0	0
Caust.v2_000204	0	0	0	0	0	0
Caust.v2_000205	0	0	0	0	0	0
Caust.v2_000206	0	0	0	0	0	0
Caust.v2_000207	22.9879416517536	15.6277758545902	14.0377383614138	6.67304257258533	21.8446168152078	13.385385292865
Caust.v2_000208	0	0	0	0	0	0
Caust.v2_000209	0	0	0	0	0	0
Caust.v2_000210	83.2322025322111	57.3018448001642	58.7032695113669	69.6962224247801	66.6835671201079	37.181625813514
Caust.v2_000211	0	0	0	0	1.14971667448462	0
Caust.v2_000212	0	0	0	0	0	0
Caust.v2_000213	0	0	0	0	0	0
Caust.v2_000214	0	0	0	0	0	0
Caust.v2_000215	0	0	0	0	0	0
Caust.v2_000216	0.792687643163916	0.744179802599535	3.82847409856741	0.741449174731704	0	0
Caust.v2_000217	0	0	0	0	0	0
Caust.v2_000218	0	0	0	0	0	0
Caust.v2_000219	0	0	0	0	0	0
Caust.v2_000220	0	0	0	0	0	0
Caust.v2_000221	0	0	0	0	0	0
Caust.v2_000222	0	0.744179802599535	0	0	0	0
Caust.v2_000223	0	0	0	0	0	0
Caust.v2_000224	0	0	0	0	0	0
Caust.v2_000225	0	0	0	0	0	0
Caust.v2_000226	196.586535504651	200.928546701874	179.938282632668	163.860267615707	190.852967964447	193.344454230273
Caust.v2_000227	1.58537528632783	0.744179802599535	0	0	1.14971667448462	0
Caust.v2_000228	1072.50638120078	1143.80435659549	1017.09795218608	850.442203417264	878.383539306249	751.068841432983
Caust.v2_000229	0	0	0	0	0	0
Caust.v2_000230	0	0	0	0	0	0
Caust.v2_000231	0	0	0	0	0	0
Caust.v2_000232	0	0	0	0	0	0
Caust.v2_000233	0	0	0	0	0	0
Caust.v2_000234	0	0.744179802599535	0	0	0	0
Caust.v2_000235	1.58537528632783	0.744179802599535	0	0	1.14971667448462	1.48726503254056
