SRR1519108	SRR1519109	SRR1519110	SRR1519111	SRR1519112	SRR1519113	SRR1519114	SRR1519115	SRR1519116	SRR1519117
OG0000394	11.3564506232256	11.5417164405583	11.6632570055252	11.6080334347443	11.6326004609221	11.4952514948658	11.4577839080823	11.5461978771219	11.6682404352427	11.7534288287389
OG0000399	8.11345605007355	8.2486324129186	8.43361321993245	8.45542983524025	8.36725440093196	8.03346061269001	8.04717047388266	7.92081967359168	8.34409495490191	8.57371240230115
OG0000432	11.7019249729931	10.8647432208397	11.8146406696454	8.70901816877548	8.04857806329673	9.98264731384413	10.0436027118026	8.20685547657781	10.1365310001302	7.9842315367071
OG0000451	12.0000277886697	12.1565300394953	12.5512481262411	12.4043141719514	11.9912593813846	11.9603583818644	11.9865638303865	11.6685512182184	12.0018451808221	11.7909765048548
OG0000468	10.6678026199893	10.3419738524763	10.2177348481295	9.88065072146675	9.42338642160218	10.3015826053763	10.1443015227208	10.0894644624267	10.0127118882688	8.84231802938186
OG0000540	9.93561755804228	9.41814439823179	9.39907879956666	9.27068944920396	9.37919016410998	9.8082212249539	9.81978554763564	9.74246865393646	9.18856510185139	9.46558172697713
OG0000546	16.9414938707732	17.3378041654285	16.9483001157531	17.1944153619019	17.080356385281	16.890886110368	16.9840453431547	16.55430756094	16.8056461028818	15.9630821829367
OG0000564	8.90023698325475	8.59691383339409	11.1916287207981	8.22652679236246	7.45822090806356	9.23684452854231	10.1820424336679	8.18218634292894	12.6037237669063	7.24872788889337
OG0000565	10.9604435870197	10.7347771665353	11.0012808634398	10.819030274796	10.972174511409	10.9667511581329	10.8510631965818	10.9051773538824	10.8871154522608	10.8118090632096
OG0000582	8.57928531965945	7.89080005326186	7.8846861914488	8.38387827674613	8.40645063940285	8.16611815921315	8.13788312120009	8.03113198154881	7.78980275100985	8.57049423873152
OG0000602	6.6363990396383	6.92532796950301	6.94656861736171	7.07319639285188	7.05145542188411	7.02615644090553	6.95792570217455	6.94033147017889	6.9248742810975	7.08026803274926
OG0000625	10.1301109692095	9.73184183420832	9.79050490426506	9.95729782637301	10.1908800283767	10.3478788908608	9.97884480132136	11.1709394554305	9.71023608530518	10.2497217073862
OG0000635	8.50414701367732	8.71867330367025	8.68041965663192	8.52602733798331	8.73912127793919	8.59502344477939	8.65330778395639	8.55666133223179	8.65952697873565	8.77267126682218
OG0000650	9.88304558932396	10.0465348217236	10.092206590333	10.2212514393645	10.1805342226182	9.82948352692251	10.0436027118026	10.2862471774241	9.94117749804921	10.2075876391268
OG0000651	7.55380817130719	7.85473305014134	8.1856154256862	7.63386692738204	7.53230172122078	7.66357747184612	7.58575476314087	7.61216950525849	7.96286188744121	7.82927396032226
OG0000658	10.2786279557201	10.3311898206503	10.4171153878678	10.4245401913855	10.3723696320786	10.128450639544	10.2502152012883	9.97232038499635	10.3164318315975	10.5436948563074
OG0000676	9.48151794603769	9.49367076195253	9.72423015726365	9.76321166769709	10.0488586557158	9.54162049252931	9.70280245831516	9.8861890934521	9.68632951750273	10.0505144194749
OG0000688	9.11037859801002	9.06389537119447	9.39739731484363	9.52249178077918	9.62029319239081	8.68514832828276	9.08808136958949	9.07162734416197	9.10472548642712	9.02479060109205
OG0000691	8.98089898577692	9.00913830604714	8.96345468834142	8.93599938655443	8.85243193506533	9.0149697340486	9.43200200347904	9.00866016686757	8.8944909967349	8.88087802210898
OG0000703	6.6363990396383	6.6363990396383	6.6363990396383	6.75797209381587	6.6363990396383	6.6363990396383	6.6363990396383	6.6363990396383	6.76558095805489	6.6363990396383
OG0000706	8.18572731495731	8.4763018320585	9.03994739656689	8.66701350792189	8.61492275790701	8.18267389567897	8.43129144175756	8.99570405257517	8.7530373342531	8.83446846175939
OG0000712	8.10513067000805	8.21847240986741	8.34656660430491	8.19549758825601	8.065973184088	7.81467239526434	7.82902169305698	7.77290918799831	8.35576825333683	8.15175183155833
OG0000718	10.1796226980689	10.1860194656168	10.1563564813375	9.98296813339996	10.1383810773108	10.1112642720131	10.3515492905093	10.2461847333912	10.2264219224568	10.1601534153146
OG0000730	9.62252852678309	9.81733953736906	10.0611081713663	9.96556311961588	9.78675607829272	9.45243116582709	9.62209657684179	9.68059689436716	9.83554584740434	10.0795264145612
OG0000731	7.98138424974973	8.3581995581321	8.17695013697503	8.1595532647742	7.80637487968934	8.00488323116128	7.88576178681078	8.2468306574009	7.72920712569002	7.61402676358701
OG0000734	10.5373563700722	10.1920003153162	10.2233555449969	10.122403525998	9.99335351437251	10.6594358713978	10.1617239446748	10.7487465513694	9.97624273892007	9.93991877843106
OG0000740	7.11595865800351	7.08296925471735	7.20018559165303	7.12055994944922	7.17102012289044	6.6363990396383	6.99569196378538	6.94033147017889	7.1814080432671	7.16385248587229
OG0000741	10.1848266449693	10.5985841540652	10.5315556431859	10.5832250621154	10.5680596947533	9.97632211896657	10.0436027118026	10.1264562506993	10.552081790471	10.5505891895486
OG0000747	10.6315487355479	10.6905692850266	10.4573479588554	10.91060131935	11.2128147721353	11.1026495728322	10.9951595346584	11.1764851218649	11.3129489023994	11.1779537317401
OG0000750	9.09910902539271	9.03907521784603	8.97727538729304	8.97241578648382	9.00598208602711	9.25822384701624	9.31038960011756	9.16663269293522	8.7836805902784	9.17523311360176
