	SRR3948522	SRR3948580	SRR3948532	SRR3948545	SRR3948559	SRR3948571	SRR3948576	SRR3948549	SRR3948582	SRR3948523	SRR3948530	SRR3948535	SRR3948538	SRR3948546	SRR3948551	SRR3948569
OG0000408	408.802214103865	339.955254092698	548.915582536841	406.77298545882	438.365652716419	564.569195449603	417.519639946669	454.250975184115	396.129827178452	644.801630098752	449.984023614548	627.552905960235	584.83577136213	765.112513214794	611.891398100279	439.390557541462
OG0000415	15146.7060357112	15036.1183498123	17666.5171173914	14796.8254237509	15204.3665863221	16489.5062052534	14796.4074528972	15067.6983873728	12556.7965741851	14246.0860149943	11495.667803277	12844.619282497	14321.743091794	13406.3962492504	13543.2603168223	15361.0498424708
OG0000424	43.6055695044123	73.3546139921598	67.154565948656	75.12474055771	70.9903891038735	61.2854718744635	62.1837761622698	44.4004712585977	70.9228074860983	56.4201426336408	62.6560032881016	42.1884306527889	72.1425704805258	27.0836287863644	71.083145148227	103.515569947111
OG0000432	1461.56524928182	847.12747771591	1004.39872549294	867.599137904285	775.570000959818	857.996606242489	2296.35801970668	1456.1077625576	1086.32983173829	455.391151257243	937.561649201956	442.099596215684	796.453978105005	351.119901766081	804.968589651544	1455.82535606469
OG0000451	1399.27157856123	1295.93151386149	1664.26533003191	1260.62979277328	1252.98036768337	1406.78014984564	1425.7851534349	1383.24545074862	1342.34386851737	1936.41989539031	1327.16806964797	1662.04838259216	1402.45157014142	1843.62130238609	1557.10511196319	1204.74503746957
OG0000460	1632.09417287943	1640.61932369562	1912.44524766825	1592.27803767439	1535.16716437126	1734.56456759845	1426.89557800923	1942.23599915815	1899.34738096917	2366.62348297182	1805.63209475711	2532.18476480593	1918.03047384225	2596.15927366436	1767.47279828024	1706.90567465981
OG0000461	1526.97360353844	1415.03416668747	1563.04685381944	2043.9426363933	1277.82700386972	1547.92244870804	1857.74031284781	1276.22893027918	1155.52281465155	1127.39535012579	1437.67047544698	989.67026906334	1479.40364532065	1063.99970232146	1208.41346751986	1390.85281748087
OG0000468	3.11468353602945	7.0988336121445	4.86627289483015	1.83231074531	3.54951945519367	6.49997428971582	5.55212287163124	6.83084173209195	0	4.0300101881172	2.27840011956733	3.51570255439908	1.92380187948069	5.80363473993523	9.60583042543609	6.60737680513477
OG0000483	2511.99227180775	2391.51816800246	2677.42334673555	2810.76468330554	2576.95112447061	2786.63183477674	2424.0568457542	2539.93465071619	2328.34387503142	2724.28688716723	2347.89132321413	2761.58435648047	2357.61920330358	2798.31921710544	2508.08232408136	2639.64703365134
OG0000485	1415.62366712538	1340.10203411483	1494.91903329182	1188.25351833353	1472.16319404158	1377.06598166408	1245.89637239405	1286.47519287732	1252.39299073013	1495.13377979148	1395.52007323499	1676.99011844836	1498.64166411546	1614.37773015865	1523.48470547416	1419.48478363645
