	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
OG0000394	870.511956396907	-0.0513543033070704	0.0661239686503618	-0.776636737861459	0.437373120283685	0.712750860259851
OG0000399	205.240579802665	-0.339730441480611	0.10901507454508	-3.11636205266388	0.00183097322831721	0.0429165278988677
OG0000432	4540.53971584086	-0.0187078382762771	0.192281452942684	-0.0972940342917714	0.922492893471053	0.970040314899925
OG0000451	3071.73508971766	0.254803867881285	0.0695623521775824	3.66295646861982	0.000249320921501068	0.0106777071195951
OG0000468	2632.4713907148	-0.338535972055646	0.163331749798642	-2.07268931161883	0.0382012031287941	0.221513992652366
OG0000540	741.728337890004	0.100885134609781	0.0819255827239048	1.23142407115701	0.218164298684247	0.525563855649758
OG0000546	147.494642176288	0.0916099235701337	0.232156808562469	0.394603648014412	0.693135420852599	0.868042475812114
OG0000564	7383.1172826595	-0.0430935887358613	0.110924977204587	-0.38849310427516	0.69765115612924	0.869932372614067
OG0000565	478.879047643559	0.108675818807778	0.106110088827761	1.02417988721301	0.305750316773675	0.607050382018089
OG0000582	770.12516279709	0.201153263208159	0.188851396418617	1.06514045976273	0.286812372418518	0.589567378189527
OG0000602	4219.35098881494	-0.210546297076938	0.112584116044735	-1.87012435211799	0.0614665515078999	0.28430328957454
OG0000625	2167.21491967819	-0.228548359094443	0.0675200758354682	-3.38489488150704	0.000712055175728353	0.0228714759685339
OG0000635	806.948063052973	-0.232922176153884	0.130607933020529	-1.78336928521236	0.074526209673805	0.31267435685526
OG0000650	1799.97152864995	0.0519288978745968	0.106638163431078	0.486963542917345	0.626284166944943	0.832647312155861
OG0000651	99.7228977922989	0.0766863509151379	0.149575407424772	0.512693578680082	0.608165682172192	0.822053313549668
OG0000658	363.752399747837	-0.00839320866013785	0.158916978326299	-0.0528150531713758	0.957879267544305	0.980924948168606
OG0000676	4867.65892980417	-0.175106918756347	0.134643371669214	-1.30052386972707	0.193421480669864	0.493914962050653
OG0000688	231.124643557361	-0.0425437148209831	0.179687803753556	-0.236764621372591	0.812839399289307	0.925067287280939
OG0000691	656.774069104083	-0.0575437841760943	0.0853516764884288	-0.674196296353893	0.500186523968632	0.755572362855141
OG0000703	9.74895431814974	-0.00621523721932336	0.309680291794775	-0.0200698506944129	0.983987650959973	NA
OG0000706	1048.37083204855	-0.493312580149023	0.447601353512683	-1.10212486239733	0.270407391919902	0.578509745929329
OG0000712	3296.70940615017	-0.704293600555047	0.419750761989675	-1.67788522221282	0.0933695079752409	0.351681675533236
OG0000718	1205.13052676301	0.421745271862316	0.149908362236598	2.81335387546081	0.00490276634425863	0.0772681055544746
OG0000730	345.980230426333	0.088287109551756	0.132279735982726	0.667427319051236	0.504499220565624	0.757581793809448
OG0000731	1788154.30626977	-0.340166872683449	0.201370447483118	-1.68925915860602	0.0911697764220216	0.347547202646146
OG0000734	208.505115867095	0.2259415179832	0.167740832818663	1.34696790391791	0.177990569992342	0.476895135588562
OG0000740	25.7183686390784	-0.276777397021085	0.300324953925234	-0.92159307244908	0.356740873331042	0.65686522801772
OG0000741	740.827222854931	0.213915990346908	0.0917238947085496	2.33217299621458	0.0196915921580809	0.158494034762243
OG0000747	539.887912153646	-0.0170218065225281	0.178612610667925	-0.0953001384329739	0.924076432702302	0.970059702053202
OG0000750	4764.61510809077	-0.161913399829526	0.101162256964898	-1.60053170705462	0.10948067878375	0.372707040923285
OG0000754	2215.98800194374	-0.158713794966481	0.0874962441695782	-1.81394980404959	0.0696854540778193	0.301709193079974
OG0000755	2883.68031588831	-0.155126634329622	0.0699933139500799	-2.21630646664709	0.0266705204562657	0.187667414731817
OG0000759	401.241664697282	0.116094556364282	0.188049750809331	0.617360862562341	0.536996730648215	0.78331073514207
OG0000766	1598.28943448311	0.0644099812251597	0.0611477142716525	1.05335059523263	0.292180338249906	0.595579987630966
OG0000767	38.4128019418711	-0.227070809331863	0.20532659776113	-1.10590060814249	0.268769541554718	0.577527053824354
OG0000771	659.053555761473	0.198939783837943	0.0991734825876763	2.0059775924685	0.0448586387549155	0.240092617578395
OG0000777	1206.0643887367	0.105351933981858	0.0723848245500398	1.45544227863712	0.145546859039525	0.43264957498553
OG0000781	778.367264490817	0.113012962197893	0.0863483973380502	1.30880208182038	0.190601401591955	0.491230506777483
OG0000785	3021.77307706489	0.117602883976816	0.0631529658168197	1.86219099064853	0.0625761738986729	0.287138554569439
OG0000787	927.796476624274	0.0180797927271219	0.0557931415942905	0.324050451551773	0.745899838414978	0.899860577193735
OG0000788	1017.9021021607	-0.0398196261758387	0.131325950433237	-0.303212168230848	0.761728176355163	0.905141283746426
OG0000790	1715.57061968588	0.0959917012207591	0.0703745922091753	1.36401076308111	0.172564178227229	0.470472807993391
OG0000792	2737.14407471271	0.425553452696211	0.251317541284489	1.69328989342009	0.0904003009174124	0.345706782185633
OG0000794	4532.68941575108	-0.163642670478719	0.0514991932088115	-3.17757736155603	0.00148511063650759	0.0365379347379067
OG0000795	5243.12090005297	0.160722089700697	0.240624134932303	0.667938358493898	0.504172940787257	0.757581793809448
OG0000796	762.765508518908	0.0610703495589489	0.0994736132615468	0.613935168901286	0.539258169077734	0.785342816343686
OG0000798	1288.17017526011	0.126420305277458	0.097172835044334	1.30098401698149	0.193263925639016	0.493914962050653
OG0000799	1676.82457541546	0.126045671428962	0.0741385591279542	1.70013651346288	0.0891052505660434	0.343831422529265
OG0000801	9089.10839087424	0.0932769189627377	0.189731115026889	0.49162689498514	0.622983126946308	0.831203256683362
