SRR3948522	SRR3948580	SRR3948532	SRR3948545	SRR3948559	SRR3948571	SRR3948576	SRR3948549	SRR3948582	SRR3948523	SRR3948530	SRR3948535	SRR3948538	SRR3948546	SRR3948551	SRR3948569
gene-LOC117217458	4.87531671728104	4.87531671728104	4.87531671728104	4.87531671728104	4.87531671728104	4.87531671728104	4.87531671728104	4.87531671728104	4.87531671728104	4.87531671728104	4.87531671728104	4.87531671728104	4.87531671728104	4.87531671728104	4.87531671728104	4.87531671728104
gene-LOC117217467	10.2281476428179	10.0952446635789	9.89645240562352	10.049051344209	10.2129789652383	9.77852715002082	10.0387267134162	10.1303198652805	10.2567510199028	10.5138339075455	10.3924470279487	10.3286460144977	10.1938091228596	10.3200050471459	10.1751385119935	10.0183383282925
gene-LOC117217360	5.57342346570669	5.74608735143633	5.69409770094447	5.710594535114	5.53411062695255	5.75011056181639	5.93973372910231	5.84173869486333	5.7221340281775	5.74769774178038	5.7182030811074	5.82078574501775	5.68943837205691	5.76639261788802	5.55803741952296	5.55477186613739
gene-LOC117217366	6.23437905189821	6.10968320308261	5.99111766924421	5.962570837464	6.59941758051483	6.42191570238634	6.41590652250428	6.13719916521788	6.40914191872366	6.51617225114264	6.32189820616442	6.3069197020417	6.46421807554176	6.1169399951384	6.64119302942314	6.5312402168895
gene-LOC117217750	7.68343672133069	7.56033574519899	7.74759750504479	7.75880004080512	7.78897325201821	7.67064898924596	7.77939203000017	7.88378227435256	7.83517096770181	7.53772609783	7.83191263288004	7.42740957009572	7.86135477200171	7.23114486235187	7.83336202515139	8.25580066261399
gene-LOC117217908	8.36705097588486	8.33493508121204	8.28675354416939	8.10525507497598	8.47969082649199	8.3314871812939	8.34251694589258	8.2866139592839	7.96285035504112	7.99700377905706	7.9721167801666	8.27715555575462	8.22685673613705	8.40649587896777	8.185238385466	8.35246480111577
gene-LOC117218002	7.26997192644375	7.21875958198163	6.88786055727901	6.91324286451452	7.25452236619021	6.61671505592828	6.71571588919499	7.21525710903709	6.62231455266751	6.40499958485117	7.0217620985188	6.03560925564362	6.75931280007633	6.31598901026045	6.70027920798642	7.21991455705114
gene-LOC117218102	10.067731239083	9.67473357461169	9.9876619927478	9.97709531468667	9.79688785741258	10.176910567555	10.0749762154071	9.94417717242439	9.74643690595583	10.1057312571428	9.65569967926389	9.8684479778031	9.89227846776319	9.88683531295417	9.86291905730476	9.77227638434572
gene-LOC117217762	9.26578680696632	9.27099984509629	9.00120885733529	9.403630728008	9.27091247488424	9.44738926196064	9.34473303463556	9.2709788962178	9.26620803834873	9.30977508538645	9.27520359816481	9.1727394020471	9.15885988791377	9.35641196452282	9.27568544490356	9.31649161180545
gene-LOC117217774	8.73384339439653	8.58472785731945	8.67966374279309	8.56695067898976	8.69434694448372	8.63567173117888	8.50734826592227	8.42319885754205	8.64364872961735	8.54379371604987	8.48171528316763	8.78971332611818	8.58752589067569	8.54027989079206	8.79505938731399	8.37684487368865
gene-LOC117218146	8.92001296226842	9.08643722773781	9.02837789779364	8.46860015262339	9.06289265086544	8.60835974681838	8.80705160442312	9.2921526354457	9.1070077654301	8.91087792017237	8.96958994975859	9.29806679003546	9.11946518797564	9.07323055510391	8.9956470214457	8.60833460707564
gene-LOC117218171	7.81632639441564	7.92187219880963	8.31365155663726	7.62113738080918	7.37945309309139	7.59486171820284	7.80156562480011	7.58540462878787	7.68224154760988	7.77278095202041	7.48145679809105	7.95238001900411	7.64584474781749	7.95331511791409	7.64943813693008	7.59624658352635
gene-LOC117218156	6.96578320089741	6.96603101993092	6.93730537291895	7.28715199099782	7.19198890105748	7.55898593086157	7.34524726118058	6.81461347978812	6.89611422393085	7.17243161127506	7.17342083325042	6.98644866855318	6.90255883455082	7.06763997773335	7.16572599134243	7.46352672206117
gene-LOC117217902	6.61770287982321	6.65122435364345	6.63766281630687	6.72429960663611	6.73702530225456	6.55529134129606	6.69901451853122	6.38762977463266	6.44208955982033	6.48028910869893	6.61485877657198	6.46130312791682	6.56547577199907	6.4667796514655	6.64119302942314	6.58739804996225
gene-LOC117218268	5.77093613423886	5.71529255471536	5.76992999305478	5.710594535114	5.73272028722606	5.44497632338327	5.4340332619137	5.61904903226514	5.78788132796447	5.40642952010676	5.62096324020361	5.57143957050343	5.64865691825894	5.51032733243522	5.68816526641378	5.49651002491982
gene-LOC117218284	8.08322856803985	8.20113982561792	8.1136586161201	8.05059981986201	8.26098731545537	8.19995030575412	8.01218583962701	8.14134457130064	8.09846568942566	7.73858248010571	8.04997043224431	7.92641704151342	8.04801390566378	8.08872384460795	8.04958924228031	8.05835620391159
gene-LOC117217808	6.7258007659082	6.92699000823756	7.01951485700455	6.86555555614209	7.03690717227931	6.70336495761393	6.92875871788982	7.00353266471321	6.67681374109816	6.68092862431652	6.77107955438429	6.96533890622305	6.65878169760073	6.73431478332152	6.72878843140535	7.04152933140847
gene-LOC117218026	9.1032936873125	9.13788571752373	9.18622592662569	9.1203336844528	9.26882870181764	9.15461490978059	9.22059680483115	9.23862120732736	9.30240263742489	9.52828242564877	9.27520359816481	9.2860149414693	9.25286083597923	9.46085006141467	9.11279810147765	9.03803425212283
gene-LOC117218048	8.47275973583407	8.60540529863842	8.52379153264139	8.75466794463502	8.60106174595322	8.53407322285989	8.52502556404626	8.587028491029	8.40451562901672	8.6087948271991	8.61488522332146	8.57470924994738	8.60193416460462	8.47888582045502	8.53944849825949	8.72277824506839
gene-LOC117218012	8.96582433861033	8.85745989636441	9.08639708031693	8.82394132325355	8.57421704538178	8.79243895963516	8.57253673605602	8.91922491772801	8.98352973124573	8.89872353239817	8.70121810144714	9.02818762322469	8.77392522283895	9.05238214972995	8.86806002628236	8.78583639386155
gene-LOC117218676	7.67223495209499	7.6088007382793	7.28643044590434	7.29592913023511	7.27186501965428	7.20388909529139	7.49963905717844	7.49486640873204	7.71905606214971	7.34909811894102	7.5733210382131	7.24242755557941	7.33829163451192	7.56208118585521	7.46158428766569	7.58778663342038
gene-LOC117218709	8.26762560363098	8.19723665573691	7.98521487966238	8.38311163713996	8.10489752963106	7.99243952938991	8.2008441257985	8.19899619016	8.28828885045412	8.23961910990539	8.27147546053076	8.1399419647805	8.31285209236829	8.15430664692931	8.10643710348675	8.28704403158125
gene-LOC117218658	9.59021421314447	9.48461147569358	9.70137875875483	9.58933509663766	9.68426311324446	9.8743722039551	9.9274689732757	9.59006676517977	9.36837768813585	9.45148042259312	9.45813926180451	9.50105601561851	9.84483880847408	9.51511806611454	9.23952689335833	9.67016491221502
gene-LOC117218956	8.43403409248528	8.69077817137593	8.74674295429766	8.76082673567335	8.76719135600588	8.97697054542319	8.73307681366079	8.67860171189932	8.70520261697524	8.91691664499102	8.63591928125561	8.80672108212948	8.51702461663953	8.99616748779285	8.61220958482274	8.99479048563697
gene-LOC117218827	8.1285925141471	8.27332512031382	8.13397202992111	8.20406001207427	8.07149676550257	8.21821066372778	8.35741890570585	8.15306463611045	8.45566325338386	8.39549531557707	8.23319444040763	8.29340857248007	8.39392989854757	8.18357785051946	8.18044002495166	8.26105597247118
gene-LOC117218631	9.92700016993138	9.68858040704377	9.57281521075796	9.33735724045946	9.90937457768675	9.55639387446477	9.53692940601712	9.79845272686091	9.4314562258747	8.58238756143326	9.95964770028744	8.62037866229848	8.77074439462644	8.55893529020385	9.38107633795168	9.85216276439659
gene-LOC117218974	7.96069637792764	8.03592945151	8.10339116496652	8.24878829041537	7.98178350128033	8.04468945447035	7.94101933799545	7.95944548349977	8.12590176181086	7.96203878526393	8.12374293213456	8.2230072851484	8.0373806785344	7.84088917688241	8.05485307700701	8.02154902334111
gene-LOC117218480	9.23248188317362	9.2524560208366	9.24988738518489	9.21738589562271	9.29772995520492	9.40255166730523	9.12279614653211	8.87422951799466	9.03228776632352	9.13970644187811	8.99904790895926	9.27995088292019	9.09682088221883	9.21360406559188	9.1301912960218	9.1236648309575
gene-LOC117218647	5.11003696311135	4.87531671728104	5.13736653301562	5.13036249114418	5.12617033946683	5.23699829707176	4.87531671728104	4.87531671728104	4.87531671728104	5.14199541163208	4.87531671728104	4.87531671728104	4.87531671728104	5.13630048288631	4.87531671728104	4.87531671728104
gene-LOC117218564	6.90741516444926	6.80215598504428	7.16987115431122	7.60030320324632	7.43402754135334	7.69061703450711	8.29168214028645	7.13214931188913	7.524312318493	6.98076246066497	7.74049484352248	6.53885300108215	6.86507199306686	6.74835861091138	7.50126856609364	8.83925656435478
gene-LOC117219530	8.96582433861033	8.55161647944207	8.53523697405608	8.7453797157205	8.57760040152442	8.78026688667546	9.23136129445832	8.479929339458	8.7172013236336	8.34241398078179	8.65664780914289	8.54794029065502	8.2545812705652	8.57734966864461	8.33509604697981	8.72656556881245
gene-LOC117219221	8.78845901635972	8.74498354881211	8.80138494471086	8.84437547504166	8.73123326593302	8.77414177349269	8.92464450136722	8.7646545410405	8.72910010175864	8.84904703451449	8.88793890987276	8.98903228328526	8.81772951928279	8.74624850201273	8.64724390194906	8.82167056869582
gene-LOC117219103	8.06636382548263	8.20891399815256	8.22666154962968	8.11012023093735	7.77113801827112	8.15798128882544	7.98672246609295	7.9990580530534	8.02257895551217	8.19030835375514	8.12971990754767	8.16670430679883	8.17940677574322	8.28600331005848	8.30900165188278	8.06439823969469
gene-LOC117219182	10.0476907740863	9.95685423210524	10.2848381750836	10.3243123150967	10.1005001703355	10.4042785932786	10.0734838922591	10.1751052382481	9.84232719065796	9.92185286461971	9.91066487893111	10.0608542556866	10.1047620363548	10.0648703126843	10.1128948202789	10.104927230363
gene-LOC117219352	7.13500606171886	7.2345307449091	7.11812115261014	7.40512301848666	7.08735971055113	7.38891596880432	7.08680914036617	7.00353266471321	7.12132454270304	7.1297808009204	7.0217620985188	7.30145862704589	7.2748951457345	7.30594013755608	7.19548422163094	7.40660924741489
gene-LOC117219488	6.85665656288407	7.09410599104741	6.90040194978021	6.9364361316786	6.95188627927676	6.7444972192148	6.90043137384919	6.76671398965861	7.13999864502082	6.87975558925396	7.0217620985188	7.03776809640283	6.92695277013815	6.98917731919876	6.95982908617824	6.98956384430055
gene-LOC117219480	5.28097497034254	5.45025029956548	5.13736653301562	5.31593000190949	5.57874350885897	5.44497632338327	5.4340332619137	5.27598617104802	5.36886550422129	5.25192427646228	4.87531671728104	5.22590123505211	5.39426918030466	5.24390370603949	5.55803741952296	5.27000385787148
gene-LOC117219118	10.7873212597833	9.74399928070243	10.2507306880024	10.393053913807	9.66855789837984	11.0819071242146	11.2258583637723	9.45116721109863	9.2702749984972	9.30977508538645	9.50216602311462	8.86470465820412	9.60781008619586	9.14143729310831	9.71787706164366	9.87443921699277
gene-LOC117219614	8.34979979472071	8.18939784560108	8.43692315613291	8.82687841631357	8.29848880216863	8.63567173117888	8.68285486844549	8.26521247869947	8.74676453640012	9.16019411450519	8.98603018296832	8.69542121569099	8.95568987513913	9.03122613838385	8.57629315618602	8.92408433974175
gene-LOC117219174	7.64955566638926	7.5968434512841	7.34111955212048	7.68839891292133	7.52278235417156	7.52959554128845	7.60496900471561	7.62853263570684	7.524312318493	7.58495542255735	7.91770795209784	7.4862608978243	7.56585470527096	7.58450043392839	7.30829852108128	7.44481720555398
gene-LOC117220071	12.4962362693601	12.2070936188157	12.3502371236928	11.7493901729781	12.5514597799218	12.3234960618499	12.6544102758552	12.7451049013552	12.5238896413729	13.6528057890749	12.6548123421007	13.197193170878	12.987634690628	13.6113255925379	12.5839937552604	12.355303915292
gene-LOC117219687	7.28499009253929	7.5228318746318	7.14941326039391	8.00947414424692	7.15489176983332	7.55898593086157	7.63008834587895	7.1074140796263	7.04386125624799	6.87975558925396	7.11233782590687	6.93301264504089	6.78659888621825	7.21177459573703	7.13528504497586	7.61301225121055
