F03BL	F14GR	F38BL	F42OR	F45OR	F47RD	F48SL	F51RD	F65ORWH	F67YLBL	F69OR	F71BL	W01RDYL	W08RDOR	W09RDOR	W13YLSL	W28ORYL	W40GROR	W46ORYL	W49RDYL	W54ORYL	W56YLBL	W58BLWH	W70RDYL
gene-LOC107064907	5.47970829135743	6.0340522701282	5.95984675733895	5.91722935327637	5.32573353254325	5.87417717133591	6.00132161423969	5.93014857276576	6.22642910990052	5.77029937193791	5.64936363533556	5.93384778057922	6.30506142068015	6.26523746340414	6.24513692778823	6.36909485448419	5.69986967244278	6.25944810471284	6.06760325283242	5.87509618384126	5.93017545433695	5.9566802979818	6.14819052344143	5.74642720174163
gene-LOC107065385	8.93297220400382	8.80493411747142	8.88201389765713	8.81416949332252	8.59473110907839	8.64151484126491	8.50662161651551	8.93048150999159	8.90602112265691	8.76332163008582	8.61644765228367	8.6135626324063	8.71858408057108	8.92377594247039	8.63490819945986	8.81557098177526	8.82875672257728	8.77551571839652	9.0807004844406	8.8722441454866	8.71977643127382	8.69883733843518	9.1859961094039	8.62465064408455
gene-LOC107074276	10.3164605850175	11.0986073655185	10.4206425331439	10.9291277427303	10.3977544059833	10.3084719161884	10.0539106333529	10.9499575567802	11.0519086041432	10.8083424853257	10.5445512928333	10.2625534881163	11.1451769755544	10.9672356880266	10.7890669233081	11.2217136619162	11.0497504328827	10.974842179002	11.4331314089711	10.8597576913119	10.7481077180228	10.8518795307528	11.3026549664305	10.6124807119993
gene-LOC107064275	8.42808965021906	8.40131574990751	8.35631351769669	9.01029497541818	8.92243015759917	7.97323510263299	8.55395800519187	8.69981114364942	8.03631208761481	8.43279128210163	8.72073701572016	8.31181853889772	8.39601377237829	8.87669099432851	9.0676127111179	7.80624898083262	9.15711838049945	7.86217869302796	7.95558620279694	8.34434946914728	8.96652096616554	8.99965570204812	7.39118573067527	8.75426865207674
gene-LOC107065146	7.37790534557972	7.24593799433052	6.85235671198361	6.75956013858796	6.79231972635988	6.72320966779851	6.94973856999546	6.61398370145138	7.24791458807066	6.76176148552849	7.29038299277663	6.67933949130076	6.6905449891403	7.19495926840561	7.42660905825273	7.20873131185482	7.11404507309423	6.62913019584475	6.71014671724688	7.40469521544021	6.45612618326971	6.84381341283352	6.62711090597914	7.14143275895577
gene-LOC107063811	9.7520655855201	9.45042784259706	9.81508025463764	9.67418221908103	9.61025055542598	9.55177159253622	9.6977772257037	9.63957162360109	9.48276443977616	9.5063959325667	9.54741525308559	9.70335802637563	9.70979673289438	9.59484491475298	9.87277989077902	9.45798935511886	9.77760519246433	9.50997616122664	9.44254203235935	9.70418010951714	10.0898585234044	10.0009664623465	8.96665789096544	9.80502917053296
gene-LOC107063836	7.49412400685576	7.28517321143323	6.85235671198361	7.15552325534423	7.41221636562403	6.8802644275988	7.16500396747532	7.51492743930991	7.35025258138205	7.18833511127831	7.43239884704887	7.14064301710627	6.92900866906428	6.53908462113215	7.12596547265455	6.92334202865321	7.13332564146327	7.05204382214992	7.25762386380995	7.17766602493308	7.36840166820176	7.51396241021376	6.84201140822095	6.98601132660701
gene-LOC107073831	9.10880914441785	9.1712994507324	9.16299481731049	9.1139197410457	9.75993566088331	9.64313335168321	9.02565985990147	9.15697771941091	8.50545896695722	9.45017787088567	8.94910723732515	8.8764431831598	8.51792142990268	9.03656827724484	9.15604290202946	8.23450045920534	8.54147311989914	8.50540368054976	8.41550820411688	8.38347868522679	8.92546047875468	8.47306295004318	8.13595285297176	8.49329854010356
gene-LOC107063708	5.41506653726172	5.72279865126659	5.11527639353554	5.1429187998468	5.24591778602871	5.29262032998648	5.45984997100777	5.30484221797442	5.4061290935809	5.72346322985443	5.23643116711395	5.1814342119445	5.64165671324468	5.76927942777193	5.58311759213432	5.55395449230861	5.09824776926651	5.62409102137038	5.51762207658083	5.62456710369414	6.29378217896481	6.40616674636422	5.71688846207927	5.60414147137591
gene-LOC107065035	8.9727623947081	8.68501584565653	9.4125560918388	8.75875610272352	9.19765500204691	8.7152530325836	9.09911336914143	9.12913925135418	8.72797446516451	8.69567725651709	9.0753321095553	9.27830999053677	8.81372334660246	9.00189810012094	9.01452315759937	8.8884437861051	9.2041222622333	8.84417191061539	8.79310808799028	9.24239408113542	9.77627097781009	9.54502502840529	8.26043536150829	9.35535996154222
gene-LOC107064503	8.08764783038049	7.81622345059284	7.62663906339545	7.86717873298389	7.54743473486275	7.71481363203418	7.48109705950932	7.79226680023973	7.63613381317137	7.67278091540369	7.71080769217603	7.78118498136926	7.60784137605107	7.24669725255944	7.52023329050292	7.74097545682206	7.51472415286014	7.76141435169089	7.69061761963944	7.86241794520728	7.74002102229901	7.63429339968747	8.08192957617824	7.93050548396133
gene-LOC107064911	11.0314306743312	9.49786285765235	9.11769062777518	9.59643662886716	9.26238799788483	9.07277181265105	9.7594051587433	9.892042490825	9.82196539388488	9.54524804859246	9.9392064457328	9.59703790571859	9.53574857865741	9.17523455608568	9.56857961652625	9.55342702432125	9.4392410562095	9.53844623744612	10.0840587997087	9.90205456701229	9.9660314468613	10.5587133323831	9.67339283873379	9.89883361717038
gene-LOC107074316	7.85763234718873	8.2496671844015	7.93939635062074	7.66254516758034	7.93811552904588	7.96716873369249	7.99587618511726	8.00526664995643	7.98168029974371	8.08206410906077	7.8952453585925	7.92291870512403	8.03070394681365	7.7926097992305	7.94118042542241	8.37906347508239	8.01944125105452	7.84997159015295	8.25386709353983	8.16262985749204	7.95318403195291	7.84767461754684	8.18333973985293	8.00059687579587
gene-LOC107064541	8.22654735970469	7.71371625599359	7.47233864788715	7.73413131649674	7.15627662737016	7.42461959228762	7.78557290813189	6.72953766384316	6.94453990253978	7.07560068989434	7.88134972549521	7.58968752896885	7.42209967029253	7.5866081837639	8.04270695455257	7.28945137078479	7.32902713242085	7.38082774564055	7.0989662808438	7.72178170611375	7.32594708393322	8.32489741388281	7.48630202444181	7.79115877134806
gene-LOC107067559	8.72406206586061	9.15078515842704	9.08667391140236	9.23239410953366	9.28423738052193	9.42601989890318	9.37787591588856	9.32586107942046	9.320453199808	9.26699990257139	9.20245383494395	9.3092729156903	9.29800660973409	9.06483382467481	9.31076395965896	9.2652436109576	9.31837005398807	9.28420820212342	9.18133252921888	9.19281597009237	8.99060474557692	8.91854933762677	9.63161408835978	9.10678997145251
gene-LOC107063664	9.4302214276779	9.14820015040956	9.16794153744905	9.1227139782014	8.79867459496111	8.93163390266717	8.83487463686722	9.32340760830845	8.89872295000739	8.9097444828161	8.93251881220219	9.0232570908002	8.97900666260463	9.01933787433274	8.86502853842333	8.91343651314108	8.90668949175944	8.98896598196812	9.11324721052272	9.09761625701372	9.07310411405581	9.0203791257531	9.32260415277828	8.94811393262794
gene-LOC107068229	7.75227503029462	7.67780738600761	7.42247965869251	7.48891209282565	7.34993780742635	7.379030742236	7.76541238587178	7.59995890051227	7.90293167813506	7.38904237902053	7.92263181323804	7.78118498136926	7.51437055375763	7.94174780759896	7.77369523349118	7.49421675427626	7.59897699707457	7.44788742065964	7.6310283836143	7.67157800006889	7.39325704964033	7.84767461754684	7.80640792293633	7.83915914138019
gene-LOC107065367	6.68711792509593	5.82734732830817	6.36977076274256	6.0122912731334	6.35226937012539	5.80753973517816	6.89959511753208	5.86458537714655	5.99017457818986	6.26265494989623	6.01236323841707	7.10210296491828	6.54442248988946	5.41636264806354	5.94599726679443	6.43987924954926	6.42697410217054	5.92299026484941	6.56619529927146	7.74015269560291	7.45742101611558	6.52388079146038	6.62711090597914	6.80983988071236
gene-LOC107065150	6.79390853708925	5.40940586824772	7.07774151949563	6.85186797384513	5.32573353254325	5.77232745104099	6.42527590758355	5.43325652428636	6.02274923013122	6.26265494989623	7.27965150245917	6.00898939823434	7.02836289652642	6.94015932857397	7.50724069472847	7.33843394166511	6.94886857159654	7.08450177521968	7.14313342238617	7.94891778963736	8.20423626576269	7.91876871301221	7.37467328887408	7.41511485596843
gene-LOC107068875	5.47970829135743	5.28518266578488	5.20271038077601	5.23640094548817	5.39567987582653	5.12707714399675	5.50953951104296	5.22773196594054	5.76821255459159	5.3632315582348	5.23643116711395	5.82378514137847	5.64165671324468	5.56825095170474	5.1578012281296	5.48325452297561	5.18194524286825	5.27193061248031	5.92782316993749	5.78919894649448	5.87425449946341	5.51716817904773	5.43258693315896	6.00251420311616
gene-LOC107065115	13.4172971641177	9.56910534097765	12.1538128448254	11.0258666429994	8.34636088039979	8.56376691525798	9.46681658693183	8.41080817025511	8.13338469919197	9.18402622640517	11.2198172185524	8.09053184137172	8.17253678524489	12.5829812105966	14.6634717110294	10.4760551831215	9.70795296597871	13.9190457693589	9.51125289546473	11.0566448519676	8.43715150141931	11.7914749899252	10.5628226183497	13.8329556216305
gene-LOC107065366	4.72298429766409	4.72298429766409	4.72298429766409	4.72298429766409	4.72298429766409	4.72298429766409	4.72298429766409	4.72298429766409	4.72298429766409	4.72298429766409	4.72298429766409	4.72298429766409	4.72298429766409	4.72298429766409	4.72298429766409	4.72298429766409	4.72298429766409	4.72298429766409	4.72298429766409	4.72298429766409	5.10537536068396	4.97698220460958	4.72298429766409	4.72298429766409
gene-LOC107064969	7.83401160889263	7.73482685445312	7.83641904803882	7.62951082843251	7.34993780742635	7.79950838355908	7.58503547215586	7.73355883130858	7.85804679836681	7.6046077988256	7.75733559859251	7.54801312997667	7.82624060205423	7.31597211134836	7.59573023182493	7.72026338490841	7.61926498717788	7.48820004336385	7.33521582803605	7.63270309413718	7.4176705216963	7.44616515894301	7.57528811211774	7.73511819483097
gene-LOC107065030	6.68711792509593	7.50778317117591	5.7427308055181	7.22456579489649	7.28469022104198	6.33394850161176	7.41301850769374	6.44763101263711	7.50547377220755	7.11899229906276	6.25481590904956	5.90748753057789	5.77811558003487	6.12453063074184	6.32915912419802	6.30923182336585	6.30440664507649	6.23858049470478	6.69494198732587	7.14055248156831	6.79332432072793	6.79953169966588	6.12597196004584	6.69134741883121
gene-LOC107065436	5.78155677991238	6.00701269082357	6.38870195801598	5.94992865711083	6.03492253465561	5.8414504421564	6.49763230982728	5.93014857276576	6.25267300038548	6.2341299107919	6.07116163049928	6.32109016765464	5.97661116424076	6.09921996892747	6.2275623230118	6.22974496243647	6.26687589829988	6.03053488520893	5.86593163217525	6.20003020823714	6.10455334751604	6.14738409249493	5.90151556634954	5.83968004205162
gene-LOC107065185	8.75346341080802	9.53194501620531	9.0892843797537	9.37899432622248	9.93226629809967	9.85956884299335	9.3735003092752	9.43442172809735	9.32317800044848	9.40863305030636	9.62984534560819	9.6703728854758	9.4733438949451	9.58122922063027	9.4962895860336	9.2599450895845	9.38784750054414	9.56082358660314	9.63396188417445	9.44373305356732	9.96872276305658	9.63126004419873	8.9284517521572	9.64428156370736
gene-LOC107065314	6.89251482122626	6.39450340144316	6.27021183429273	6.12678178918461	5.97159281213952	6.75322860866734	7.72419916637148	6.0774148326944	6.42132065631942	6.29048202838144	6.60732829403855	5.93384778057922	5.32174784230276	5.61261015578887	6.34525336806238	5.88296638452107	5.90874881646166	6.21731960376331	6.01395804725195	6.11696003918917	5.90261711896125	6.48107143561073	6.2923711674197	6.16459204929548
gene-LOC107074183	8.70268513825434	9.22869705990373	8.77571117997782	9.04772841610176	9.23460075743073	9.07277181265105	9.1175589791688	9.17069722227387	9.29569478339221	9.13047681156887	9.08436618221449	8.89017996715697	9.09094983413031	9.31820625867233	9.09769854532051	9.20769309236906	9.22597588235123	9.20585887705188	9.33174885871986	9.06682336762275	9.04782871058419	8.95728879620275	9.30143001091629	9.2051095843276
gene-LOC107074250	9.02530245800126	8.75135719510835	8.87294502524746	8.68929901200959	8.50424618502024	8.70080626373789	8.68014195186196	8.93048150999159	8.98394161730022	8.68175611705695	8.90896789491277	8.69417107853652	8.77764111163955	8.58382849821155	8.75863270027269	8.95560569566426	8.58282575826048	8.74971081974627	8.69602702979912	8.85013825519234	8.59246485378154	8.70454787896014	9.08795480120858	8.57284640576348
gene-LOC107074195	10.3359613992755	10.8322726858434	10.6247747188899	10.4945384487189	10.5785711268861	10.7250717741866	10.4820749688222	10.758313438815	10.525256169362	10.7541548806708	10.7196576171322	10.6707791933272	10.7835249681136	10.7910637950258	10.771880527757	10.777582787752	10.7368100273026	10.6871531709623	10.7303383012435	10.4346886882681	10.6032800960642	10.5555688844625	10.3568706351437	10.4991429574181
gene-LOC107074225	6.00604123803279	6.57363172871415	6.36977076274256	6.30209444082175	6.17834200124947	6.33394850161176	5.78899165649209	6.69758659702159	6.37556682088068	6.4686272480643	6.17982867580623	6.28419353091223	6.55983234951468	6.81989359485021	6.56369445697115	6.51964890898947	6.55319227326884	6.30006995662127	6.49643418846617	6.20003020823714	6.14949172700387	6.35885204989169	6.55168342565037	6.26717514935535
gene-LOC107064250	8.41234206578561	8.93071781724396	8.81413667342332	8.84995577774484	8.80625778765388	8.80238533073205	8.66226943926602	8.89782992946386	9.02137029120522	8.94509751963999	8.88157025895153	8.74347491240225	9.06127531908557	9.09255361480834	8.93340076017818	9.07515103686467	8.93883471671092	8.9527028639197	9.06691856127193	8.77877400167472	8.65082472213874	8.74943012178942	8.9693483560498	8.93178445564225
gene-LOC107064983	8.90706410663372	9.45879056308061	9.38946127769263	9.34685063455137	9.43831097051331	9.62417443183397	9.50731130367083	9.65720334086136	9.49247690669882	9.6392208414266	9.44603844164795	9.43249332271592	9.67597833604145	9.74019224683353	9.50592723540586	9.82243281510742	9.55073834967306	9.66088350652404	9.67082668545074	9.6121511018576	9.60342153401506	9.63275395797966	9.5315647876829	9.5566341458791
gene-LOC107064943	7.7181966715042	7.55625554909799	7.40545054137075	7.460883133464	7.61915916469237	7.57728634469697	7.48937538779434	7.74846816963807	7.87316810667168	7.64397140796015	7.64625753900014	7.62348599413213	7.54380748322471	7.72247396542453	7.41967191605822	7.74610591685834	7.43270962187077	7.79368747196383	8.11526285540807	7.76427812189446	7.87408231106234	7.9384389349609	8.1692891585721	7.58077103387275
gene-LOC107073860	9.13134632101026	9.62589333033549	9.60888850117836	9.7288961007538	9.88840832684421	9.84490893966717	9.82971848480735	9.54381288664135	9.24198327905769	9.89716193947705	9.88517854813698	9.92326723654161	9.93206350516429	9.84154182256629	9.83379196845748	9.6617851863219	9.72951036395986	9.94221799256931	9.83896108407035	9.58235131548018	10.0045718828494	9.97294488222781	9.07302894034521	9.78399989224665
gene-LOC107073899	7.76900803929151	7.65581009539588	7.86133587315161	7.65435970508298	7.62786999328479	7.4600332954521	7.93121189749571	7.76322038204415	7.94642975238223	7.94019067215437	7.8952453585925	7.84531525277947	7.92387864928078	7.64102962918209	7.8317699887556	7.60050492829299	7.78968740897572	7.71494468973095	7.88755764716819	7.954151678231	7.96413036649174	8.15949301976423	7.99415834853606	7.76030233243011
gene-LOC107073930	7.70084090697491	8.23504432887577	7.89187351989755	7.90886751280718	8.08347186524206	8.14943644347449	8.20389731707493	8.04185493266269	8.22423276132394	7.97126617176575	7.97585806936187	7.98102840939972	8.08123273947372	7.77193533106463	7.82658866447481	8.0365343704702	7.9146925250031	8.09676905527752	7.82934324591717	7.96456154627491	7.8147279204195	7.82668383608753	7.84246098972778	7.96867909191461
gene-LOC107064681	9.59896732918564	9.76384210345111	9.71398398444628	9.71541131464455	9.81345848344085	9.87247577630405	9.93137586170907	9.81909821513416	10.0195150378492	9.91308457971318	9.59869761220526	9.81247625304661	9.98561635713698	9.97985140214625	9.902255587497	9.93741274635325	9.82700499589551	10.0581117678419	9.96893696941655	9.76880152954504	9.7420631114688	9.78962686564324	10.0162223991888	9.84038001294802
gene-LOC107074138	8.08099891426866	8.06890406974074	8.17058318185973	7.98871735772137	7.87404728707996	7.82663964540714	7.70312806658024	8.00526664995643	7.93927267375884	7.81713962694867	7.71080769217603	7.80484555804649	7.92387864928078	7.93558180938072	7.95546252903845	8.21626892363767	7.9469418632051	8.08643853508705	8.1939297090138	7.99533816012591	8.11889575929053	8.36159767363595	7.98882156598559	7.91940614004711
gene-LOC107074157	9.44827118394659	10.2716514622955	9.80876777371095	10.0521399010658	10.3153850019582	10.4794965543107	10.1668368129068	9.96147026638906	10.0770868806139	10.3251497361453	10.0430817639419	10.2034239643417	10.5653202694663	10.5095299183754	10.4381729578863	10.2756725053482	10.4363329441157	10.5373756529054	10.2624203353286	10.1579305252466	10.1288773316039	9.87160619088001	9.99266250185459	10.293549528637
gene-LOC107074175	9.16606254228242	8.57356922302865	9.26576792746119	8.72444878200183	8.66738091074763	8.7612228326135	9.13577068462989	8.62588201812451	8.74436593749456	8.53970042658845	8.79608788785293	8.55257483175361	8.29721201820528	8.7182651443229	9.03243873259659	8.41142284623814	8.57942505220204	8.66938209697675	8.60722843419246	8.78752778747618	8.85721582674852	9.02722096664262	8.28667677859379	8.74182251004716
gene-LOC107064789	8.2385256004608	8.16473992301902	8.34319461232015	8.11843530785797	8.15090745596384	8.20703998433826	8.53048593793	8.05980000237511	8.14583923019736	8.06778316294715	8.17072867868755	8.31999160730157	8.13957880921979	8.28913573451017	8.26861103747317	8.23450045920534	8.13102272309082	8.1423461325983	7.874827803547	8.17609066492887	8.44882356832972	8.48307960395602	7.81248143404665	8.17831043316914
