SocF10	SocF11	SocF12	SocF14	SocF4	SocF5	SocF6	SocF7	SocF8	SocF9	SocR10	SocR1	SocR2	SocR3	SocR4	SocR5	SocR6	SocR7	SocR8
Lflavo2a009210	7.57185426787527	7.37665304380609	7.62793449374956	7.61336197332336	7.44857537407474	7.53722490003401	7.41338179367885	7.26398276718529	7.23089191073156	7.43070335336076	7.22326323846556	7.75445284752734	7.27619666773682	7.32443333914805	7.37489250914057	7.26089144005107	7.51306912157101	7.3306970582786	7.60808577826193
Lflavo2a009249	8.22966080305367	8.17181772453853	8.09444370802798	8.25681651958548	7.87360023301112	8.14641868063038	8.31696515977755	8.25393780897134	8.72932022302205	8.26395599639297	8.15214488563667	8.35714683414913	8.09872322116171	8.10299530183657	8.17233013560748	8.08915081643824	8.14172408146693	8.47937687406383	8.15463743313831
Lflavo2a009232	11.6117958240824	11.2219213254608	11.7176865145096	11.3595734847895	11.5456465257129	11.3724004035232	11.0679519104241	11.8095238901434	11.5497826944901	11.1769064756288	11.2232793902278	11.487374768836	11.377761305657	11.328236168581	11.192848542375	11.5623528168668	11.5943165368238	11.4067379414489	11.443021101963
Lflavo2a009228	7.70565555050799	7.61233514252387	7.62793449374956	7.0966978913623	8.32155436975097	8.25066907317968	7.29750372721791	7.91146609048056	7.25545463830814	7.36424961128399	8.13103430328128	7.80579105892004	7.87323612991782	7.88301462014512	7.69718262501543	8.25121268800519	8.25082545278169	7.86618017625692	7.8778999361452
Lflavo2a009238	9.40971641353534	9.42949877465361	9.74310591569053	10.061570356227	9.26012265444021	9.31870760762501	9.48490876033818	9.29158284400078	9.22326023864562	9.29792161984197	9.40667545681166	9.27259241573523	9.15197636618448	9.25987995555412	9.26068704505603	9.11819584923807	9.11637634550123	8.91519639721817	9.09840483227159
Lflavo2a009250	8.47867997880166	8.82351984137657	8.51104895961744	8.70458169517298	8.53329615585455	8.60432769234719	8.67151915198303	8.4705007832317	8.45805933037121	8.76153866338034	8.48627252960617	8.84816255264146	8.63395948442512	8.58434999925566	8.60510639900573	8.76276907988467	8.74169182598315	8.75596722583643	8.79050897211517
Lflavo2a009230	10.2776040303898	10.0679073027738	10.1644987626916	10.5820469845003	9.83497262009644	9.91895840931763	10.1124277804326	10.04739694804	10.2308985488709	9.96297827215772	10.1746093391867	10.3121519526234	10.0389557169634	9.97908915778894	10.0474145850519	9.86248348100243	10.0215059105285	10.0188340970505	10.1503540504777
Lflavo2a009215	8.89082292572567	9.0460142477596	8.72742237794553	9.53313303226198	8.58840208684544	8.6694608246429	8.94836184289785	8.63564884109596	8.70398284926477	8.76153866338034	8.70064646790022	9.10502104433139	8.55895597779408	8.81966996116483	8.93891569204262	8.6735472360932	8.64755292908567	8.93183981650045	8.92119984751876
Lflavo2a009193	12.0651677103092	12.0283586673306	12.1800093187172	12.4415064290374	11.7568295288521	12.0346467007159	12.0272534671368	12.0585819532616	12.0518165463947	11.803047999004	11.8916122050327	12.1148925083322	11.9992157957019	11.892080841889	11.8462758009357	11.836935800253	11.8289585520278	11.9917717817162	11.7975795242761
Lflavo2a011929	10.0550560489663	9.74731824495684	10.0888410294984	9.96266860238524	9.97886584936254	9.99996447985846	9.69489743929216	10.1580545060715	9.89843100253899	9.51947081254691	9.79735113992206	9.73889848148498	9.8058919118529	9.86696961570275	9.74373756111716	10.0760505572877	10.0117989318277	9.81559039183064	9.7877078054381
Lflavo2a011898	8.69408226834041	8.45718513717455	8.72305233476009	8.34019429906673	9.04414954869619	8.9947214361307	8.4798864273829	8.69157237430873	8.51759026214003	8.46607318367189	8.95984868818036	8.62175727112364	8.93863024388131	8.88119528990315	9.0007692326255	9.02533582689244	8.92208930530555	8.70423322792245	8.66898856968415
Lflavo2a011922	10.3817591463505	9.98541407211055	11.3922629449061	10.8998537602645	9.3401507272602	9.28131898384362	9.28202863997173	10.2336200812595	10.8697328494289	9.28564638488795	11.2245074108897	10.3786784655098	8.31587862281858	9.31873470454679	10.6856670866758	9.82588141366032	9.85153601372299	10.277840508579	8.56027614685788
Lflavo2a011930	7.14671045821735	6.86276947256609	7.46528373700352	7.2491146265998	7.42532704675275	7.36434370790951	6.70504173156943	7.80568630562556	6.97059014724182	6.68705015535425	7.2128451477527	7.24284904041135	6.99318381938217	7.10351932077727	6.8654532306729	7.19068590479498	7.57669481142597	6.99064555131053	6.96668629892094
Lflavo2a011931	8.79756617388492	8.71369220423831	8.5560573558847	8.67931626819785	8.72363942869156	8.8165953350681	8.8583481361678	8.80062048355477	8.51272378590246	8.89068236776405	8.91775481888686	8.78501409380974	8.82509071556062	8.84459937084427	8.8742623573494	8.92859377055333	8.87371111136298	8.98974622112519	8.72800538041026
Lflavo2a011908	10.3668386286224	10.7771831507965	10.5660162474092	10.3656626573798	10.6555863831395	10.6018758295482	11.0075264329523	10.5643966249203	11.0553713021526	10.9721538644476	10.3760135388407	10.454656260505	10.345212233828	10.2138196692299	10.3011202108118	10.0841056295231	10.1572513176103	10.3710606039825	10.2611190083863
Lflavo2a011918	9.62209956016912	9.74577615014092	9.74953351525176	9.24098626458223	10.1351544194044	9.7970439377022	9.13376342264705	10.6006338680707	10.2899294012882	9.59297467069685	9.63110454103007	9.67673740275098	9.71955512494925	9.71033947104498	9.66339382861303	9.84633074957771	9.94195291854851	9.5188951136969	9.84046132075152
Lflavo2a011925	7.63646295339161	7.52594090276794	7.5078251310526	8.09300781456439	7.9286983630105	7.66793566649676	7.89239274731476	7.49880115122021	7.84555829823827	8.00369871891425	7.85560402531519	7.65368332192541	7.62632427388129	7.83955431559401	7.74723922244487	7.87904247721927	7.7238016801531	7.56332338487505	7.8268586309146
