geneID	Reproductive.GS.metaZ	Reproductive.GS.metaPval	Reproductive.GS.cor.Ceratina_australensis	Reproductive.GS.pval.Ceratina_australensis	Reproductive.GS.cor.Ceratina_calcarata	Reproductive.GS.pval.Ceratina_calcarata	Reproductive.GS.cor.Megalopta_genalis	Reproductive.GS.pval.Megalopta_genalis	Reproductive.GS.cor.Polistes_canadensis	Reproductive.GS.pval.Polistes_canadensis	Reproductive.GS.cor.Polistes_dominula	Reproductive.GS.pval.Polistes_dominula	Reproductive.GS.cor.Liostenogaster_flavolineata	Reproductive.GS.pval.Liostenogaster_flavolineata
OG0000625	-2.62060518244321	0.00877738488472575	0.168625571448599	0.749459041759944	-0.0825971831702074	0.876385976405841	0.0694266477992155	0.798346838893122	-0.448812980670896	0.19322902144165	-0.423745054800887	0.0390673442872575	-0.673132228210749	0.00158471444006447
OG0000635	0.83563598164611	0.403359720093146	0.467040978187497	0.350375720732976	-0.14702821991111	0.781046846515034	0.811777997771691	0.000134261058358564	-0.310883444034818	0.381945300065703	-0.107886240441387	0.615817883955044	-0.346094926678216	0.146645754722195
OG0000650	-2.38499293061156	0.0170794495568603	-0.808191737160388	0.0516572622540857	-0.227035551374998	0.665297962758087	0.0248999614412432	0.92706840947587	-0.0696068291766882	0.848470659468973	-0.647843667945763	0.000619646798560605	0.14134447130851	0.563811198946132
OG0000651	-0.694339610749406	0.487469255620517	-0.543582532324859	0.264935620117343	-0.157098807827726	0.766290390329295	-0.242219940217168	0.366074133198303	0.266389823426951	0.456893723868532	-0.128517563905185	0.549516515797742	0.142897846348068	0.559490108636234
OG0000658	2.15714328078608	0.0309945022127317	-0.346453032927988	0.501112778108474	0.425384000012912	0.400410946515648	0.263963516763151	0.323214097336093	0.316428706279601	0.373054548356596	0.554997244350918	0.00487808233536422	0.0546631911732908	0.824110857640819
OG0000676	0.800076791509935	0.423666306829939	0.901456574482422	0.0140877419901015	-0.494455396199812	0.318760651020832	0.57829506221146	0.0189455676343404	-0.508634065684915	0.13328263742382	0.0600045692200046	0.780613787733161	-0.256263771281688	0.289596262086355
OG0000688	-0.658285585707811	0.510354638458337	-0.903130310358968	0.0136211053223776	-0.165253532717809	0.754376132982811	-0.186636821701594	0.488869003707862	0.330049099552439	0.351657855465334	0.305877677550608	0.146057158533362	-0.0112402641945365	0.963573213341713
OG0000691	0.871907845787055	0.383258653168891	0.931552432058704	0.00686726352720861	0.374231497497934	0.464858167239936	-0.00339343001662024	0.990048597998099	-0.131384252773714	0.717506875966605	-0.217378262646416	0.307562948685569	-0.136980401612772	0.576028372882733
OG0000703	-2.22741590459887	0.0259194904400876	-0.75477257431278	0.0828311771095792	-0.814535091816259	0.0484061084985353	-0.0820497388332116	0.76258680931706	0.0865275263896405	0.81213181534099	-0.208514414057075	0.328183261880671	-0.0369665600894824	0.880571417259778
OG0000706	-2.94196547156738	0.00326136289237132	-0.917396428550072	0.00995320848412609	-0.757775925116757	0.0809028073656776	-0.356357781611541	0.175485780084249	-0.0737609959879751	0.839522825574915	0.219274149892013	0.303258458881857	-0.353156590009186	0.138035297904175
OG0000712	-1.25021799729014	0.211219924172033	-0.973836579677423	0.00101783209253259	-0.768942475774492	0.0739135682798597	0.377558672141413	0.149376322455968	0.525692915401316	0.118613143994246	0.273701069372818	0.195611678044064	-0.274016226145447	0.256283371337994
OG0000718	-1.8810696978805	0.0599624383857017	-0.695194925974005	0.125200069331557	-0.927377239328843	0.00771958945777616	0.323990244669198	0.220878684710113	-0.430019324866174	0.214828245504561	-0.447811717348705	0.0282071624002193	0.573416638035284	0.0102661157665277
OG0000730	1.67996718070365	0.092963701374732	-0.601763072183041	0.206310251025638	0.677162647986009	0.139512240820717	0.244107755861271	0.362233559558124	0.314018512740846	0.376906179702344	0.230108502291384	0.279378596789644	0.216906451718796	0.372407570056099
OG0000731	0.522358744190433	0.601420575052509	0.760328608515602	0.0792799167635112	0.169212413750475	0.748603895440589	-0.259103049435436	0.332531819906257	0.618929060174976	0.0564034050545256	-0.180432720729882	0.39883418395539	-0.295126223493411	0.219956895687704
OG0000734	-0.0626087651709621	0.950078049516178	-0.721452210432504	0.105577202343205	0.180838268698105	0.731699526833585	-0.0852424947423094	0.75360997431606	0.039368374088825	0.914015029709367	-0.00501648507113969	0.98143986941813	0.355808973581796	0.134894574945251
OG0000740	-0.708050461297692	0.478913921547212	0.168927662750366	0.749018812664466	-0.244184721201435	0.641002819031796	0.251353875895025	0.347701681910482	0.347990873793632	0.324448350907427	-0.532791268049292	0.00735082304376901	-0.186721486667723	0.444024706370412
OG0000741	-0.33307006051304	0.739081398573993	-0.544545892847562	0.263918319995783	-0.6793132837027	0.137770248871081	-0.278256489274122	0.296702322860673	0.348091906619641	0.324298320144419	-0.060173441983602	0.780011133607161	0.521614048725823	0.0219919260747428
OG0000747	-1.57396380010626	0.115495818613628	-0.496455308618634	0.316497179162543	0.299619186262697	0.564019875982402	-0.0961497485611975	0.723171436816402	-0.883582512936298	0.000696708995384356	0.192687514793419	0.367017400389454	-0.000476812052293579	0.998454288335424
OG0000750	-1.47787347684411	0.139441646746549	0.809141662972865	0.0511641679813401	0.0041899828267162	0.993715062539503	-0.262588630780267	0.325834332185897	-0.313672849031834	0.377460167650212	-0.484761983115733	0.016359810917935	-0.342395800820029	0.15130197097925
OG0000754	0.306374189533203	0.759319757864226	0.479942915789296	0.335361900358941	0.341779258061892	0.507293253608663	0.279490633026277	0.294475656061189	-0.364433184220398	0.30050923105568	0.148827156190452	0.487644782738122	-0.39141272516661	0.097480967846255
OG0000755	-0.0634572133125259	0.949402429370359	0.853490988464181	0.0306249357497065	0.0293157932053198	0.956038907418948	0.148105476754563	0.584103866619718	-0.392316786810498	0.262142758481798	0.0253269715397216	0.906486737587339	-0.498466933258358	0.0298369709948133
OG0000759	-0.86197245553677	0.388702675402228	-0.335774230624609	0.515266975058019	-0.585353154556204	0.22225247760488	-0.450829566437046	0.079671613242351	-0.144312996047188	0.690808100077025	0.346594866347297	0.097073979219025	0.111346495661457	0.649962674835191
OG0000766	-2.17008572065706	0.0300003527214849	0.529127639491607	0.28038007633566	-0.829339250572337	0.0412023821304893	-0.081613359415213	0.763815978450792	-0.355952040577605	0.312737017474218	-0.694035320583713	0.000168716378453098	0.294445892633018	0.221072200280834
OG0000767	0.56633117962173	0.571168668574824	0.230138769502843	0.660886363750778	-0.220110094397276	0.675166855257851	0.0156523259473448	0.954120203325317	-0.057124239356426	0.875447693105863	0.517164750825725	0.00965526599681762	-0.286617879310177	0.23417001446281
OG0000771	4.14408058965186	0.0000341179755195874	0.466149463850182	0.351421853299442	0.972008455884144	0.00116432375410183	0.00228256844542063	0.993306170296791	0.0197040520210097	0.956914116881498	0.512563233891418	0.0104378802487832	0.481749940622783	0.0367468067707861
OG0000777	1.07913272953448	0.280528562660871	-0.473381336434298	0.342967981078642	0.831206650530076	0.0403322301354347	-0.329959594817153	0.211995924953255	0.130836048983763	0.718645286576861	0.131465801854338	0.540317004261889	0.365125392490908	0.124260791990051
OG0000781	1.27084351503373	0.203784324535643	-0.439033120253374	0.383762154294826	0.476113813065549	0.339793058614861	0.156958439784601	0.561562066662955	0.468739722970221	0.171776199676224	-0.0981523679994571	0.648187512444024	0.338000601026412	0.156966101245217
OG0000785	-0.919442056786204	0.357864399895199	-0.416723312079888	0.411098766776873	-0.949262423204844	0.00379614563349195	0.500240358070387	0.048454956279437	-0.00849620874062312	0.98141588492343	-0.368333545268833	0.0765609907834367	0.462612186613204	0.04610879289536
OG0000787	-1.33082940909321	0.183245148766354	-0.489160401712832	0.324782033931785	-0.638615655215565	0.172299814168672	0.00413483052687572	0.987874539546743	-0.134942345326599	0.710130324509215	-0.149206713446012	0.486522845221821	0.0955997469440764	0.697044359788457
OG0000788	-2.75274516551577	0.00590978784407355	-0.907379734806751	0.0124704981879015	-0.0614718119218567	0.907908426456465	-0.374735809830541	0.15269090165244	-0.200416251332542	0.578778613523731	-0.287217001597636	0.173566451385132	-0.0387922365793769	0.87471640939902
OG0000790	1.21398239650233	0.224754446378963	0.642851883532175	0.168554191451526	0.172538999013764	0.743759719132028	-0.254616253364141	0.341268291916582	-0.270153873068773	0.450312773579317	0.279078335906742	0.186623631000508	0.351124191606551	0.140476263218291
OG0000792	0.522497724547204	0.601323830345577	-0.248226029620417	0.635308323169063	0.354909673306531	0.489987856752139	0.0192148245194302	0.94369186202879	-0.276559774596888	0.439212363609081	0.206963631615807	0.33187458682784	0.189540051709927	0.437051446686477
OG0000794	-3.07902903205535	0.00207676442687335	-0.765069990102939	0.0763050229039119	-0.714868657782758	0.110359251188675	-0.411592291145456	0.113199799263086	0.0980243802706067	0.787620211088303	0.18586337045332	0.384548862704728	-0.658010110865454	0.00219486274382169
OG0000796	-0.871624527926996	0.383413245256031	-0.812447148497375	0.0494654218460058	0.719526688319092	0.106966162251134	-0.537444498693464	0.031792138975748	0.153453935034719	0.672113100668573	-0.121202722748515	0.5726461461469	0.168372973204805	0.490797976356051
OG0000798	-1.92890948448969	0.0537421001803709	-0.837678196944958	0.0373840943404315	-0.0721563252811386	0.891953354304848	-0.69613669512851	0.00274089726142493	0.368981340307652	0.29405829896631	-0.2972400091897	0.158376132511019	0.328291575390881	0.169991421938606
OG0000801	1.14037505664119	0.25413008008879	-0.528563061998352	0.280990093200691	-0.0588161938794333	0.911877441924032	0.589805227344623	0.0161825816372319	0.356038857842072	0.31261054510228	-0.0748679913639637	0.728076483073194	0.20365646135746	0.403003774917019
OG0000803	1.98380946718258	0.0472770843480448	-0.570547901696188	0.237041924097404	0.284597944962718	0.58462872874745	0.2223493390178	0.407847072357752	0.673107398802637	0.0329049928410091	0.504465311530131	0.011942281881027	-0.0458248356018016	0.852223348452574
OG0000807	0.917493080540637	0.358884317166762	-0.650684495459433	0.161720012789304	0.558379731570505	0.249478431474805	-0.0672373954554934	0.804589283416146	-0.30462133782142	0.392108412208634	0.384771753863083	0.0633716423290733	0.406457969452743	0.0841862634626576
OG0000810	0.342365261272261	0.732076028080535	0.735096802499558	0.0959659367778255	-0.0605981869106619	0.909213982154831	-0.246225163475275	0.357952698898719	-0.016782148248804	0.96329938824879	0.463806537787017	0.0224369905242562	-0.503963449192978	0.0278019116726302
OG0000817	-0.206053113580737	0.836749422740945	-0.839448034417948	0.0365961317961163	-0.7492275469791	0.0864450933336389	0.168483523094439	0.532791250207693	0.522804899075342	0.121022247227896	0.565636386643861	0.00396799523036364	-0.328848227785595	0.169225376104888
OG0000819	-3.02024556151279	0.00252569819653574	-0.702250954306319	0.119783345793282	0.264543648344127	0.612441351775832	-0.616642626569907	0.0109538968236962	-0.569909035898778	0.0854328978934483	-0.588102630151011	0.00250706910430912	0.346811465159073	0.14575546609968
OG0000825	0.996319810576292	0.31909478125965	-0.848949864394684	0.0325010244172825	0.545751210382361	0.262647650863329	-0.478554099774086	0.0607658822056436	0.571985438572195	0.0840420578206598	0.333619663147466	0.111120038059256	0.488763950343931	0.033711231616456
OG0000826	-0.759619525391279	0.447482044477606	-0.516776117340839	0.293840307295736	0.238706330023085	0.648741333286358	-0.547031711936669	0.0283105008769201	-0.0380375254902813	0.916913196967555	-0.065243112189632	0.76197774189154	0.350338608259855	0.14142779741664
OG0000827	-0.798468337942917	0.424598759851352	-0.337768034497388	0.51261546052801	0.339645149983169	0.51012280822844	-0.503303311820618	0.0468788132245042	-0.147891466485235	0.683470873861709	-0.221230388776493	0.298856184222573	0.367220632145038	0.121953567659299
OG0000836	0.447456166807894	0.65454572975477	0.162732964746069	0.758055301516647	0.272400067900324	0.601506185419001	0.0169364867628409	0.950360249693477	0.520328222649303	0.123112290265765	-0.38634907674089	0.0622043292703288	0.10278889261681	0.675405299894523
OG0000844	-0.047045237258291	0.96247717330247	-0.678098421111212	0.138753118100177	0.389517214566375	0.44527366695033	-0.381664546956889	0.144642771917537	-0.173793596522718	0.631102747610216	0.283215688221143	0.179904167405076	0.315879405784573	0.187688895142707
OG0000846	2.0726286464013	0.0382068529366542	0.0353668961628513	0.946971774519288	0.393944206553005	0.439652192282828	0.381050321330111	0.14534432184076	0.188026110463048	0.602928303028912	0.342987141523448	0.100839330015497	0.110337686488736	0.652943417392008
OG0000847	-1.7507167666588	0.0799947098640734	-0.678118945446306	0.138736488197727	-0.0335334659522979	0.949718655151098	-0.371407285375092	0.156662595283909	0.0425576682442108	0.907073526872317	-0.130946452627527	0.541932338267896	-0.147654217201272	0.54635078196108
OG0000851	-0.800834492311931	0.423227467827476	0.00700903339198473	0.989486622076834	0.0283056786903253	0.95755282138139	-0.495473616020252	0.0509858780768248	0.176811918667242	0.62509037824614	-0.374274520594202	0.0715738940938881	0.314073061570844	0.190363496219
OG0000852	1.32607944026524	0.184813385427817	-0.754594902992832	0.082945895692557	-0.0122552594400044	0.981618031157181	0.0498674856833429	0.854482388241024	0.521511621025891	0.122110855846676	0.410302327327773	0.0464329123122932	0.321033852670255	0.180195779759449
OG0000854	0.453605743563185	0.650112618821586	0.658977763015582	0.154614459815673	0.899637976714128	0.0146033535449102	-0.316794423109644	0.231896744993915	-0.210185657403088	0.559998341224869	-0.239170367002989	0.260345945125723	-0.105479218729402	0.667368725352417
OG0000863	-1.79620949191668	0.0724612056970506	-0.870275951541223	0.0241509736557749	-0.0869156462418293	0.869954825355143	0.198365643205675	0.461447270729178	-0.192304963313384	0.594547521199813	0.0512302775480088	0.812087557923717	-0.450103459146583	0.0531473504688147
OG0000872	-3.26283970019046	0.0011030189095164	-0.520239572717051	0.290041856393502	0.134683025819541	0.799197003818815	-0.684653317312217	0.00343359750859044	-0.335197469531496	0.343735551021719	-0.0173441305725632	0.935888620407594	-0.60765214694673	0.00578523246857983
OG0000873	0.21136777038927	0.832600304096837	-0.395814055000962	0.437284767306761	0.556248256509612	0.251682592180265	-0.2239849253562	0.404316794177929	-0.172647086283081	0.633391685311031	0.270651015525933	0.200838800046824	0.0349626278835614	0.887004922937611
OG0000879	0.536409556848114	0.591675527898445	-0.946993934021532	0.0041400004838449	0.207128869415222	0.693749855423171	0.184998912507623	0.492759295283202	0.437142970124585	0.206485100585008	0.669306132365313	0.000348031537997832	-0.310851197060928	0.195197039271389
OG0000882	2.15735796006071	0.0309777841672602	-0.362762595132813	0.479725287579777	0.934749573047184	0.0062475216230393	-0.234229733253463	0.382577230831438	0.404430539575296	0.246364017533373	0.0177266124463663	0.934477730509257	0.497599697155033	0.0301684015121384
OG0000887	0.391171421352954	0.695670531154816	-0.578503374004255	0.229047688543779	-0.702421501746203	0.119653715117841	0.53701278216364	0.0319562296385733	-0.0232364026850206	0.949197804700225	-0.289820346245186	0.169527268432745	0.656464591320975	0.00226692414055027
OG0000888	0.413800658678139	0.679020101551453	-0.0209889206168482	0.968521242249582	0.14812696208683	0.779434627915604	0.0478147661829566	0.860416568321838	0.0640925450532539	0.860372070789352	0.00518901105463803	0.980801665670082	0.0900328907600269	0.713956633135437
OG0000889	1.22271652900957	0.22143678176251	-0.228957800623229	0.662564474710544	0.259870972285463	0.618968464653256	-0.0584381971949092	0.829787673785471	0.407759428500454	0.242123273888058	0.419637649783184	0.0412124911436374	-0.042202386295223	0.863796839156021
OG0000900	-0.764182390159737	0.444758559195823	-0.828899117770402	0.0414087348927353	-0.344812448573218	0.503279672877356	-0.0688190629063077	0.800078178058347	-0.0356035679830561	0.922215845310419	0.387139869490247	0.061625353574281	-0.0824238978948642	0.737279689794859
OG0000906	-1.58582215786728	0.112779657805328	-0.866476076786169	0.025552682255259	0.218513656620323	0.677446333939816	0.055463489239922	0.838342921112926	0.359172365280846	0.308063760555397	-0.251403772339109	0.236007839855399	-0.402115553052875	0.0878779115496234
OG0000907	-2.08821277824188	0.0367786451499694	-0.899721610356307	0.0145794456637364	-0.620684656550298	0.188532224243693	-0.8528729752018	0.0000268727229443845	0.57497678485891	0.0820641067216721	0.482879311571799	0.0168437831179296	-0.0738713011391371	0.763759093818175
OG0000908	-1.0873934372242	0.276862970305452	-0.662118007264694	0.151959340895578	0.088810015474888	0.867135208801669	-0.29169755126597	0.272989887196426	-0.388602141964865	0.267089823725629	0.464579976673199	0.0221842290988452	-0.310573028508724	0.195618152848218
OG0000909	-2.48440659870109	0.012976754505506	0.544607829805407	0.263852966963083	-0.184308405611447	0.726667831919538	-0.0540017727984289	0.842553098038474	-0.618796182835821	0.0564716819245075	-0.326951423492851	0.118893175246744	-0.635489811497696	0.00345567663784239
OG0000910	2.38917639554394	0.0168861926181159	-0.942467702854713	0.00486973287108075	0.899460338976674	0.0146541964789913	0.505148883107339	0.0459477712179055	0.3476357996737	0.324975911154521	0.195634506260424	0.359592211871028	0.523503627948585	0.0214317089760639
OG0000911	0.113456276470512	0.909668825512253	-0.821417638744557	0.044989845675959	0.160100414733686	0.7619012362457	-0.238285369610976	0.374150712758229	0.346360456935579	0.326874448478591	0.484441692786702	0.0164413358736161	-0.0764358948074849	0.755791093564485
OG0000912	1.29369891626747	0.195769439836195	0.486192301115473	0.328175334419967	0.462688523823875	0.355493548873068	-0.286181294176379	0.282578016454643	0.259745213352195	0.468615049780802	0.0200554979112783	0.925891274285912	0.318580662555321	0.183736424742597
OG0000914	1.55764412536749	0.119317632508395	-0.459350784631143	0.359436052780005	0.486029400736767	0.328361944029645	-0.52451705329264	0.0369906411949522	0.306468361146568	0.389097291272702	0.749474050622395	0.0000249576511771996	0.114191656306508	0.641583536972704
OG0000916	1.21084371332729	0.225955308188143	-0.675617294186227	0.140769764148933	0.820760824222416	0.0453108431871094	-0.0899778367778864	0.740350558877368	0.494157648228984	0.146567983792406	-0.340828612449302	0.103143276692141	0.584706134510491	0.00855460906152723
OG0000922	-2.10659611068024	0.035152604166799	-0.953380950494937	0.00320934424104948	-0.336296652734457	0.514571829625465	-0.662847043411308	0.00513443532718542	0.0787467138667683	0.828805777283748	0.192487389417651	0.367524831848471	0.265821065787421	0.271347466900648
OG0000925	1.69999082728829	0.0891326509006847	-0.888635921390314	0.0179123706938081	0.518899624127108	0.291509195134218	-0.0523116586214381	0.847426109623512	0.0767748048017744	0.833041547807336	0.661863872785042	0.000427268394536475	0.467418206512368	0.0436028880372359
OG0000927	0.859763467911121	0.389919440884079	-0.138675616458712	0.793320005612611	0.730930206749662	0.0988576985299296	0.340730724173636	0.1965553863026	-0.27750919608924	0.437577928542854	0.233936938762789	0.271233234613935	-0.2642952778006	0.274211655743578
OG0000930	-0.23029007840822	0.817866369731202	0.31796308846755	0.539128484985832	-0.109507145806791	0.836395876005715	-0.671730666613015	0.00437492845852111	0.182901704636431	0.613020484538968	0.310525979870968	0.139717562315909	0.0031310057347329	0.989850264467918
OG0000933	-1.14758204101778	0.251141147100989	0.127242096494856	0.8101669150917	0.718783695371265	0.107504255312805	-0.332485242042051	0.20830765753879	-0.639566729950658	0.0464506058042903	0.164373810265146	0.442773038897306	-0.491723299722853	0.0324904526828125
OG0000935	-0.561635632477306	0.574364297845598	0.612791224443468	0.195868724835554	0.780315632265524	0.0670907141827143	-0.647792573425906	0.00665944589027679	-0.276583953559367	0.439170704717127	-0.103699097239728	0.62966151326405	-0.172127400042727	0.481036469590805
OG0000936	-1.42239467228739	0.154911708916859	-0.859481823593143	0.0282307460087087	-0.182530962876003	0.729244298146888	0.276207433894814	0.300421280309936	0.0139743289391157	0.969437124287378	0.219630448869387	0.302453682614953	-0.571666928066454	0.0105545010870987
OG0000938	0.609429429943217	0.542239835685369	0.092687220737716	0.861367303183773	0.481501274985949	0.333564552603168	-0.179007957975617	0.507113112491275	0.0596460151154258	0.869987538276609	0.134500891345877	0.530922004000653	0.0316342261097786	0.897705340759774
OG0000942	0.278753208818736	0.780434225511428	-0.949783623458883	0.00371921178087388	0.994592826309556	0.000043777244783704	-0.299862798117825	0.259165002783166	-0.386207036337453	0.270306468588828	-0.305406045722371	0.146711639582392	0.491949605713345	0.0323985320434744
OG0000946	1.9889260083875	0.0467093705531942	0.582994156063233	0.22458343000028	0.932752901345958	0.00663120693344571	-0.0867419721790006	0.749404117456078	0.273520460170206	0.44446329610674	0.634118938182003	0.000876251072577104	-0.726513609894003	0.000426922495312802
OG0000947	0.403426241542692	0.686634685283269	-0.0856316881711707	0.871866427166148	-0.00290274817572356	0.995645889965616	-0.0815010074255608	0.764132530980195	0.10437123895853	0.774158786035128	0.394931876935945	0.0561397296950352	-0.187851194615028	0.44122285412184
OG0000948	1.13254471582526	0.257405496114114	-0.359175818732272	0.484404417591594	-0.415709999540431	0.412355421676428	0.284789653479826	0.285028500391026	0.100723308955516	0.781889499250908	0.536905155035168	0.00682707205149213	0.0523366172184383	0.831492630379696
OG0000949	-1.64087083903533	0.100824229447203	-0.906328888870239	0.0127504674496273	-0.577265237717293	0.230284678814192	0.22504672343328	0.402033713592451	0.238543857351121	0.506878185404913	-0.211467438676676	0.321222987343274	-0.0550126336400827	0.823003348465211
OG0000953	0.39867482342416	0.690132821152943	-0.432718236624236	0.391434823816319	0.74086926243989	0.0920229575717855	-0.343022647536053	0.193366968792079	0.0106358643872531	0.976736678356385	0.152966011405311	0.475481147871738	0.140386681642964	0.566482780539449
OG0000954	0.53869862652382	0.59009482160038	0.116878084024242	0.825481179709587	-0.675613657971591	0.140772728811424	-0.0446716234697909	0.869516521288288	0.191345958027113	0.596422180905799	0.232169268551214	0.274975115563659	0.291284971751021	0.226302315077377
OG0000960	5.02851628527543	0.000000494289540501499	-0.361161395751461	0.48181241086381	0.938048651652529	0.00563807064846124	0.641756657974676	0.00736372311791598	0.319029810120257	0.368919752128566	0.692632391072643	0.000176118556218309	0.420178363629653	0.0732700791154318
OG0000970	0.208727888525324	0.834660667738113	-0.794176276422727	0.0591854108812977	0.297132746614753	0.567417488598702	0.300365445583462	0.258328300199635	0.0181755737437769	0.960254064299148	-0.178939293158943	0.402814038894846	0.390682569217871	0.0981627368552706
OG0000975	2.12334549898325	0.0337249106310533	0.231327526414082	0.659198158772203	0.485497390767653	0.328971654506765	-0.351574731965581	0.181768402807316	0.503481294730145	0.137922914221234	0.505475490934038	0.0117453979569614	0.207008830732866	0.39513650239263
OG0000979	-0.575221313442709	0.565141630042968	0.700735218313966	0.120938125761793	-0.0770628766956716	0.884634511107137	-0.553966450603843	0.0259794689564277	-0.517250048004016	0.125740988309359	-0.0516921406166968	0.810423323082932	0.284260809683575	0.238209576968093
OG0000980	-0.2608471413907	0.794210388941975	-0.928755759440711	0.00743280403393837	-0.257266627401879	0.622613798521819	-0.468210094365142	0.0673860148744156	0.634134313757537	0.0489465435828797	0.451502337063319	0.0267804838150031	0.16510862024946	0.499363137143997
OG0000984	-2.25968582384303	0.0238407567473367	0.00924204772832363	0.98613732311433	0.0554732847866531	0.916875426382623	-0.446794786424716	0.082740297382518	-0.252747203914984	0.481101252007238	-0.337074565713608	0.107242548485997	-0.346426581573745	0.146233210015217
OG0000985	0.683190573608405	0.494486428324248	-0.861614873874589	0.0274005964549776	-0.0206872978076108	0.968973480000949	0.312452478391417	0.238709516253293	0.230307712622478	0.522084462438522	0.200584364190235	0.347319963346922	0.345875248561567	0.146919456462459
OG0000988	1.83643425516325	0.0662934572251501	-0.297479133532095	0.566943834364417	0.893009406803088	0.0165581205824714	0.475315568464716	0.062784769159027	-0.101811073684469	0.779582471592119	0.117458252628469	0.58464990995112	0.00970414655303548	0.968548843777297
OG0000997	0.346808275987226	0.728735359242534	-0.569253948326593	0.238352464906551	0.448028134823429	0.372923964454204	-0.286939727269036	0.281247878140872	-0.322731726394518	0.363074507445822	0.248976634582982	0.240713112957623	0.457287641221033	0.0490120018677632
OG0000998	5.117084542825	0.000000310294560070834	0.766103519199886	0.0756633922811406	0.730167599155801	0.0993911024118195	0.779221796916931	0.000373722308914885	0.42917909794357	0.215824861601664	0.563234018120877	0.00415985495526805	0.111604329017353	0.649201664738569
OG0001000	1.36823583003304	0.171238269616595	0.143007870027924	0.786950539872701	0.603571379754014	0.204582977490193	-0.124627093390014	0.645609130376087	0.183137947938098	0.612553913066846	0.379692181577531	0.0672453911811902	-0.0639216373862932	0.794881037061611
OG0001003	-0.455487083898287	0.648758857643735	-0.808373911409869	0.0515625283087814	-0.522791821578368	0.287254720873562	0.21946886097573	0.414103807871951	-0.295347889583153	0.407395350281216	-0.137909659420448	0.520463103125059	0.616593695392112	0.00492795415434487
