SRR13281988	SRR13281982	SRR13281995	SRR13282007	SRR13281993	SRR13282006
OG0000394	9.22846170396908	8.85651671266065	9.03237752343937	8.78724977072469	8.82334625060619	8.80901074387641
OG0000399	7.73008601086895	6.33143507330464	6.67251410938871	7.32071973682367	7.33273072123041	6.93962765940123
OG0000432	6.88020284390414	6.23231415451729	5.59232460675233	8.03642580293626	5.38225668010677	6.90432619409216
OG0000451	6.42618606154672	8.64276070014508	8.82532001641283	7.75990440174079	7.51271983962886	7.51460302575072
OG0000468	8.94147960174785	6.75982571270806	5.47149974547381	7.89929314482667	7.46356784143489	6.84345334790831
OG0000540	10.3221238128083	9.08474656059342	8.93873534262674	9.3014106288404	9.14898553645155	9.00042974440219
OG0000546	8.08877972897783	7.7184147369843	7.74981315280131	7.54653093597213	7.79664127266637	7.06201009127825
OG0000564	8.25957868600829	8.0090056789418	7.6584857903839	8.6179936912872	7.84852160040134	8.7899885690982
OG0000565	9.77007815420319	10.3722200098417	10.2253048416839	9.91759160684793	9.57660922045236	9.75570860332211
OG0000582	5.36816628381	4.76499791222144	4.97959850186119	4.98260555330347	4.9685573673966	5.00004987049877
OG0000602	4.33628761425474	5.66484381573918	5.78766475381241	6.86506189234725	5.74741363901057	5.53147196611201
OG0000625	9.32768372729411	9.83818224964001	9.77763052080014	9.61469273437025	9.96576746918315	9.47141011784652
OG0000635	5.12532967110154	5.81369700908194	5.61137321142367	5.4092339610848	5.74741363901057	5.59573017240632
OG0000650	7.32958559139712	8.91218457785576	8.87213150003685	8.18446646636422	8.92928943964675	8.79635724748426
OG0000651	4.60902626716133	5.54057303821402	5.64863019737596	5.20572909870138	5.42027656474071	5.4980552371054
OG0000658	10.4828300329788	7.72733513244921	7.76581021312481	7.63905433996748	8.0721760562187	7.66186919049782
OG0000676	5.6595101667377	6.75982571270806	6.68958617423169	6.93206783391353	6.654720841257	6.7667521783412
OG0000688	6.21569214630766	7.41005460456465	7.78555864216119	7.32486056990809	7.15800179714554	7.41004161554915
OG0000691	9.39022991178115	8.78589373138643	8.98034770841868	8.99274744282703	8.66635574469827	8.99213291193629
OG0000703	3.65740642801066	3.65740642801066	3.97084891873646	4.04438521422725	4.06512142173051	4.05784694544294
OG0000706	5.6595101667377	5.45027002697775	4.53223538616997	5.89606095382489	6.78161224567586	6.04148255598859
OG0000712	6.03329423436769	5.54057303821402	5.66685654897146	6.04905223831513	6.20559662095251	6.62879470570769
OG0000718	9.12925575120017	9.49978903871667	9.46367373207698	9.90390069683216	10.0047590203426	10.0380863118491
OG0000730	8.69608639034928	10.1800183093482	10.0838128433759	8.70905160235405	8.90810531845587	8.66330384336016
OG0000731	6.03329423436769	8.73387159956931	8.95099692229584	7.88259268178339	7.27683789050422	7.57534084198332
