SocF10	SocF11	SocF12	SocF14	SocF4	SocF5	SocF6	SocF7	SocF8	SocF9	SocR10	SocR1	SocR2	SocR3	SocR4	SocR5	SocR6	SocR7	SocR8
OG0000501	11.6994431428245	11.7837778063384	11.5625211948613	12.3567167878305	10.8723180580863	11.3555563914414	11.7917879311418	11.3985115657949	11.4179614367571	11.4969609954988	11.4057044323239	11.4013373677027	11.3181369777882	11.3971030453593	11.4761580921766	11.5279844101978	11.1499249432504	11.7280705161471	11.4491548931771
OG0000506	10.0385599494491	10.1139715307973	10.1016738861297	10.5437203154397	10.0660708304218	10.06671332414	10.4091310255465	10.0964659002688	10.0708311084199	9.92645286946398	10.0321399013859	10.2033415637026	10.180714386268	10.2885856749824	10.1081287535187	10.3508870143648	10.1868695621806	10.1901432287751	10.2726292698242
OG0000507	6.50197677902821	6.3923572302877	6.54421640826594	6.24409441247117	6.44478893384717	6.04399669736715	6.16259545354874	6.16132075151564	6.28251387793971	6.21214227963233	6.24549806960162	6.17782832961158	6.49296261070797	6.34552040835122	6.50121808964621	6.0966810811382	6.76304286080599	6.13896933366553	6.28488314426888
OG0000509	11.6783250824162	12.3904000526603	11.7872750099721	11.0019119539688	12.4147624407301	11.9072087248105	11.4294022538505	12.3152899069095	12.3019923009527	11.92997879205	11.8675022066675	11.8129760865732	12.1221550155018	11.9641968358263	11.3702754822517	11.7623055008417	12.1544387988775	12.0059125467967	11.9143548393793
OG0000510	10.8635472854484	11.4229359042248	11.0637193983801	11.1374048564671	11.3455797297776	11.4829444850532	11.3280263047541	10.8540816079648	10.8066588829513	11.4090267729041	11.4764409088608	11.0698487692269	11.3557551814364	11.5537235887082	11.4598036943915	11.5669917349634	11.4119130703854	11.334544361636	11.5283397391529
OG0000518	9.73453089116712	9.51780023943738	9.33380016566377	9.31626057963174	9.70808049125286	9.57443890215318	9.06740780523875	9.50148577601369	9.43910630247074	9.40294218987262	9.53812793767987	9.57846578050138	9.37870252862795	9.66672516068641	9.58477627528836	9.88145809505569	9.45207771854535	9.6221200375345	9.65361930279332
OG0000527	14.166945081945	14.3100644077512	14.4576970757837	14.3820296364277	14.4504394900446	14.2817400958839	14.2166456504001	14.3256424490675	14.4184183794138	14.2330135499803	14.2404525823306	14.2129901853406	14.2428540153136	14.2164680325548	14.0606935268579	14.0856892285631	14.1690900004301	14.1630294101661	13.9839440124304
OG0000529	11.7623127651443	13.4073593711847	13.5044271171756	11.6206771151983	13.640893449094	13.686223879706	13.4172090883021	13.1635482261698	13.1777263727853	13.6664003576438	13.0388020359172	12.2241311218352	13.2828079242177	13.5140351030322	13.8410280667475	13.6392328135045	13.4123861729914	12.4491504455578	13.3728146742642
OG0000532	9.66143268045078	9.40179656490722	9.32524519068602	9.12382184335721	9.94751496494089	9.84462700489939	9.28978089127281	9.73184948175242	9.34696469087729	9.19870071321992	9.52421380243348	9.50038256507024	9.67239587912545	9.9279081986663	9.44746872067506	9.81388859905721	9.93397050249235	9.53619723691927	9.6979556486753
OG0000536	9.7870150988447	9.52318252844522	9.54248077245689	9.01695148832359	10.5037910572714	10.2966390522652	9.10010884430343	10.468764292561	9.66991723619616	8.8329051881141	9.55972435061972	9.26781646913797	9.82290072452908	10.0303310240631	9.48574603710899	10.5186670463275	10.324278514232	9.66251781657317	9.61118839619562
OG0000538	11.8246469899978	11.4944161859518	11.8800053423186	12.0002236650132	11.6654498435162	11.6821915246577	11.2680322214194	11.7825003733732	11.4532943127225	11.2460744242696	11.6931853089206	11.6754942754116	11.7804195137677	11.8665390123664	11.6044418504112	11.8203077465953	11.918322164911	11.5579200695938	11.6374901810977
OG0000539	9.54633781182561	9.60328187293955	9.6353022538667	9.43318665680043	9.67313323344845	9.78652959900486	9.56324342741773	9.5161084382768	9.607350670477	9.55576907786801	9.65581905491946	9.6583648963673	9.65986233336041	9.705102319019	9.58141463810752	9.63682361827877	9.63800851881317	9.48077282244458	9.61118839619562
OG0000540	9.56249465664743	9.43645119967184	9.72032107272886	9.4906095205124	9.566353511145	9.54881913653417	9.65196228747275	9.56714984874114	9.79131717178164	9.6883945945479	9.64484159827127	9.77404882474078	9.72318717476133	9.45777687372158	9.69463146202221	9.59140162730116	9.67605334883841	9.68790093502756	10.1100235118932
OG0000543	5.07631957019163	5.07631957019163	5.07631957019163	5.07631957019163	5.07631957019163	5.07631957019163	5.07631957019163	5.07631957019163	5.07631957019163	5.07631957019163	5.07631957019163	5.07631957019163	5.07631957019163	5.07631957019163	5.07631957019163	5.07631957019163	5.07631957019163	5.07631957019163	5.07631957019163
OG0000546	8.16623883389229	7.10416419074591	7.82869581788111	7.6743391779783	7.88925249905652	8.04909454100219	6.78988438535903	8.03381732833585	7.56053037796591	7.02244769198509	7.71834673218471	7.90577850254118	7.44011325741479	8.21090098915041	7.40576305892609	7.96223868515554	7.83588913336729	7.47203013204939	7.68822712893947
OG0000554	11.2458328211867	11.3642838339648	11.2990696359191	11.5415509242526	11.1887704316723	11.3292893229946	11.5511468402524	11.1384251757473	11.690475159374	11.4441950569173	11.1775684185275	11.3355284311292	11.1487163839407	11.0356565407626	11.2148999199891	10.9967325459461	10.9910944902439	10.9920000375539	10.9009923504566
OG0000557	11.1969517800329	11.2261836414632	11.1483937389681	11.2529975821357	11.1921356982205	11.2526237676119	11.345424909674	11.1125909076762	11.1633039148247	11.2203109278675	11.1577864246681	11.124238393079	11.2325971215394	11.179309032809	11.1770485678442	11.1340946324331	11.1415453243233	11.1170015385016	11.246918370579
OG0000560	10.5714055711769	9.91565071383826	10.3064171329701	9.94696104248044	11.0503768812229	10.9150380528177	9.21309799259675	10.7118823411962	9.86137424525393	9.4513880281207	10.5722147832253	9.97454320949016	10.5273953561857	10.6464981817914	10.3224138324839	11.1397311265394	11.1008970972949	10.2937995572811	10.1549842630716
OG0000561	10.1495645077761	10.2379305175073	10.0949913929842	9.86979252640318	10.2625201635261	10.2394515127018	10.1898801059615	10.2162925910346	10.1591416356161	10.1888854810398	10.124524954932	10.0855624809985	10.2432034947704	10.2395574413421	10.1232191579193	10.1720123998081	10.1931245021598	10.1632713131944	10.1572525351863
OG0000564	12.8211357883142	12.5196286688278	13.033040412787	12.5647085994278	13.2518187503138	12.9873441494321	12.6658578838654	12.9350148754916	12.9115192787648	12.9120475867974	12.6901187665957	13.4098769638375	12.6820769224999	12.7331304399965	12.7193656415565	12.6207555051662	13.0184621508601	12.660174410985	12.9292181764835
OG0000565	8.99021200564886	9.17191972251866	8.59968288280706	9.01368417218056	9.43210584790604	9.24327953650949	9.17455719821521	9.03114911031428	8.68717310365221	8.82286522636075	9.34805494743832	9.10314527435384	9.18711881595851	8.91204532433663	9.17576733048211	9.18667026764222	9.04949320538509	9.22906624621681	9.12270139359032
OG0000566	12.4409199218466	12.4117932430854	12.4730668138484	12.5577444289432	12.3824817954705	12.5390440494171	12.2709740827078	12.5315519081131	12.0942748094824	12.1179723931453	12.3921951420289	12.4693815079544	12.4572761299921	12.576379255112	12.2021622089517	12.513720750772	12.5466161034485	12.4907407997474	12.4271113716321
OG0000567	11.1029071043165	11.1220509809952	11.3377634949996	11.7621496444435	10.7903045185456	11.0727276959071	10.9360729338236	10.7599814539374	10.9306164996697	10.8017401162186	10.9276912589072	10.8631801933027	10.8591996571935	10.9677853451544	10.802099736201	11.1301359368382	10.8573542680998	10.9302098181119	10.7064973040061
OG0000571	10.6705520693839	10.9472378837111	11.0123710366845	10.3533988257805	10.9617957574233	11.2451497662499	10.8323412424831	10.9174994853248	10.6540777980794	10.7795330750807	10.8941416577079	10.6917723074343	11.1202883533955	11.1448735269006	10.7766446475794	10.9156002613962	11.2618025252358	10.787033060694	10.7522091850374
OG0000572	8.22900846117774	7.99093034974519	7.73506167592647	7.43396204022579	9.14460827084056	8.90060616627212	7.85713690242762	8.73416696707873	8.05905716659425	7.5483961096497	8.2760862273115	8.39097848057833	8.46410353597017	8.67140768008563	8.31325895927139	9.11268753723906	9.06599859182677	8.29998982057177	8.30243199770436
OG0000579	13.4096550716713	13.4105025497043	13.2035230732729	13.2195050106787	13.5884491436854	13.5596847380504	13.210337391855	13.2885565671485	13.1919229784569	13.4847837209585	13.4923824509048	13.395112499795	13.482143553875	13.471225218522	13.4955289965633	13.5168224702311	13.4843532179567	13.345349067017	13.3461190937339
OG0000582	9.87530078838397	8.97612978064852	9.20290554482528	9.99399798101341	9.8413813337258	10.0290967847231	9.82694902136528	10.0003044269163	8.48472861302642	9.02891778220615	9.76290942663616	9.88278065739308	9.98375902194937	9.30245767437458	9.8267936753291	9.91474738547829	9.89304407940603	9.83776555806472	9.82187990287631
OG0000583	6.55872023735772	7.03091975533872	7.16221076290688	6.55240897231922	7.62240365465803	7.56907765916173	6.98201093681285	7.35469417091298	6.73874225002644	6.69587742051625	6.68996929847545	6.42123391094454	6.89893395497974	7.31995227227865	7.00181937702832	7.23373708703635	7.26883212865755	6.87817476158113	6.58408629075675
OG0000592	8.72810519705842	9.10878830228924	8.99545918116953	8.97724227604276	9.07069802594212	9.03943809546018	8.87110253280192	8.64532707286224	8.70384755039264	9.15677542507754	9.13677359464812	8.96824734633713	9.16444337848802	9.0214614301942	9.25818409551845	9.30005563840575	8.80573172085627	9.04669725754455	8.96277577958331
OG0000594	10.933428995062	10.6220771234212	10.596208285797	10.8505309998013	10.7962145752659	10.8555338612212	10.6532831688035	10.7695857030154	10.8777483749696	10.6667847960718	10.7693189487169	10.7245759349944	10.5757953100393	10.6607520346121	10.622693295651	10.8078417015644	10.6493721647273	10.7857292025572	10.7581960327418
OG0000595	11.7394445156062	12.2073287924102	11.968503181481	11.7665056651014	12.2839590642473	12.5157483721146	11.4735870626501	12.319158376862	11.9883937030082	12.2194600013281	11.5240696905955	11.4659375108487	12.3293631171025	12.1489519817568	12.2216909367693	12.1714803578458	12.2618070140075	11.7559625632677	12.0610665869224
OG0000600	8.93529093772623	9.0773696205416	8.64182266613628	8.28720803352022	10.0073758125923	9.76967638092239	8.48066186242263	9.59888985129591	9.2285408259579	8.34902204429567	9.16783410903903	8.61316026533217	9.0004945154343	9.44957505444576	8.8514281584594	9.64954199848159	9.53133911226287	9.09398392686844	9.08496165335703
OG0000602	12.0497421231838	12.0746133293794	12.2208603428538	12.6439171046295	11.8282039804879	11.7461295032717	12.338617584054	11.8824236294455	12.345197708401	12.1025784838243	12.1514786717153	12.1177615467595	11.7015078392276	11.8818249581501	12.0450856455607	11.862839559519	11.8562666364051	12.0453887590487	11.9458332582539
