	SRR2917198	SRR2917152	SRR2916699	SRR2916026	SRR2916025	SRR2915407
OG0001838	3325.14761485915	3140.73399100177	3365.60395927617	2948.50421584036	2916.75958893953	2297.07512735094
OG0001839	23.7567107515538	20.8488742883001	15.4208657927889	29.7753518388323	25.4032901649524	28.2854357872119
OG0001840	2241.8416045883	2365.6026290689	2319.55522966532	2447.53392115201	2496.45060621032	2029.10784094578
OG0001841	76.0214744049723	50.632980414443	70.6789682169489	42.429876370336	46.1878002999134	25.3080214938211
OG0001842	683.401379286365	767.685335401335	783.894011133433	852.319446386574	784.03791009103	878.337216550263
OG0001843	142.540264509323	154.13274920279	124.65199849171	87.8372879245552	103.922550674805	81.8788930682448
OG0001844	312.00480120374	341.77261779749	381.666428371524	395.267795660498	387.977522519273	428.747658248264
OG0001847	2446.94120741004	2306.03441681662	1871.06504952505	2322.47744342892	3200.814560784	2250.92520580339
OG0001848	475.134215031077	376.768942495708	413.793232106501	356.559838270016	456.104527961645	244.147972058039
OG0001850	1509.34302308205	1524.20163100537	1445.70616807395	1413.58482854856	1464.15326950725	1374.07669639982
OG0001851	487.804460765239	587.49149333817	580.85261152838	411.644239171856	408.762032654234	485.318529822688
OG0001853	0.791890358385128	0.744602653153574	0	0.744383795970807	1.15469500749784	1.48870714669536
OG0001854	0	0	0	0	0	0
OG0001856	372.18846844101	367.833710657865	412.508159957102	364.003676229724	366.038317376814	300.718843632463
OG0001857	1228.22194585533	1536.11527345582	1273.50650005448	1248.33162584304	1344.06498872748	1223.71727458359
OG0001858	0	0	0	0	0	0
OG0001859	834.652437737925	874.908117455449	768.473145340644	651.335821474456	690.507614483705	745.842280494376
OG0001860	342.88852518076	332.092783306494	318.69789305097	343.160929942542	362.57423235432	379.620322407317
OG0001862	231.231984648457	220.402385333458	210.751832501448	180.885262420906	226.320221469576	147.382007522841
OG0001863	340.512854105605	365.599902698405	346.969480337749	327.528870227155	346.40850224935	323.049450832893
OG0001864	681.02570821121	623.232420689541	668.237517687517	712.375292744062	678.960664408727	698.203651800124
OG0001865	765.757976558418	657.484142734606	749.197063099658	751.083250134544	690.507614483705	501.694308436337
OG0001866	0	0	0	0	0	0
OG0001867	40.3864082776415	48.3991724549823	41.1223087807703	29.0309680428615	39.2596302549264	41.6838001074701
OG0001868	506.017939008097	423.678909644384	498.60799396684	422.809996111418	490.74537818658	321.560743686198
OG0001869	168.672646336032	335.071193919108	173.484740168875	111.657569395621	90.0662105848311	132.494936055887
OG0001870	91.0673912142897	47.6545698018287	82.2446175615405	46.15179535019	64.6629204198788	23.8193143471258
