	SRR3948522	SRR3948580	SRR3948532	SRR3948545	SRR3948559	SRR3948571	SRR3948576	SRR3948549	SRR3948582	SRR3948523	SRR3948530	SRR3948535	SRR3948538	SRR3948546	SRR3948551	SRR3948569
gene-LOC117218280	1.5561603234279	3.95521194670785	1.9408682734319	6.43403553661953	0.877226527816596	11.1315741907881	4.40950937987833	5.66505403893728	0	8.0734160747886	3.41067687305514	3.55643526873488	2.86972150896207	7.75750557771687	6.65839305729046	7.71230555362072
gene-LOC117218281	90.2572987588182	83.8504932702063	98.9842819450269	102.02542065211	78.073160975677	109.460479542749	80.4735461827795	101.970972700871	73.0200993333074	116.055356075086	80.7193526623051	110.249493330781	102.353400486314	115.392895468538	88.4615077611447	103.565246005764
gene-LOC117218282	404.601684091254	402.640576174859	348.385855081026	413.616570211255	443.876623075198	377.545891304229	322.996562076088	429.411096151446	445.074891174445	359.267015328093	455.893808698371	452.556387946514	385.499256037239	445.086882521505	389.991593355584	374.597698318721
gene-LOC117218285	85.5888177885345	110.74593450782	135.860779140233	102.02542065211	108.776089449258	90.9078558914359	85.9854329076274	81.5767781606968	66.0658041587067	122.110418131178	108.004767646746	128.920778491639	113.832286522162	159.028864343196	88.4615077611447	91.4459087072171
gene-LOC117218283	93.369619405674	126.566782294651	119.363398816062	106.621160321124	94.7404650041924	96.47364298683	104.72584777211	106.503015932021	126.915886936463	96.8809928974632	123.921259721004	98.6910787073929	91.8310882867864	114.423207271324	104.631890900279	100.259972197069
gene-LOC117218328	10.1150421022814	22.9402292909055	3.8817365468638	12.8680710732391	12.2811713894323	8.34868064309106	2.20475468993916	7.93107565451219	26.0786069047527	8.0734160747886	11.3689229101838	2.66732645155116	9.56573836320691	11.6362583665753	20.9263781800557	14.3228531710099
gene-LOC117218299	0	0.791042389341569	0	0	0.877226527816596	0	0	0	0	0	0	0	0.956573836320691	0	0.951199008184352	0
gene-LOC117218301	143.944829917081	147.924926806873	184.38248597603	203.131693370417	150.005736256638	164.190719314124	132.28528139635	207.340977825104	144.301624872965	172.569268598606	175.081412816831	176.93265461956	150.182092302349	132.847283018401	154.094239325865	145.432047582562
gene-LOC117218302	85.5888177885345	73.5669422087659	62.1077847498208	79.9658702408427	47.3702325020962	64.0065515970314	68.3473953881141	52.118497158223	53.8957876031555	64.5873285983088	64.8028605880477	65.7940524715953	46.8721179797139	71.756926593881	76.0959206547482	61.6984444289657
gene-LOC117218287	522.869868671774	468.297094490209	711.328222212791	557.003647884491	558.793298219172	675.31550090781	607.40991707824	566.505403893728	504.186400158551	868.901405049123	542.297622815768	902.445449441476	604.554664554677	867.870936507075	626.840146393488	491.384039559263
