	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
OG0000108	1734.49540809262	0.204172649168024	0.145776158270252	1.40059013483887	0.161336672671618	0.442346552205299
OG0000109	1781303.85989923	-0.314811114789296	0.196120934988605	-1.60518873116522	0.108452276655783	0.368155772012615
OG0000155	573.197877081123	-0.10137691555732	0.0690011305048889	-1.469206588581	0.141776763793792	0.418448524637952
OG0000161	0	NA	NA	NA	NA	NA
OG0000187	7654.07702348046	-0.0879121398507074	0.0528078910409502	-1.66475384867264	0.0959618749039562	0.346272410155512
OG0000200	0	NA	NA	NA	NA	NA
OG0000224	264.147764156273	0.113020385949444	0.414399474442722	0.272732937466757	0.7850585137475	0.909685242127183
OG0000262	604.835193462113	-0.161587085712557	0.0764002476276174	-2.11500735573723	0.0344293203915697	0.202362341297701
OG0000263	3160.79179459246	0.0280842614660725	0.0646174531325667	0.434623466332786	0.663835758976703	0.848394787003729
OG0000273	1158.25859350489	0.132910912371812	0.101210720239141	1.31320982656551	0.189112253678515	0.48231225828044
OG0000274	1518.02237247637	0.00738598606696758	0.07447428344162	0.0991749866617706	0.92099933468346	0.96570310736635
OG0000301	695.262551540255	-0.18918493834086	0.10881433065094	-1.73860315281208	0.082104591580676	0.321069661731774
OG0000317	1352.17639241051	-0.119672163063544	0.230043903527609	-0.520214451365285	0.60291411403848	0.815722252493364
OG0000320	649.370210269857	0.0756736213352995	0.174330320675688	0.434081811138738	0.664229033207062	0.848394787003729
OG0000326	1221.95152548636	0.575871464535267	0.171051755765129	3.36665041501237	0.000760870751787401	0.0234556755106847
OG0000328	274.450175946228	0.184495814245384	0.101543786730163	1.81690894328821	0.0692310570680123	0.293536803629907
OG0000329	9004.18133701013	0.0592090261212745	0.177269330800377	0.334006033948139	0.738375005464242	0.887774976872766
OG0000335	1089.07363052698	0.23386354345635	0.100906517517168	2.31762575114696	0.0204696694396392	0.152905661140134
OG0000355	132.032227495744	0.0461710561243576	0.0979419824895678	0.471412309111422	0.637346327551028	0.836111521639723
OG0000357	280.174224510556	-0.982985826756172	0.522248111812768	-1.88221997269486	0.0598061549418821	0.270441384186188
OG0000359	0	NA	NA	NA	NA	NA
OG0000361	5129.5031629907	0.169045909595523	0.133980751660371	1.26171787738614	0.20705032166865	0.499229079924697
OG0000369	654.226254878205	0.15379042853282	0.109223067016065	1.40803982834688	0.159119276740976	0.439641204571404
OG0000373	1120.21375541853	0.0216813959495217	0.0681075449982987	0.318340588404167	0.750226599324671	0.893188747791274
OG0000374	177.254382748185	-0.216307780991077	0.20486053550999	-1.05587823663835	0.291023848301453	0.587769867631466
OG0000380	4311.30501115068	0.0844391165001283	0.0725028685269383	1.16463138929124	0.244168232270756	0.53826081648543
OG0000382	582.731451468541	0.249525146694199	0.158209781047586	1.57717901536788	0.114754340054755	0.376482174025946
OG0000388	1599.34855313445	-0.0817057298858026	0.097054370648854	-0.841855233716539	0.399868990642907	0.68645561659903
OG0000394	872.32837989622	-0.0322548374966213	0.0722877217907276	-0.446200775146833	0.655452223052833	0.845129798428844
OG0000399	205.981528418925	-0.31660909018639	0.106315394154442	-2.97801736714121	0.00290119545120858	0.0542121845390453
OG0000401	2347.15172626833	0.234081942864962	0.0856091551125069	2.73430969570175	0.00625112184974549	0.0856954017912063
OG0000402	426.330764330225	-0.0518801940920906	0.0967497027659026	-0.536231043702747	0.591798881020868	0.808365857948658
OG0000409	2.54974029146156	0.438013503215732	0.687459373344579	0.637148201332596	0.524028314099378	NA
OG0000410	0	NA	NA	NA	NA	NA
OG0000412	293.354803353785	0.189974518746008	0.111775103703202	1.69961388942613	0.0892035760426134	0.334196987851198
OG0000420	1434.14880179488	0.165391372774533	0.158360492752417	1.04439794231448	0.296301315243905	0.59312781406322
OG0000431	3117.71499661628	-0.345172265037919	0.0802605046610477	-4.3006490738581	0.0000170298563124024	0.00147746167693171
OG0000432	4538.05176098049	-0.0000394918962143056	0.190800584384489	-0.000206979954184648	0.99983485389134	0.999896531791107
OG0000439	115.198058593433	-0.274934295902552	0.131242046804049	-2.09486443253238	0.0361830454079628	0.209030621797059
OG0000447	304.609211901169	-0.397483558322088	0.220120123886974	-1.80575747143494	0.0709562311555929	0.297184270212356
OG0000448	3229.24509195343	-0.0152430404705425	0.135250205217992	-0.112702531178968	0.910266394447241	0.964250447144269
OG0000451	3077.63207988001	0.273739351919033	0.0752557774598915	3.63745297914071	0.000275347438668677	0.0119441785359634
OG0000454	829.341455024327	0.160012375064765	0.109623341673494	1.45965606067138	0.144384623571579	0.422373708550193
OG0000456	0	NA	NA	NA	NA	NA
OG0000468	2630.65090590037	-0.31917067089039	0.162365178826115	-1.96575813359714	0.0493265560479253	0.242952291061679
OG0000472	52.8115672580285	0.293920993318728	0.157890490137813	1.86154969220871	0.0626665900610506	0.27819751567307
OG0000476	532.946875159983	0.0807282609011702	0.118260380225615	0.682631501329172	0.494839723416678	0.75166624319897
OG0000478	1347.21301551438	0.0480151642947755	0.171061043078258	0.280690234496051	0.77894799950821	0.907313233765213
OG0000479	2762.07620676228	0.167014190698107	0.0808687105938481	2.06525106523477	0.0388992510733612	0.215691549910475
OG0000481	2010.42344515309	0.170417216696521	0.100558068473411	1.69471449962846	0.0901295937173916	0.33621438737452
OG0000482	1409.95133717334	0.293590375298185	0.184918732288464	1.58767244218503	0.112360427695072	0.374251163384733
OG0000487	7157.93764067763	0.270668395269298	0.206141920148596	1.313019666617	0.189176321294913	0.48231225828044
OG0000488	1709.51053392594	-0.0403146898467813	0.158075097457072	-0.255035046603272	0.798696030739724	0.916421178557562
OG0000496	962.946525840515	-0.134811468576093	0.124834030563364	-1.07992562579052	0.280175300863602	0.576495643641912
OG0000501	2902.30356466582	-0.18889719573964	0.137859089490116	-1.37021937717921	0.170618431287582	0.458075036785803
OG0000506	1092.30671496423	0.0532865094302857	0.0792112603237191	0.672713818875187	0.501129374417575	0.754901845166094
OG0000507	27.311611080687	0.117110664646128	0.226894766102983	0.516145289102762	0.605752938656728	NA
OG0000509	3868.58901747865	-0.077488165551718	0.160410969185736	-0.483060266670394	0.629052945177935	0.83102861345782
OG0000510	2466.48281546762	0.238209086319294	0.102664426473634	2.32026900165337	0.0203263299104966	0.152905661140134
OG0000518	675.687447696367	0.141512883830628	0.0909937480885989	1.5551934809064	0.119899996444584	0.384249434516072
OG0000527	19395.7628790293	-0.172797012096152	0.0501165783255959	-3.44790123087673	0.000564960592434206	0.0196057467305882
OG0000529	9766.65085215269	0.0278573168072371	0.252770417298157	0.110207978864781	0.912244434603162	0.964565481123857
OG0000532	708.124037019973	0.184243488146959	0.123030226073472	1.49754653004484	0.13425110784317	0.405443141553338
OG0000536	839.746718602296	0.0821769935996256	0.235512157139474	0.348928881624396	0.727142701854467	0.882890850630777
OG0000538	3236.55252126969	0.0848336872723531	0.0974675133773507	0.870379107179178	0.384093260523805	0.670094332422026
OG0000539	715.403072932379	0.0314391729274561	0.0515709779689258	0.609629178380132	0.542107478473324	0.77850914010288
OG0000540	742.679846653589	0.121312832420974	0.0791066647904281	1.53353491443939	0.125144110873404	0.392156958376772
OG0000543	0	NA	NA	NA	NA	NA
OG0000546	148.921599669763	0.106329770417407	0.234575990294344	0.453284968696011	0.650343555101318	0.842657650977235
OG0000554	2380.05532859076	-0.303231991090786	0.0797954664415901	-3.80011552802628	0.000144628646550829	0.00744347263138292
OG0000557	2272.19102217596	-0.0455100380551047	0.0349875156293119	-1.30075077456992	0.193343776364802	0.48600031202957
OG0000560	1324.47796035448	0.278650145946791	0.230138598044348	1.21079274973725	0.225974844594342	0.51845305297372
OG0000561	1082.49064764796	0.00169686699331086	0.0504782712831061	0.0336157905209159	0.973183530369905	0.986009939929335
OG0000564	7387.95517277423	-0.0253553617987108	0.112737676014467	-0.224905840665522	0.822052525499441	0.927714991474591
OG0000565	480.3251074934	0.126083110477618	0.107960930311217	1.1678586884548	0.242863770299151	0.536655350964482
OG0000566	5421.0986332586	0.0665718930998336	0.0706127003898585	0.942775063583247	0.345795969163755	0.63714166284329
OG0000567	1986.78700200518	-0.201247669594246	0.115616898694542	-1.74064234438548	0.0817462903477096	0.320287239536542
OG0000571	1838.78159921319	0.0870838245443337	0.107418220059558	0.810698822751392	0.417538649581311	0.699277962281124
OG0000572	280.498063220165	0.368209923586666	0.254511179315019	1.44673379211731	0.147971496252135	0.427519307130145
OG0000579	10779.3020770463	0.0852236762458666	0.0613040388176033	1.39018044960188	0.164474088612133	0.448518697863263
OG0000582	772.34281403711	0.217821141575277	0.190761253045994	1.14185212194407	0.253515492744485	0.548095378482023
OG0000583	71.5091056987559	-0.217940098427509	0.266944028402405	-0.81642619889955	0.41425641745664	0.696891751582874
