	SocF10	SocF11	SocF12	SocF14	SocF4	SocF5	SocF6	SocF7	SocF8	SocF9	SocR10	SocR1	SocR2	SocR3	SocR4	SocR5	SocR6	SocR7	SocR8
OG0000335	1027.36263351416	1208.51214977685	694.983358604884	844.862946461394	999.212776080637	1132.88774737272	1126.04616972121	1005.21691206873	755.643144098373	1254.84173789833	1130.22198473175	1061.42215752568	1081.06608162113	1239.86996420546	1184.4113105174	1261.33743247154	1174.00315634273	1175.15274995798	1335.34456704172
OG0000355	106.097777080706	129.418344847898	123.017127344295	137.698657019951	143.523289655219	122.112378889271	135.882920579612	112.626397477858	141.608715193238	148.861760051431	113.937769837944	119.505053559697	161.052675101845	131.245256836505	159.645801643535	131.059468227517	146.750394542841	138.816414455321	105.752120074445
OG0000357	29.4132451312848	395.546208901322	370.319599840558	42.0097597687986	563.192655609086	591.654171263499	453.314333409034	545.23807377131	317.727117282308	349.091310543144	118.006975903585	49.9748405795098	297.947448938413	370.867278788002	50.8369312496172	139.855405692451	225.691986090024	47.8677291225246	364.755193816095
OG0000359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0000361	6265.02121296365	4303.61566458996	5233.93489226707	4524.21773954534	5719.13058018517	6755.57192887417	3770.19414886875	5238.70635745137	2932.13339694235	3697.43258944645	4796.57664987417	5314.71565467308	6171.33719405881	6399.20055302837	5109.55752857994	6191.46038156705	5794.11040522595	4750.07431992519	4493.56889875652
OG0000369	620.829566878189	637.977756292456	552.942964145491	467.942046313562	644.946428197502	727.94734253991	816.411317908653	626.286976629208	486.705584151551	627.945030076106	527.979487016902	630.117555132949	828.414697555114	760.62592030247	596.665035192875	799.550715562501	626.472373944955	802.582258287663	647.95578655783
OG0000373	997.949388382876	1227.65148246563	1140.12780909816	1023.40442547879	1080.96654866905	1232.94111588199	1186.19106899416	1078.89773284864	955.561330253534	1198.23233618863	1080.37421042765	1048.38524259189	954.23709997843	1203.08152100129	1131.79062729411	1299.15996357075	1038.38555035141	1166.37699961885	1240.34689985621
OG0000374	72.4826397878089	230.583389059987	249.83890811161	277.731189582613	106.279904364941	174.896439441407	286.24516876197	179.991719333772	157.078574836197	163.538271605797	121.058880452816	189.035266539885	158.032937443685	202.833578747325	178.375197367078	136.337030706477	116.38824394777	177.110597753341	189.995334371037
OG0000380	4395.17920104627	4063.00691078824	4590.94846377679	3780.87837919187	4973.35449912863	4496.8868303223	3706.70786630286	4699.78378260405	3853.18504030005	3353.58289017273	4333.70445990752	4251.12067799178	4552.75780928527	4578.66975554624	4094.60265556127	4602.91407539997	5142.33623911844	4241.08080025568	4204.09487516291
OG0000382	449.602461292496	462.989571709382	442.608014877928	318.574011580056	918.367378743204	688.55625257563	405.421172876876	623.129227167212	480.755638135028	556.659116812041	609.363608329719	484.538671705682	637.164645871673	692.020445137934	519.071824338196	825.938527957303	725.655399222185	609.515750826813	621.965858742924
OG0000388	1858.28680847296	1484.66537857201	1885.83988000997	2291.86578294223	1640.52570327421	1549.64547919481	1206.2393687518	1646.24005285392	1556.50587792232	1303.06456157696	1643.95925051891	1692.62612223644	1534.02673034507	1510.31473586857	1510.83792169915	1672.10771208395	1569.72318576514	1452.78557886862	1378.36237859743
OG0000394	859.286947049676	838.485051127227	919.45791056303	708.331227212799	1003.75465233555	974.535565716309	766.290568514534	989.428164758748	847.272312752822	906.798749609068	810.789308578942	748.536199114831	940.144990907019	957.493805557227	811.607148020204	957.877589931313	842.043643169955	864.012510661569	828.092872447352
OG0000399	209.044135040202	214.178246755324	276.471482072746	313.906260494634	197.11742946318	202.470202416404	256.172719125498	221.04246233972	188.018294122115	196.03626147618	179.045066888198	179.257580339546	176.151363392643	190.902191762189	138.240777959485	210.222905411923	183.184975256925	207.426826197607	174.759859445058
OG0000401	1851.98397023054	2363.2518886662	2437.51462634779	1813.42129668647	2480.77281043293	2450.91361757756	2049.38175300399	1944.12108543554	1598.15550003798	2671.12510289469	2589.032359264	2612.81503464611	2450.01381998681	2603.03092725734	2446.41583188947	2583.36683345112	2479.57563193076	2507.47121053491	2663.51949882417
OG0000402	468.51097601975	427.445096715945	403.29326284006	379.254775690543	394.234858926361	356.883275076385	414.331528324719	474.715002453399	543.825065910168	475.938303263025	372.332355006139	487.797900439128	335.190880055714	376.83297228057	451.289249338707	407.251904626444	352.200946902818	477.081700254495	501.87446814991
OG0000409	2.10094608080605	0	3.80465342301944	0	7.26700200785918	0	0	4.21033261599467	2.37997840660905	2.09664450776663	3.05190454923065	2.17281915563086	4.02631687754612	1.9885644975228	4.45937993417694	5.2775624789604	2.0241433730047	0	3.58481762964221
OG0000410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0000412	336.151372928969	301.672339046861	230.815640996512	322.074824894123	205.292806722022	313.553076115676	318.545207260402	251.567373805682	241.567808270819	228.534251346563	359.107435292806	320.490825455552	291.907973622094	210.787836737417	316.615975326563	342.161967385933	333.983656545775	311.938034781785	336.972857186368
OG0000420	1112.45094978681	1450.03230037328	1325.28760901844	841.362133147327	2297.28100973448	1826.17093074406	1119.36340313533	1257.83686902841	1104.3099806666	1224.44039253571	1695.84162785583	1241.76614744304	1317.61219817697	1860.30208743258	1208.49196216195	1979.08592961015	1741.77537247054	1236.58300233189	1408.83332844939
OG0000431	3509.63042798651	3300.1677936214	3529.45015875436	3266.25882202409	3161.14587341874	2818.82639784394	3823.65628155581	3475.6295745036	4684.98749340991	3105.13051600238	2805.71758225938	3089.74883930708	2791.24417535885	2458.86000118694	2821.89562234717	2470.77883389996	2595.96387587853	2923.1226584155	2604.37000793507
OG0000432	5451.95507969171	2920.11533023004	4665.7733144295	4888.30232420826	4710.83405159471	2816.46293244608	4078.71520625033	6856.52666514733	5804.76733371947	3188.99629631305	6716.22461134025	5278.86413860517	2660.3888768386	2879.44139241301	4548.56753286048	4004.79032778445	4479.4292844594	6614.52236924753	3658.30639104988
OG0000439	118.703453565542	126.684154463788	133.16286980568	173.873727931972	108.096654866905	121.324557089985	114.720826390984	151.571974175808	95.199136264362	112.170481165515	103.764754673842	78.221489602711	92.6052881835607	140.193797075357	85.6200947361973	128.420686988036	117.400315634273	82.1729349936673	104.855915667035
OG0000447	93.4921005958694	306.229323020379	490.800291569507	276.564251811257	291.58845556535	380.517929054953	463.338483287858	294.723283119627	356.996760991357	484.324881294092	203.460303282043	169.479894139207	332.171142397555	370.867278788002	268.454672037452	246.286249018152	286.416287280165	177.908393238717	293.955045630662
OG0000448	3375.16987881493	2851.76057062728	3614.42075186846	2790.14821131104	4188.51828227983	3871.35632168952	1958.05060966359	4316.64351454854	3291.51013634032	2195.18679963166	3264.52056616038	2934.39226967948	2883.84946354241	3598.3074582675	3013.64895951678	3859.65735961304	3834.7396201574	2736.43851483766	2777.33745856531
OG0000451	3113.60209175457	2916.46974305123	2603.65115915297	2513.58395949978	3159.32912291678	3283.64125942245	2678.67560650793	2808.29185486845	2083.67109498622	2838.85666351602	3155.66930390449	3150.58777566475	3516.98779253654	3477.00502391861	3411.42564964536	3893.96151572628	3444.0799491675	3351.5388340621	3073.9811174182
