	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
OG0000020	26182.8888555819	-1.80981230632914	3.21005680959597	-0.563794478938499	0.572894009652955	0.999574376666378
OG0000186	391.319599693278	0.408276319998771	0.519993534258016	0.785156531958316	0.432361797727562	0.999574376666378
OG0000229	347.950712212539	1.04917144748171	1.4420032527788	0.727579112918026	0.466871270390572	0.999574376666378
OG0000255	5020.83262972639	0.232828022584348	0.365949957184654	0.636229129183546	0.524627089772507	0.999574376666378
OG0000281	343.096571280241	0.00397082449171815	0.211664260678504	0.0187600139909752	0.985032552417211	0.999574376666378
OG0000282	3064.82435938621	0.197650903320803	0.292520835235866	0.675681454148157	0.499242913295062	0.999574376666378
OG0000290	527.25114943775	1.17000104539432	0.347088615782227	3.37090008774132	0.000749230252430887	0.0405856614099826
OG0000304	2833.56777912484	-0.118542913266521	0.354920038929377	-0.333998930080443	0.738380366028278	0.999574376666378
OG0000358	5.20868229509015	-0.53627090622686	7.58080602022928	-0.0707406184508386	0.943604192947148	0.999574376666378
OG0000394	563.993101596269	0.0299361563104991	0.191243072069113	0.156534592268422	0.875611654619417	0.999574376666378
OG0000399	79.8721710880094	2.67380991170482	0.608603296711408	4.3933543018133	0.0000111615001887833	0.0019421010328483
OG0000408	650.344956867747	-0.250191484664582	0.383515768663225	-0.652362966812666	0.514167048675065	0.999574376666378
OG0000415	17298.2538252101	0.178139107162969	0.452627053348026	0.393567078779972	0.693900690841885	0.999574376666378
OG0000424	40.7168416689466	-0.570643874372612	0.574394273249679	-0.993470688947073	0.320480627714112	0.999574376666378
OG0000432	757.606299884494	-0.281395276048273	0.689718349023001	-0.407985776290967	0.683284117462172	0.999574376666378
OG0000451	1226.10862885573	-0.110022710539577	0.354514827749953	-0.310347274436653	0.756296884789553	0.999574376666378
OG0000460	2053.77845621246	-0.192984968460951	0.195180678674627	-0.988750371048065	0.322785291351456	0.999574376666378
OG0000461	4216.56381695214	0.173462864038767	0.461993028047177	0.375466410763786	0.707313622563529	0.999574376666378
OG0000468	395.563922445233	-0.491834118262794	0.833524309484088	-0.590065715740451	0.55514659279383	0.999574376666378
OG0000483	1796.94909461229	-0.264888389246642	1.67275229832676	-0.158354820084007	0.874177212851492	0.999574376666378
OG0000485	1405.19412869966	0.0740543902715539	0.152613389467617	0.485241763713449	0.627504860073152	0.999574376666378
OG0000493	1.07310105665533	0.0229217558867868	3.28602254935304	0.00697553213422095	0.99443437574216	0.999668241285299
OG0000508	1099.99595645276	0.0130906092414693	0.223794680724314	0.0584938355062838	0.953355272642487	0.999574376666378
OG0000512	1234.20634102487	0.00820903647609363	0.159816413718984	0.0513654153854817	0.959034342901504	0.999574376666378
OG0000515	39.538206873034	0.954793386417602	0.842777705637568	1.13291248692357	0.257251005655798	0.999574376666378
OG0000525	78.7044052480232	0.547620118684122	0.32648448719746	1.67732354876916	0.0934792301025065	0.713773589426319
OG0000534	1152.17455118101	0.253778510345203	0.323627224272942	0.784169227157388	0.432940819176543	0.999574376666378
OG0000537	447.806887348295	-0.148160461526454	0.138899638477898	-1.06667276567483	0.286119629321522	0.999574376666378
OG0000540	484.43978228184	0.0751363020979468	0.375898682276047	0.199884451956576	0.841570950602158	0.999574376666378
OG0000546	466.719758972442	0.0028737144499772	0.203557700809579	0.0141174440394444	0.988736283511467	0.999574376666378
OG0000550	176803.54182396	2.58409428927625	0.862989750747286	2.99435107663633	0.00275029280977241	0.105993071155377
OG0000551	1540.53032105571	0.123502050818033	0.331650737037486	0.372385877749681	0.709605567020438	0.999574376666378
OG0000555	850.43146965968	0.207643440553968	0.279552883506759	0.742769804229	0.457621059841187	0.999574376666378
OG0000559	167.109339079107	-0.356209118926556	0.486998956809816	-0.731437129270206	0.464512193343396	0.999574376666378
OG0000564	543.702661347513	1.56136229373829	0.707194674863325	2.20782529794932	0.0272564538492561	0.398222186914966
OG0000565	1903.37525080193	0.192990127720797	0.133963183445254	1.44062064484803	0.149691884725461	0.878469773138722
OG0000577	442.299515933422	-0.0126150292298801	0.154194066950162	-0.0818126759310231	0.934795675932081	0.999574376666378
OG0000580	233.819989567158	0.338394904590039	0.29699574310227	1.1393931140404	0.254539226739386	0.999574376666378
OG0000582	179.255169006434	-0.273834901998702	0.298737201948671	-0.916641450118931	0.359330556358837	0.999574376666378
OG0000589	15.038827488711	1.72307813965585	0.841633546852992	2.04730211396484	0.0406284304767938	0.476098873056632
OG0000590	53.207248849999	-0.480463841287553	1.6037325161164	-0.299591008138343	0.764489143778415	0.999574376666378
OG0000601	761.252967496276	-0.207200815042319	0.13265107300719	-1.56199878632786	0.118288274773708	0.800956690743669
OG0000602	13.6597226530645	2.56562444470097	1.14647460015782	2.23783801607797	0.0252316203201841	0.383623846121111
OG0000623	19961.7898058917	-0.40003139438327	0.254456003223974	-1.57210436898657	0.115926348444275	0.789227796617926
OG0000625	2080.94795409187	-0.0166801951526027	0.341453701011549	-0.0488505325998458	0.961038411024825	0.999574376666378
OG0000635	95.7104258020339	-0.424799590938601	1.05339531791211	-0.403267020191982	0.686751800682987	0.999574376666378
OG0000649	156.666708085032	0.601281242543417	0.457186525321582	1.31517708690229	0.1884503939086	0.920133218128671
