SRR2917198	SRR2917152	SRR2916699	SRR2916026	SRR2916025	SRR2915407	SRR13281988	SRR13281982	SRR13281995	SRR13282007	SRR13281993	SRR13282006	SRR3948522	SRR3948580	SRR3948532	SRR3948545	SRR3948559	SRR3948571	SRR3948576	SRR3948549	SRR3948582	SRR3948523	SRR3948530	SRR3948535	SRR3948538	SRR3948546	SRR3948551	SRR3948569
OG0000415	12.5814536424206	12.2832337727827	12.5709781436207	12.6419283795958	12.3625043687824	12.4880260096663	16.387411365403	13.7967987926411	13.8261732169505	14.5841861662132	14.8297119711658	15.2011580938664	13.9667784641031	13.9522134223805	14.1750463984272	13.93945080031	13.9870154478809	14.0889363939105	13.947644645275	13.97904660462	13.6745406574008	13.8852982235318	13.5731651540908	13.7540575491437	13.8715555705942	13.7973144474506	13.7832170731911	13.9752076738445
OG0000424	5.52031318383018	5.3594309984031	5.40963902906041	5.54237517613696	5.70540661991508	5.65924903224212	5.7866678938589	4.64700654808212	5.09366169193221	4.95294651911207	5.0210151564026	5.01447299547739	6.47583558377473	6.93130293268876	6.84250875100014	6.96093278099005	6.9126249648533	6.7671980973244	6.7895513603224	6.50171911558474	6.88721039474471	6.69753686646835	6.78906777656912	6.4628277031141	6.90847989488513	6.12457538874185	6.88931235172186	7.26893655230216
OG0000432	9.30938020141145	8.87642731322924	9.14192733112642	9.58118890923332	9.48439866965985	10.1766632391651	6.96650254441187	6.42300116102004	5.94781626357837	7.93264680397387	5.82899301888569	6.97755624509293	10.6346751516753	9.8759224887895	10.1011041833611	9.91841971582332	9.77329171769556	9.89717939747921	11.2843687546099	10.6486831293437	10.2001870628902	9.0526533754258	10.021595754056	9.02989608606964	9.78158543308599	8.71481809742868	9.78851052137636	10.6177270110616
OG0000451	10.5729220458354	10.5356538242701	10.5047823966756	10.5834139393985	10.6649289326399	10.2846757460128	6.61159943013576	8.45740833781382	8.62988317577373	7.68754695486703	7.48813565687979	7.49033311631859	10.5738277808597	10.4629568451633	10.8038025542474	10.4344925166847	10.434237169065	10.5812811338258	10.6141427563203	10.5769559742659	10.4939353751271	11.0360498429249	10.5028184094764	10.8384447738425	10.5627403185404	10.9662865977676	10.7011999987178	10.3540102003446
OG0000460	10.6056544925995	10.4581779859259	10.7038951822936	10.6236789416934	10.469034529852	10.2647163124647	12.0220642869762	11.633544747059	11.7044662273072	10.9349295065277	11.3282182739083	11.2282760566709	10.7891965842642	10.7925768085399	10.9991461326358	10.7606937746955	10.7177898186267	10.8746446436489	10.615230583981	11.0531226409728	10.9801260750979	11.3192839010446	10.9339056612187	11.4323878455087	11.0016935674215	11.4497231751755	10.87891672864	10.8405886157561
OG0000461	11.2757167050732	11.618597503856	11.4513787997628	11.5352548626083	11.6289829686065	11.8013020227254	14.940386149162	12.2966299759197	12.4933246219479	13.4612721014626	13.3633597531416	13.6561165987778	10.6959165883473	10.585559142461	10.715857353586	11.1118369168532	10.4615675050328	10.7149749558383	10.9853215952222	10.4646826487054	10.2856609527908	10.2797640564785	10.6144285645689	10.1166102328082	10.6373563962708	10.1990449863738	10.3477139537437	10.5539726936103
OG0000468	10.4927975730696	10.5255158895017	10.4868787192964	10.8447347499226	10.7473640096331	11.3055198868983	8.77074021386661	6.83078634687169	5.86310933488363	7.8105285180609	7.44586684529774	6.92794646404428	5.16636258802678	5.42475649772779	5.29135075438492	5.04709693279783	5.20383774975471	5.39298506936672	5.34098056070185	5.41647418797855	4.64700654808212	5.23819671939663	5.09228028695825	5.20303226137289	5.05394096432672	5.35417521730875	5.54236526031439	5.39598686446812
OG0000483	4.64700654808212	4.64700654808212	4.64700654808212	4.64700654808212	4.64700654808212	4.64700654808212	10.5983890874665	10.0045546242661	10.0224748123243	10.1973439833608	10.3406727048039	10.1037710097498	11.3970905765981	11.3235613787964	11.4745519378483	11.5625924827949	11.4478075728126	11.544141128188	11.3609318277726	11.4322500314767	11.2673911847875	11.5186471509796	11.3043037076144	11.5553456079679	11.2928821979357	11.5560524747275	11.3725612072786	11.4557092700979
OG0000485	10.8026087963116	10.9998015871511	10.8190265199603	10.7860371218104	10.7216422447525	10.6047973330854	9.76142884078674	9.86698355239988	9.82548620695864	9.55379501083854	9.63366775116119	10.113385936566	10.5900504105053	10.5096500473345	10.6534918775375	10.3523108247762	10.6591401355729	10.5514832060016	10.4261029319822	10.4758187096736	10.3974010585928	10.6729225151904	10.5728683548092	10.8510094921213	10.6554223507778	10.779776803137	10.6706522565671	10.5824157962613
OG0000508	8.14862734218327	8.07394042754387	8.45315748840168	8.28938930730172	7.9808378936469	8.25954813653794	4.64700654808212	4.64700654808212	4.64700654808212	4.64700654808212	4.64700654808212	4.64700654808212	10.7241896111505	10.8827489043028	10.7236835782283	10.7854796793949	10.5882953806307	10.9102953910538	11.2713186078124	10.9566336321705	10.8430791313566	10.9437416099787	10.8997918469486	10.6286679015831	10.8134085102016	10.7713510834983	10.7487690504116	11.3336212587514
OG0000512	10.1242685637152	10.1120375375562	10.0961035740656	10.115430487536	10.1195853760689	9.94333085827844	8.65723153751974	9.10165102326852	9.14854805870875	8.59200439712833	8.76962710593758	8.32676987724559	10.7374275539466	10.6110193970617	10.8282056667638	10.6596541359016	10.5623834016455	10.7275205604075	10.6527965853446	10.6714619651198	10.5170918087327	10.992901413157	10.595481961316	10.7401515911869	10.6391732110859	10.9889911290723	10.7192227768806	10.5748130638205
OG0000515	7.13986282454096	7.15680511141032	7.41478025244529	7.30928059763073	7.40052787539027	7.33867149728426	6.6482050932605	6.16567621756177	5.92035791567273	6.34355363678379	5.29125756206804	5.22570635628865	6.02413243785766	5.70504214229367	5.8130219476436	5.93500929180035	5.94619762710488	6.02011435030858	6.61589644816173	5.63290506743891	5.41024387448408	5.30684540415167	5.7173193301253	5.12927612572693	5.58776284932435	5.14952714828938	5.54236526031439	6.37178236835059
OG0000525	8.15606839462722	8.0436890834323	7.99011419891354	7.65418255379559	7.87702355973178	8.00050304192856	4.64700654808212	5.23338599934659	5.48599138142471	5.30347340504385	5.38891797003869	5.2801068296174	7.15509744708383	6.86846242976586	6.88215005169864	6.56809286721201	6.41379501616018	6.79428114030639	6.7895513603224	6.60237853510048	6.3905444417411	6.35596500930716	6.64946967361042	6.87392573475167	6.38801177726194	7.01325800888713	6.66858930127317	6.51722007519415
OG0000534	9.9170444966733	9.71984427110205	9.93636898437613	9.81821239246797	9.83071761469611	9.07693615479116	8.58808616957147	10.3256816731204	10.2076122590636	8.60328292963702	8.93893573520909	8.79235900408494	10.5675994033146	10.64203817135	10.7452028439569	10.568610730269	10.4043680815304	10.542043637727	10.4832282058261	10.530244269157	10.4903396052562	10.6376108776513	10.3220693729281	10.8561515492576	10.6706024365812	10.6698359493151	10.5899271117733	10.2944122353866
OG0000537	9.07194624501055	8.92877702073335	9.1203749933644	9.15117450692326	9.09203360877285	9.09592014089888	9.75751047322189	9.18478045867936	9.20655267414259	9.01957080029832	9.28338928329819	9.05266075571585	8.69540808212113	8.71972166507593	8.79118912143355	8.74068504583439	8.73971503251201	8.61453176117483	8.79657243876113	8.7128152131765	8.88887433134237	8.71720321817348	8.72763090774824	8.8377963712401	8.8106759586473	8.80701763057487	8.80174535435766	8.78139258091771
OG0000540	5.92878626296456	5.81437365577807	6.09593554959859	5.7597248429984	5.849542546392	5.93733709394647	10.0890177478483	8.86835281311192	8.7356368284396	9.10222636785343	8.97345163395218	8.83441479351341	9.3291178356117	9.43714976606044	9.15572685225521	9.41027620855165	9.19622042358988	9.42038207288306	9.38995459020928	9.51489926049949	9.58987279209586	9.59927339158551	9.36676314116073	9.54001517512672	9.59934998178032	9.39782964146887	9.38999641149791	9.44781360110322
OG0000546	10.1355229016526	10.2190976844468	10.1994109942255	10.1841495898528	10.2082737078163	10.3043625913127	7.99226560466724	7.62940102996333	7.65770200871264	7.50165464098619	7.73543334783089	7.10740212784464	8.48258354274417	8.57613373518629	8.76437818599206	8.48247296311254	8.79617657685653	8.57790350712996	8.53566801643887	8.52948094473314	8.68943642916368	8.09770268478117	8.65603606634351	8.43445359424646	8.72059654750441	8.36042611449991	8.83053653036857	8.60857668339384
OG0000550	7.90945445369388	7.71849792414651	7.52388602552883	7.93481640224673	8.02396467122916	7.85524369811268	8.55221855019687	10.5782756720314	10.5250990443548	9.88439599101245	9.75606652591882	9.48548540616854	19.6917635374157	18.4725706032799	17.9890017381894	19.122530111356	18.1609223671321	19.5779466013738	20.0409757719435	16.4079331530396	16.5268001844656	14.4764534837202	16.1281303536766	14.9295714571462	16.1766482533127	12.9733331639765	16.2031716661437	18.1157687771208
OG0000551	9.35346523492249	8.94716497687493	9.41143617965299	9.00662069204027	9.199942894765	8.74759214049493	9.46242664155923	10.3245013924378	10.1843788854336	9.564620639971	10.8642956315807	10.4321007239138	10.8616163962259	10.7619103780475	11.1047955407575	10.9193771360634	11.2907281412156	11.0413438141367	10.7037972250611	11.109015969402	10.7332910953846	11.2317647958932	10.8564506913521	11.6063646438973	10.9774858525201	11.4198494745466	11.140719226714	10.7217047217078
OG0000555	6.90519853907727	7.19246639379998	7.28501917936947	6.98885638460281	7.10587630954335	7.0167038359614	11.8543984056518	10.6619472993532	10.7619893193442	11.289363096511	11.2556321518732	11.1148310165896	9.42708375957734	9.29759971452564	9.42717900524685	9.35786525432461	9.2008684453374	9.43270678007596	9.23702409020826	9.4359288397753	9.12096194505949	9.34349682804545	8.94804447629406	9.48601521197087	9.24535301148903	9.36456675307368	9.27386353678232	9.19891587932132
OG0000559	7.6266999365917	7.52247413349126	7.48519725535728	7.43605237879299	7.50095938652282	7.41474941910683	4.64700654808212	7.12973432828342	6.40651102080042	6.05032195337933	6.06574456510775	5.86043278242125	8.27149356876221	7.86465444786948	7.97075317844275	7.42233645582382	8.12086098321189	7.48935106351352	7.77232488902578	8.69167458824894	8.69571625560128	8.12018232109055	7.7439996798906	8.24015111436933	8.15834122496452	8.17227380335497	8.46035526816614	7.89807246339964
OG0000564	9.24668498142296	9.2199813554978	9.21926303591771	8.83688636227294	9.08627518500835	9.13315175495286	8.14519195342453	7.88439325196949	7.5781933291019	8.46168799645376	7.78117609388154	8.63758462181086	9.50581958973757	9.51120847269482	9.26957423781241	10.1626630217854	9.05444016473072	10.8541969073402	10.8724954414793	8.75418292641023	8.82160759196252	7.17964343232096	8.57611202447631	8.5878224577335	8.72059654750441	7.18057746533058	8.82736591147032	10.2811235482514
OG0000565	11.3273191769174	11.4941853753848	11.3261032662562	11.2364722929138	11.317490835249	11.3472294353091	9.55566519931458	10.1014699631238	9.96419570396228	9.69250340709971	9.38018925571561	9.55303142845942	10.9522471373464	10.9771372010797	11.146791603281	11.0984996509354	11.1799357300562	11.0874905220091	11.3074309700174	10.9741882789224	10.8929491299166	10.9033312088985	11.107556362668	10.9669110572179	10.940394948954	10.9633307727801	11.1413558316253	11.1389601561275
OG0000577	8.8342560467826	8.85060434570416	8.93874404880234	8.92637922475887	8.9908549328585	8.83615313641937	8.89748290503095	8.7357404360567	8.58492736216782	8.76510419018243	8.74698551588262	8.77626447566651	8.9518974721559	8.85540667481733	9.21871606503236	8.86326725022053	9.1656362964683	9.15369025329288	9.04337036406883	8.82963648161168	8.58502167467912	9.05845003768363	9.09840888505442	9.01680759098779	9.1617408188553	8.99577895246105	9.02843506714699	9.14115911741619
OG0000580	7.97419629849709	8.12537554699046	8.05694340866581	7.81077932475808	8.03604911337074	7.32557295102399	7.89478144170556	8.68866170600667	8.54791695399042	7.7554953260323	8.20139651263414	8.02776770188565	7.86841184003687	8.08080730580921	8.27745411682999	7.94448157390527	8.66417229047394	8.21679360272405	7.99147022911442	8.08532204605852	7.88174527850015	8.06909278513996	7.99170170656123	8.40654034626558	8.38009523747347	8.43525817947383	8.24371506910544	8.09487998484568
OG0000582	8.58258100594228	8.87215563964425	8.64694619494894	8.7073287720809	8.51647204889002	8.59020043053163	5.86113476471237	5.41882688246846	5.53004022663258	5.53526153626416	5.55085015668021	5.57055014059068	7.61652794127173	7.60922523824701	8.0172095301323	7.10501257117622	7.72469097287381	7.4153011157645	7.72408399000915	8.13021830325052	7.88174527850015	7.95477998575287	7.73576868561223	8.34061034817661	7.71883625533618	8.08725196369032	7.95332673232397	7.34423733818504
OG0000589	6.38106805486206	6.9876442519565	6.74914406096241	5.89444456010636	5.8155033443576	6.309475914196	6.05637088447423	6.51580795075276	5.57175215297388	5.32610472765768	5.6207264065533	5.80926876085358	5.33133232046981	5.16895677939438	5.22426892758712	5.04709693279783	5.04195971107068	5.21356865551196	4.64700654808212	5.09474427000518	4.64700654808212	5.36859521236653	5.19128684543797	5.12927612572693	4.64700654808212	4.64700654808212	5.14287849697688	5.0826460744889
OG0000601	10.5036933660757	10.4352552335885	10.4380193287382	10.8039560651114	10.8027375538475	10.5941749136232	8.37864454003538	8.93498539544787	8.82487799628093	8.98663433418367	8.91376320890317	8.97729545657688	9.56647223933187	9.42848766894003	9.39482983639267	9.48840592530774	9.17511630034208	9.44086499194368	9.34864249144228	9.36575143597411	9.32072085675642	9.3809598770822	9.26591452756609	9.363285810776	9.11803701366274	9.48707169630493	9.45911255893675	9.22416804891485
OG0000623	16.278275291323	16.280322226844	16.3240646436133	16.5001034077758	16.3871195827678	16.9063747957298	10.5763276461155	9.33318169396388	9.36560322311416	9.00266569793232	9.09260512781316	9.26336792379615	9.81689488913235	9.82537903471997	9.65909021845882	9.6747043771954	9.4842539343001	9.71587134310062	9.51190212711181	9.71625774358714	9.71230255376057	9.87003321081134	9.67375662892817	9.82133787123703	9.64892203932992	9.87011727843048	9.78035380141567	9.62668607245676
OG0000625	10.1669410768277	10.3101158519582	10.3363674683666	10.3380968228237	10.3790401884668	10.2714002109051	9.13379882858462	9.58479254746924	9.53166131771093	9.40108693239155	9.75465207691656	9.28055811666319	12.0781866961255	11.8446118527704	11.3006179781655	11.6557231633058	11.5431543734325	10.8918372971061	11.3674013489748	12.0223075203212	11.8650091089414	11.2343222095593	11.8039135218577	10.6642841767181	11.3377578729257	11.0184810221992	11.4036709208494	11.8554127296135
OG0000649	8.14862734218327	8.21960062858124	8.03058891743498	7.26199668581761	7.5863547277758	7.17255893559962	7.75864867154818	7.37435029444393	7.42916456215954	8.84676641770527	7.96053300613356	7.63015641589757	7.16364091245154	6.99129927766355	7.62452038289054	7.40556914271644	7.68492108327588	7.14532458883551	7.11862369020629	7.01317407573216	7.99886357681415	7.16865811480086	7.83149456506106	7.1373995393894	7.68354880778154	7.11611640967975	7.79866136735491	8.2784828232688
OG0000650	9.68645435196699	9.68987847271982	9.58991962700319	9.50117477453422	9.43545550245837	9.12947170811853	7.33517647634374	8.70695248158135	8.67346976070603	8.0656701805284	8.76681639252984	8.64351586698992	8.18811671472862	8.14184069337097	8.46440443999216	8.25268318423888	8.85345672103112	8.35772291942362	8.53566801643887	8.1552498735169	8.05888168194804	8.37940889666778	8.51070655499939	8.64347846403908	8.55660130893294	8.64618547244875	8.40600925504987	8.13711916882131
OG0000651	5.74713523180413	5.79196270766939	5.75523763752578	5.7597248429984	5.74356997515519	5.54364425627502	5.40392946799265	5.92503411644316	5.98768629077569	5.68618902714856	5.85530325235718	5.90908127805101	6.14525993445966	6.17124065634713	6.31922334418868	5.98854689966465	6.46518665448931	6.63775948840044	6.61589644816173	6.52251090594101	6.12575656770851	6.43613721749385	6.49263939650816	6.52810410033474	6.53113262264854	6.30401136455602	6.38262946934313	6.53666165670518
OG0000654	10.1769608853887	10.1299961941007	10.0513147567215	10.194706617804	10.1829090235483	9.80502365330077	11.545958027352	10.3280393394357	10.2930794966077	10.316054376219	10.3797156542165	10.3764111026063	10.8893461767478	10.9010018673995	11.0860306219001	11.0049251703041	11.023056523358	11.1602371873533	10.934811517735	10.826410984029	10.8430791313566	11.0708078198428	10.8290435986483	11.0672363669708	10.9076100918859	11.1041678316855	10.9947669624986	10.7757553077527
OG0000657	9.77910114752538	9.85667033080165	9.78041537577783	10.0769511847328	9.9463301878483	9.78647113511716	8.91873139717655	9.10165102326852	9.21364139574057	8.51644275945948	8.37065935830805	8.49390295443376	8.74332019845672	8.85021880837141	8.76775710863029	8.75049573024126	8.93390730026993	8.53649854099874	8.8156801967393	8.69592775031036	8.67043000918727	8.66488962731428	8.79189507004682	8.76445540676824	8.71022901172639	8.84938032337755	8.74236791153008	8.66716318640178
OG0000658	11.8122491778683	12.183625860856	12.2419364324633	11.9960170092611	12.2619064107353	11.5156795282024	10.2454281851723	7.6371475875224	7.67168444655242	7.58190036524934	7.98021049558061	7.61800913508278	7.06655772237133	6.64682209510681	6.78771655091362	6.93732016392459	7.07913196192185	6.90966025139516	6.86836554313244	6.64049003345447	6.95416923819625	6.8600684445163	6.85360882805754	6.55949897115863	6.78992386510925	6.64581914659576	7.02206285099509	7.00087218209684
OG0000676	11.1215980340828	11.1927820151106	11.1859480173414	11.4334880613469	11.354419048806	11.5762941354391	6.05637088447423	6.83078634687169	6.77134409281211	6.9838772907716	6.77573955400202	6.86585338975343	10.4906816098322	10.5564677832464	9.90235900894445	10.2283016044971	10.3479471334349	9.79751864515991	10.0370763765538	10.1260027801828	9.8194114112831	9.38557489776225	10.0708576684271	8.90188183198539	9.83807087094191	9.14177783339354	9.65568435454335	10.0962013187066
OG0000677	4.64700654808212	4.64700654808212	4.64700654808212	4.64700654808212	4.64700654808212	4.64700654808212	6.5350394207071	7.77673178096495	7.65770200871264	8.04711867102853	7.40226659263507	7.66597741831348	7.59178184049743	6.83588126043894	7.39517854791741	7.24469810529898	7.03671723621692	7.49733983513493	7.23986991057071	7.19756471824543	7.55866846235441	7.63228912670981	7.56009004589688	7.09692710795844	7.78685529658248	7.29136582330554	7.70399785631226	7.3752875109967
OG0000687	11.1206548045775	11.0191965006605	11.1688349111423	11.0490240336409	11.0843998287888	10.9111404566082	9.61751529038171	10.5227598634897	10.4934609909811	10.2098025713617	10.5085961428872	10.3486429663452	11.8807500701438	11.7784114337926	11.9366138487898	11.8719512857388	12.1053033031242	12.053431921879	12.0722361300948	11.9272828274943	11.8011542901738	12.0203700975327	11.770028174126	12.1014319349817	11.9100738306182	12.1059986706198	11.9296237872238	11.9060504304853
OG0000688	8.15235274076813	8.34863869445325	8.01722549938952	7.80614097863999	7.75764483459578	7.8001822753559	6.45346490988366	7.36498387160622	7.68896834983108	7.31174787644558	7.1869129648586	7.40056907538905	7.85812513996603	7.47877195635265	7.69088415146676	7.84955024264606	7.67818162320632	7.69734547679248	7.9362774094259	7.83662770513114	7.72948853710527	8.06909278513996	7.86953521292936	8.07729983567723	7.71883625533618	7.85573884207994	7.73854356462951	7.36501503896168
OG0000691	8.90408045639638	8.92052835555387	8.88128313909052	9.10707752548652	9.05713164167744	9.03819851096672	9.19308639704194	8.58958935680195	8.77456531788991	8.81077510473644	8.52194695500325	8.82662272081458	8.22444956660754	8.38448081465108	7.95293102094927	8.1865219395935	8.17414714639782	8.10240021130309	8.15729876041508	8.43073107765453	8.35804797555229	8.0160931887077	8.01897504509926	8.12225702143843	8.17357643465618	8.11973475146726	8.17022359873731	8.11313662869962
OG0000699	10.5387231498537	10.4467621656273	10.4904772842869	10.5665814593332	10.6297984675862	10.5412395143517	10.1259472462781	10.1674747947685	9.99671152019075	9.78178314758192	9.98076039793964	9.90157245463739	10.5900504105053	10.5396915653005	10.5720211445915	10.4151509232782	10.5341595734069	10.3734555221322	10.4652414593648	10.6628266886866	10.5329080726272	10.6191361842255	10.5774195369433	10.6009286818275	10.4850618450838	10.6096642996874	10.4039858067725	10.3903547696388
OG0000706	10.596184041044	11.4325993849084	11.2467778219108	7.71000666757368	7.35234740600834	9.44868209954672	6.05637088447423	5.86315574086136	5.24437682714864	6.17681289050315	6.87752875797653	6.30244294885338	6.44660148264331	6.87914581697739	6.47200584931869	6.46918119862028	7.57298578224648	7.10350892239286	6.57813773610111	6.73106528095725	6.99700382930022	7.38261202970275	6.8217364331997	6.96764774398359	7.3454813445389	7.00132711332073	7.04484169582024	6.91742928278809
OG0000712	9.52315111556536	9.89288866699673	9.78041537577783	5.87323792641164	5.74356997515519	7.23020319979396	6.31985973959733	5.92503411644316	6.00064661279115	6.29057595630608	6.42606590131624	6.75535480181838	9.4390869121816	8.45469329422893	9.3025070525268	7.7344988876793	8.49237229570627	8.14826601362738	9.37717154201147	8.29120831970379	8.85001976501453	8.79573514841373	8.52023540295399	7.55510560155624	8.81712862159019	8.32843418134436	7.31058390803289	7.4353664003393
OG0000718	8.53217607431871	8.64301784070674	8.89223380749216	8.29926435387306	8.5377787072923	8.55763161223138	8.94658197800363	9.26089475821966	9.23121176642256	9.67928504197588	9.79236294081185	9.82560184734494	10.6316929986461	10.5769715008676	10.6443581910233	11.1369050232522	10.7418719806988	11.1853105555652	10.8319007468715	10.5974924623815	10.6931926420589	10.6963014243851	10.6199540443362	10.7496564873955	10.5424965160198	10.6797749809899	10.8284163509823	10.9026322508822
OG0000719	9.56262091080989	9.80057603632239	9.51645587371183	8.70238953904757	8.51217233748208	8.67359162208039	8.22733835295543	8.06648643582326	8.07425404638863	7.4262111831708	7.59494162568181	7.20954511355823	8.59448847385727	8.72256515437741	8.95124686985631	8.63869517830499	8.30574686310415	8.97404822234042	8.57662127835419	8.79041955596322	8.90520945033174	9.45966018799961	8.8942070758681	9.363285810776	9.07026603741386	9.43675585355528	8.88033570437178	8.90466351047404
OG0000722	9.14254968566901	8.67773225419636	8.48250261667096	9.36747613676299	8.9050975029273	9.20833267843782	13.494674263533	11.001684628207	11.6450727836473	11.4525436462947	11.1342536423866	12.211758686481	10.9528445767495	10.8713021737346	11.373169545281	10.8551152729434	11.2437216751734	11.2643441192344	11.2164715410711	11.2102590789227	11.111137093306	11.9763659443386	11.379187344253	11.7596403927707	11.5735510953447	11.9195928736863	11.315040580764	11.2226464307594
OG0000728	6.5122677189639	6.38302558900346	6.4658162380729	6.41731124550228	6.38953832631674	5.85323635345459	4.64700654808212	4.64700654808212	4.64700654808212	4.64700654808212	4.64700654808212	4.64700654808212	7.32414194359615	6.96163923061973	7.18375269987417	7.00693785342262	7.34383221608398	6.93398362565321	7.26287575624332	7.57239165813035	7.5999826115115	7.72380820955048	7.16142825577215	7.67487579101793	7.41654925368436	7.80316686851093	7.54880317203926	7.00087218209684
OG0000730	8.02393691850886	8.06643789998871	8.26879155941989	7.91775065335252	8.13480898920929	7.58844522999202	8.54310929762156	9.914838284699	9.82702619633541	8.54597934934841	8.74698551588262	8.51995097692493	9.54600896296484	9.56118855366961	9.75900945092277	9.59908442196222	9.73378503744663	9.7458003423253	9.73461409317108	9.51969394679082	9.44121744253151	9.75176510633955	9.53312656255515	9.7567762472602	9.56341363081879	9.75682181764979	9.70306176551544	9.52881788468397
