	SocR10	SocR1	SocR2	SocR3	SocR4	SocR5	SocR6	SocR7	SocR8	SocF10	SocF11	SocF12	SocF14	SocF4	SocF5	SocF6	SocF7	SocF8	SocF9
Lflavo2a010698	314.542341505383	332.640420876304	394.547370792364	386.051016969405	495.509852198027	415.869000501446	335.63197324371	390.38501259243	457.473751972288	249.691789209701	325.522950214021	256.427342005175	277.467551370069	272.169406566067	356.49838312884	244.293534945861	249.36803989038	160.332443952622	353.443044725671
Lflavo2a010668	124.80228388762	123.240549373844	116.161154852574	103.598500756347	109.316820918914	79.2131429526563	90.362454334845	97.5962531481075	122.714852600062	84.2709788582741	103.617164434322	68.5498835063339	135.176499385418	112.225696863281	91.8253411089436	140.411704665145	89.6488407870374	92.8240464988865	143.316844355226
Lflavo2a010655	179.593530472428	227.940485125074	171.23756448095	211.106378899725	209.673246680539	198.032857381641	123.131256456272	196.792444872414	228.28571843982	176.865017356872	164.136924192422	132.021997864051	145.848328284267	165.245711129398	169.761134823257	176.941579049573	166.932324224139	147.071865881353	219.824332695234
Lflavo2a010664	151.18325446549	129.784295358296	109.151429990781	141.714930279908	106.628702371727	109.348577771602	113.201316419476	108.795823181497	135.347263897127	114.442070054446	112.786825003731	72.3582103677969	110.275565288104	98.0870263923163	69.4477369731507	115.29741602585	108.196876811942	103.67361037538	115.300017639167
Lflavo2a010639	306.425119789115	323.915426230368	279.38760520576	271.70172839872	311.821751473623	258.303727019531	262.150416971419	318.387776663498	269.792212701606	323.558943517571	276.923749196153	313.55224492712	323.712143265081	251.845067764055	255.41334375681	287.67276077737	323.560183989997	327.897930489573	266.159853802563
Lflavo2a010657	100.450618738816	99.2468140975202	85.1180876074897	86.9836468614608	77.0593983526769	73.1860559888673	80.4325142980489	112.795669621993	103.766235654464	82.1902139481933	84.3608772385631	77.4359795164143	112.647082821182	69.8096854503872	67.132812407379	95.8909202591232	61.8267867496809	63.8918761615712	68.9644965318382
Lflavo2a010653	270.912274780443	332.640420876304	419.582102441626	291.24861533388	344.975213555588	315.991559387227	375.351733390895	456.782463504667	305.884816407506	313.155118967167	380.540913630475	530.626876030511	393.671910490867	358.768763200724	345.695401821905	399.54550107968	389.50875652299	376.118214385098	419.174830482579
Lflavo2a007661	0	2.18124866148396	1.00138926597047	0	4.480197578644	1.72202484679688	1.98598800735923	0	0	2.08076491008084	0.916966056940903	1.26944228715433	2.37151753307751	0.883666904435282	0	0	1.03044644582802	2.41101419477627	0
Lflavo2a007702	227.282208055502	186.496760556879	197.273685396182	225.766544101095	239.24255069959	207.503994039024	182.710896677049	217.591646362994	177.75607325156	219.520698013529	244.829937203221	270.391207163873	245.452064673523	193.523052071327	206.799927875604	253.426003541968	201.967503382291	215.785770432476	215.514051661994
Lflavo2a007714	2590.40838020401	2908.69509008886	2404.33562759509	2061.21922731259	2349.41561024092	2036.29438133731	2350.41680670965	2713.49582523263	2303.6104315291	2480.27177281636	2655.53370090085	2900.67562614765	3086.53006930038	2171.16958419749	2194.54848835156	3668.96925848598	2765.71826060239	3704.52331027374	2951.46493751101
Lflavo2a007657	718.374121889713	725.265179943417	1053.46150780093	750.600458310133	982.955348754494	702.586137493126	1009.87490174217	669.574294139066	904.119722832806	767.802251819831	1148.04150329001	1360.84213182944	1056.51106098603	1024.16994224049	784.759427796602	1190.64559321745	1214.89635963123	1429.73141750233	1211.18897034041
Lflavo2a007708	78.128259019079	102.518687089746	99.1375373310763	67.4367599263011	85.1237539942361	75.7690932590626	66.5305982465343	79.9969288099242	69.4782621338584	125.886277059891	86.1948093524449	93.9387292494206	137.548016918496	91.017691156834	63.2746047977595	67.3519558962889	91.7097336786934	84.3854968171695	66.8093560152182
Lflavo2a007712	955.802857090551	844.143231994292	1011.40315863017	1194.31479173826	768.801904495311	1359.53861654613	1265.07436068783	806.369042404036	892.389626628389	1043.50360240554	782.17204657059	1109.49255897289	903.548180102533	1257.45800501141	1344.97117271335	757.994893476879	1156.16091221903	743.79787908848	647.619725244293
Lflavo2a007662	1.01465271453349	0	1.00138926597047	0	0.896039515728801	0.861012423398438	0	0	0	0	0	0	0	0	0.771641521923896	0	0	0	0
Lflavo2a007694	323.674215936184	323.915426230368	272.377880343967	208.174345859451	328.84650227247	192.005770417852	282.010297045011	299.188513749117	299.568610758974	304.832059326843	414.468657737288	272.930091738181	388.928875424712	238.590064197526	277.790947892603	417.810438271894	198.876164044807	407.46139891719	295.254250776932
Lflavo2a007710	728.520649035048	700.180820336351	913.267010565066	959.752148516343	712.351415004397	832.59901342629	978.099093624421	771.970363015769	841.859981440128	584.694939732717	626.287816890637	624.565605279932	375.885528992786	995.008934394127	840.317617375123	583.336431576333	807.870013529164	544.889208019438	641.154303694433
Lflavo2a007676	205.974501050299	174.499892918717	202.280631726034	301.999403148218	165.767310409828	303.937385459649	265.129398982457	223.191431379689	247.234335385418	151.895838435902	158.635127850776	167.566381904372	74.7028022919417	301.330414412431	254.641702234886	127.854560345498	227.728664527991	144.660851686576	183.186943912695
Lflavo2a007720	4630.87498913086	4565.35344848593	4252.90021257658	3723.68196114793	4088.62831027052	3606.78104161606	3618.47014940852	4560.62491145378	3331.34732205461	3830.68819945883	5037.81151683332	4823.88069118646	4079.01015689332	4836.3089679743	4353.60146669462	5673.54611533146	4728.71873990476	7268.00229015307	5614.14104579495
Lflavo2a007674	1204.39277215126	1316.38356720557	1091.51429990781	1104.39911183652	1060.01474710717	1029.77085838453	1041.65070985992	1284.75067668738	1114.35913941968	1321.28571790134	1304.8426990269	1433.20034219724	1304.33464319263	1355.54503140372	1115.02199918003	1388.13522660826	1357.0979691555	1822.72673125086	1295.23945048859
Lflavo2a007692	403.83178038433	486.418451510923	442.614055558947	456.41980993598	522.391037669891	448.587472590586	484.581073795652	489.581204316736	477.324684010533	501.464343329483	505.248297374438	496.351934277344	456.517125117421	378.209435098301	405.111799010046	498.861097062343	417.330810560346	638.918761615712	529.086996830196
Lflavo2a007656	130.890200174821	149.415533311651	124.172268980338	112.394599877168	155.014836221083	153.260211364922	97.3134123606023	147.99431829836	146.175045008897	137.330484065336	144.880636996663	178.991362488761	141.105293218112	117.527698289892	167.446210257485	223.745480604621	148.384288199234	225.429827211581	171.333671071285
Lflavo2a007686	186.696099474163	161.412400949813	195.270906864241	202.310279778903	194.44057491315	219.558167966602	196.612812728564	188.792751991421	206.63015621628	172.70348753671	181.559279274299	177.721920201607	126.876188019647	216.498391586644	195.99694656867	127.854560345498	195.784824707323	153.099401368293	140.084133580296
Lflavo2a007697	373.392198948326	511.502811117989	248.344537960676	517.015159434975	257.163341014166	673.311715097579	315.772093170118	535.179453738393	255.355171219246	636.714062484738	504.331331317497	393.527109017843	819.359307678281	1157.60364481022	681.3594638588	242.010417796835	828.478942445725	914.979886917595	420.252400740889
Lflavo2a007672	65.9524264446771	131.96554401978	52.0722418304643	121.19069899799	136.198006390778	128.290851086367	50.6426941876604	103.196038164802	60.4551112073833	126.926659514931	98.1153680926766	104.094267546655	157.705915949655	171.431379460445	152.013379819008	111.87274030231	113.349109041082	143.455344589188	198.272927529035
Lflavo2a007703	3816.10885936047	3939.33508264003	4109.7015475428	4353.09172046007	3942.57386920672	3876.27793013977	3670.10583759986	4133.44131160878	3321.42185603549	4295.7391568619	6361.91050305598	5636.32375496524	4335.13405046569	5893.17458567889	5662.30548787755	6150.71759947804	6260.99260485102	8742.33747025876	5732.67377420905
Lflavo2a007660	1772.59829229001	3079.92311001535	1421.97275767806	1718.17136160054	1728.46022584086	2028.54526952672	2294.80914250359	1852.72887123784	1947.19596993333	2484.43330263653	1284.66944577421	2164.39909959814	1898.39978522855	2276.32594582529	1872.7739737093	1006.85466272079	2590.54236481163	2655.73213554606	1296.3170207469
Lflavo2a007683	722.432732747847	860.502596955422	303.420947589052	473.034663830865	449.811836895858	341.82193208918	305.842153133322	487.981265740538	302.275556036916	389.103038185118	337.443508954252	241.194034559323	148.219845817345	656.564509995414	353.411817041144	414.385762548354	407.026346102066	513.546023487346	398.700995574689
Lflavo2a007680	360.20171365939	362.087277806337	425.590438037449	403.643215211048	371.856399027452	362.486230250742	403.155565493924	350.386548187468	414.162627525208	358.931946988945	319.104187815434	180.260804775915	275.096033836992	357.001429391854	385.820760961948	353.883158099145	325.621076881653	356.830100826888	395.468284799759
Lflavo2a007707	97.4066605952153	70.8905814982287	89.1236446713716	106.530533796621	68.9950427111176	99.8774411142188	86.3904783201266	90.3965295552144	87.5245639868086	63.4633297574657	96.2814359787948	50.7776914861733	68.7740084592479	81.2973552080459	87.1954919774003	78.7675416414226	77.2834834371012	69.9194116485119	98.0588935062074
Lflavo2a007711	238.443387915371	270.474834024011	262.363987684262	199.378246738629	240.138590215319	248.832590362149	274.066345015574	277.589342970437	316.712597519276	290.266704956278	254.916563829571	285.624514609725	214.622336743515	276.587741088243	206.02828635368	224.887039179134	296.768576398469	354.419086632112	271.547705094113
Lflavo2a007700	648.363084586902	595.480884585121	809.122526904138	719.325439213878	714.143494035854	727.55549777168	621.614246303439	695.173311358241	613.574263000308	831.265581577297	814.265858563522	553.476837199289	720.941330055564	737.86186520346	743.090785612712	644.980594600055	847.026978470629	665.439917758251	784.471148049659
Lflavo2a007691	284.102760069378	292.287320638851	278.38621593979	270.724384051962	293.900961159047	250.554615208946	250.234488927263	285.589035851429	280.619993813376	238.247582204257	272.338918911448	233.577380836397	245.452064673523	236.822730388656	221.461116792158	246.576652094888	190.632592478183	241.101419477627	350.210333950741
Lflavo2a007679	194.813321190431	128.693671027554	215.298692183651	236.517331915433	198.024732976065	210.948043732617	204.556764758001	196.792444872414	220.164882605993	92.5940384985975	175.140516875712	111.710921269581	119.761635420414	180.268048504797	178.24919156442	159.818200431872	142.201609524266	85.5910039145577	212.281340887064
Lflavo2a007678	852.308280208134	951.024416407006	929.289238820594	771.124689592051	954.282084251173	709.474236880313	885.750651282217	926.364435618922	1008.78827357992	854.153995588186	973.817952471239	919.076215899737	950.978530764083	734.327197585719	782.444503230831	1089.04688008576	873.818586062157	1262.16593096538	938.563694987985
Lflavo2a007695	7.10256900173445	6.54374598445188	12.0166711916456	11.7281321610958	15.2326717673896	18.0812608913672	6.95095802575731	4.79981572859545	8.1208358338276	7.28267718528295	15.5884229679953	7.61665372292599	9.48607013231005	7.95300213991754	8.48805674116286	6.84935144708023	13.3958037957642	16.8770993634339	9.69813232478974
Lflavo2a007650	0	0	0	0	0	0.861012423398438	0	0	0	0	0	0	0	0	0	0	0	0	0
Lflavo2a007643	9.13187443080144	6.54374598445188	4.00555706388187	5.86406608054792	8.06435564155921	1.72202484679688	2.97898201103885	3.99984644049621	1.80463018529502	1.04038245504042	2.75089817082271	2.53888457430866	2.37151753307751	2.65100071330585	3.08656608769558	3.42467572354011	2.06089289165603	2.41101419477627	2.15514051661994
Lflavo2a007689	3.04395814360048	0	1.00138926597047	0	0.896039515728801	2.58303727019532	0	0.799969288099242	0	2.08076491008084	0	1.26944228715433	0	0.883666904435282	0.771641521923896	0	0	0	0
Lflavo2a007644	246.560609631639	244.299850086203	189.262571268418	216.970444980273	289.420763580403	210.948043732617	164.837004610816	254.390233615559	294.154720203089	139.411248975416	222.822751836639	178.991362488761	150.591363350422	182.035382313668	246.153645493723	254.567562116482	211.241521394743	209.758234945536	233.832746053264
Lflavo2a007667	34.4981922941388	39.2624759067113	17.023617521498	39.0937738703195	26.881185471864	30.9964472423438	18.8668860699127	27.1989557953742	33.3856584279579	11.4442070054446	22.9241514235226	33.0054994660126	32.0154866965464	24.7426733241879	30.8656608769558	26.2558472138075	19.5784824707323	43.3982555059729	24.7841159411293
Lflavo2a007666	36.5274977232058	26.1749839378075	8.01111412776374	45.9351842976254	32.2574225662368	43.9116335933204	29.7898201103885	23.199109354878	33.3856584279579	22.8884140108893	19.256287195759	30.466614891704	17.7863814980814	17.6733380887056	35.4955100084992	27.3974057883209	26.7916075915284	22.9046348503746	19.3962646495795
Lflavo2a007646	113.641104027751	94.8843167745522	135.187550906013	58.6406608054792	229.386116026573	92.1283293036329	168.808980625535	103.996007452901	57.7481659294407	95.7151858637188	143.963670939722	48.2388069118646	64.0309733930929	67.1586847370814	100.313397850107	199.77275053984	115.410001932738	120.550709738814	275.857986127353
Lflavo2a007706	4324.44986934175	3625.23527538634	4483.21974374978	4291.51902661432	4196.15305215797	3992.51460729856	4828.92983989397	3922.24941955058	4118.16608284324	3268.881673737	3324.91892246771	3084.74475778503	3411.427971332	4642.78591590297	4467.80441193936	3013.7146367153	3144.9225526671	2646.08807876696	3315.68368481978
Lflavo2a007696	1504.72997565317	1350.19292145857	1587.20198656319	1653.66663471451	1424.70283000879	1749.57724434563	1634.46813005665	1513.54189308377	1556.49353481696	1357.69910382775	1513.91096000943	1709.93876079689	1409.86717341458	1599.43709702786	1686.80836692564	1574.20927425394	1555.9741332003	1397.18272587285	1551.70117196636
Lflavo2a007659	1.01465271453349	4.36249732296792	2.00277853194094	0.977344346757986	4.480197578644	2.58303727019532	2.97898201103885	0.799969288099242	0.902315092647511	1.04038245504042	3.66786422776361	2.53888457430866	3.55727629961627	12.3713366620939	3.08656608769558	3.42467572354011	4.12178578331206	2.41101419477627	1.07757025830997
Lflavo2a007704	409.919696671531	499.505943479827	385.53486739863	375.300229155067	439.955402222841	348.710031476367	390.246643446089	496.780927909629	415.064942617855	361.012711899026	499.746501032792	394.796551304997	697.226154724789	345.513759634195	337.207345080743	581.053314427306	395.691435197958	503.901966708241	448.269227456948
Lflavo2a007664	261.780400349641	230.121733786558	303.420947589052	235.539987568675	292.108882127589	216.975130696406	233.35359086471	241.590725005971	276.108418350138	196.63228400264	242.079039032398	236.116265410706	244.266305906984	233.288062770914	226.862607445625	310.503932267637	208.150182057259	185.648092997773	298.486961551862
Lflavo2a007647	1680.26489526746	1728.63956422604	1453.01582492315	1610.66348345716	1821.64833547665	1607.51019448488	1497.43495754886	1576.73946684361	1516.79167074047	1819.6289138657	1747.73730452936	1900.35510387004	2391.67543210867	1449.21372327386	1545.59796841356	1578.77550855199	1541.54788295871	1582.83081887062	1693.94044606327
Lflavo2a007716	752.872314183852	634.743360491832	682.947479391859	716.393406173604	566.296973940602	747.358783509844	886.743645285897	657.574754817577	725.461334488599	995.646009473683	495.161670748088	1071.40929035826	1013.82374539064	871.295567773188	790.16091845007	409.8195282503	885.153496966266	760.674978451914	461.200070556668
Lflavo2a007684	132.919505603888	105.790560081972	229.318141907237	198.400902391871	141.574243485151	181.67362133707	212.500716787438	95.9963145719091	117.300962044176	88.4325086784358	216.403989438053	237.38570769786	92.489183790023	226.218727535432	234.579022664864	240.868859222321	250.398486336208	250.745476256732	352.365474467361
Lflavo2a007719	336.86470122512	376.265394105983	320.44456511055	342.070521365295	352.143529681419	294.466248802266	281.017303041331	382.385319711438	302.275556036916	223.682227833691	288.844307936384	258.966226579484	249.009340973139	273.053073470502	287.050646155689	296.805229373477	238.033128986272	242.306926575015	350.210333950741
Lflavo2a007685	1466.1731725009	1531.23656036174	1473.04361024256	1361.44067503387	1411.26223727286	1127.92627465195	1329.61897092701	1200.75390143696	1158.5725789594	1191.23791102128	1244.32293926881	1345.60882438359	1923.30071932586	1045.37794794694	1331.85326684064	1376.71964086313	1101.54725059015	1021.06451148775	1101.27680399279
Lflavo2a007648	620.967461294498	504.959065133537	650.903022880804	748.645769616617	705.183098878566	669.006652980587	597.782390215129	587.177457464844	642.448345965028	439.041396027058	600.612767296291	460.807550237023	422.130120887797	608.846497155909	550.952046653662	458.906546954375	423.513489235314	339.953001463454	790.936569599519
Lflavo2a007645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lflavo2a007651	325.703521365251	250.843596070655	347.482075291752	375.300229155067	363.792043385893	314.26953454043	300.877183114924	343.186824594575	369.046872892832	159.178515621184	314.51935753073	256.427342005175	230.037200708519	298.679413699125	293.995419853004	207.763660561434	211.241521394743	161.53795105001	404.088846866239
Lflavo2a007682	514.428926268481	537.677795055796	553.768264081669	530.697980289587	594.970238443924	517.468466462461	519.335863924439	556.778624517073	619.89046864884	689.773567691799	515.334924000787	450.652011939788	679.439773226708	535.502144087781	526.259517952097	598.176693045007	500.796972672416	529.217615753392	496.759889080897
Lflavo2a007721	1559.52122223798	1111.34619302608	1781.47150416146	1765.08389024492	1381.69293325381	1518.82591487485	1958.1841752562	1372.7472983783	1505.9638896287	1471.10079142716	1287.42034394503	1340.53105523497	1217.7742532353	1945.83452356649	1703.01283888604	1321.92482928648	1497.23868578811	1452.6360523527	1234.89551602323
Lflavo2a007652	98.4213133097488	51.2593435448731	112.155597788692	141.714930279908	78.8514773841345	117.958702005586	176.752932654972	72.797205217031	68.5759470412109	95.7151858637188	58.6858276442178	123.13590185397	32.0154866965464	176.733380887056	101.856680893954	39.954550107968	124.68401994519	68.7139045511238	36.637388782539
Lflavo2a007717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.771641521923896	0	0	0	0
Lflavo2a007673	0	1.09062433074198	0	0	0.896039515728801	0	0	0.799969288099242	0	0	0.916966056940903	0	0	0	0	0	0	0	0
Lflavo2a007654	411.949002100598	329.368547884078	390.541813728482	370.413507421277	326.158383725283	374.540404178321	356.484847320982	300.788452325315	342.879735206054	380.779978544794	410.800793509525	487.465838267264	343.870042296239	463.041457924088	375.017779655014	374.431212440386	367.869381160602	307.404309833975	296.331821035242
Lflavo2a007677	177.564225043361	147.234284650167	200.277853194094	205.242312819177	142.470283000879	261.747776713125	309.81412914804	118.395454638688	83.012988523571	230.964905018974	91.6966056940903	175.183035627298	56.9164207938603	278.355074897114	207.571569397528	67.3519558962889	222.576432298851	100.057089083215	53.8785129154986
Lflavo2a007649	155.241865323624	128.693671027554	165.229228885127	215.993100633515	82.4356354470497	268.635876100313	278.038321030292	117.595485350589	90.2315092647511	201.834196277842	89.8626735802085	157.410843607137	73.5170435254029	250.96140085962	198.311871134441	76.4844244923959	224.637325190507	135.016794907471	47.4130913656387
Lflavo2a007690	403.83178038433	358.815404814111	455.632116016563	466.193253403559	295.693040190504	446.004435320391	504.440953869245	271.189588665643	222.871827883935	482.737459138756	207.234328868644	481.118626831492	269.167240004298	479.831129108358	419.001346404676	211.188336284974	482.248936647511	238.690405282851	164.868249521426
Lflavo2a007713	37.5421504377392	17.4499892918717	26.0361209152322	19.5468869351597	22.40098789322	42.1896087465235	25.81784409567	27.9989250834735	32.4833433353104	31.2114736512126	52.2670652456315	29.1971726045496	30.8297279300077	44.1833452217641	32.4089439208036	25.1142886392942	64.918126087165	40.9872413111966	34.4822482659191
Lflavo2a007693	1287.594294743	1072.08371711937	1070.48512532243	1235.36325430209	1367.35630100215	1425.83657314781	1034.69975183416	1263.9514751968	1225.34389581532	1065.35163396139	1777.99718440841	1588.07230123007	1573.50188319693	1255.69067120254	1278.6100018279	1864.16515218034	1593.07020525011	1333.29084971128	1439.63386510212
Lflavo2a007688	115.670409456818	106.881184412714	89.1236446713716	107.507878143378	124.549492686303	128.290851086367	99.2994003679616	91.9964681314128	90.2315092647511	123.80551214981	101.78323232044	93.9387292494206	201.578990311589	113.109363767716	101.856680893954	127.854560345498	124.68401994519	131.400273615307	122.843009447337
Lflavo2a007671	133.934158318421	154.868654965361	197.273685396182	165.1711946021	141.574243485151	170.480459832891	137.033172507787	127.195116807779	147.077360101544	121.724747239729	162.30299207854	143.44697844844	182.606850046969	147.572373040692	155.871587428627	174.658461900546	105.105537474458	142.2498374918	141.161703838606
Lflavo2a007698	220.179639053768	280.290453000689	217.301470715591	208.174345859451	268.81185471864	209.226018885821	219.451674813195	262.389926496551	296.861665481031	175.824634901831	207.234328868644	177.721920201607	170.749262381581	146.688706136257	174.390983954801	207.763660561434	160.74964554917	135.016794907471	234.910316311574
Lflavo2a007668	5638.42513466262	5365.87170725054	4557.3225494316	4518.26291506217	5188.06879606976	4596.94532852426	4789.21007974679	4571.82448148717	5113.41963003345	5881.2820183435	5432.10692131791	6411.95299241653	11159.1757518962	4299.03949007765	3329.63316710161	6214.64487965079	4774.0583835212	7132.9854952456	5317.80922475971
Lflavo2a007670	38.5568031522727	22.9031109455816	61.0847452241985	37.1390851768035	46.5940548178976	72.3250435654688	64.544610239175	35.1986486763667	50.5296451882606	68.6652420326678	51.3500991886906	73.6276526549513	40.3157980623177	63.6240171193403	83.3372843677808	55.9363701511552	42.2483042789486	45.8092697007492	47.4130913656387
Lflavo2a007701	0	0	3.0041677979114	0	7.16831612583041	3.44404969359375	0	0	1.80463018529502	1.04038245504042	2.75089817082271	0	0	0	1.54328304384779	0	4.12178578331206	0	2.15514051661994
Lflavo2a007709	1351.51741575861	1368.73353508118	1548.14780519034	1614.57286084419	1566.27707349394	1729.77395860746	1751.64142249084	1429.54511783335	1814.55565131415	1458.61620196667	1691.80237505597	1704.86099164827	1355.3222701538	1663.0611141472	1562.57408189589	1589.04953572261	1628.10538440826	1516.52792851428	1693.94044606327
Lflavo2a007718	1.01465271453349	0	2.00277853194094	0	0	0.861012423398438	0	0	0	0	0	1.26944228715433	0	0	1.54328304384779	1.14155857451337	0	0	0
Lflavo2a007663	2.02930542906699	1.09062433074198	0	2.93203304027396	1.7920790314576	0.861012423398438	0	1.59993857619848	2.70694527794253	0	0	0	2.37151753307751	1.76733380887056	1.54328304384779	4.56623429805349	0	1.20550709738814	0
Lflavo2a007653	315.556994219916	318.462304576658	324.450122174431	319.591601389862	387.985110310571	382.289515988907	376.344727394574	320.787684527796	514.319602809081	504.585490694604	484.158078064797	444.304800504016	212.250819210437	463.041457924088	312.514816379178	492.011745615263	566.745545205409	611.192098375785	585.120650262314
Lflavo2a007687	20.2930542906699	32.7187299222594	30.041677979114	30.2976747494976	17.920790314576	30.1354348189453	19.8598800735923	17.5993243381833	24.3625075014828	26.0095613760105	27.5089817082271	35.5443840403213	34.3870042296239	31.8120085596701	22.377604135793	21.6896129157541	31.9438398206685	26.521156142539	28.0168267160593
Lflavo2a007669	269.897622065909	248.662347409171	249.345927226646	249.222808423286	307.341553894979	223.002217660196	211.507722783758	255.190202903658	237.308869366295	268.418673400429	259.501394114276	243.732919133632	342.684283529701	217.382058491079	242.295437884103	349.316923801092	220.515539407195	262.800547230614	357.75332575891
Lflavo2a007675	59.8645101574761	67.6187085060027	104.144483660929	71.346137313333	86.0197935099649	58.5488447910938	72.4885622686119	82.3968366742219	67.6736319485634	55.1402701171423	58.6858276442178	48.2388069118646	90.1176662569455	74.2280199725637	49.3850574031294	53.6532530021285	50.4918758455728	38.5762271164204	48.4906616239487
Lflavo2a007705	20.2930542906699	34.8999785837434	26.0361209152322	33.2297077897715	46.5940548178976	37.8845466295313	30.7828141140681	25.5990172191757	27.9717678720728	47.8575929318594	28.425947765168	21.5805188816237	36.7585217627015	37.1140099862818	31.6373023988797	29.6805229373477	26.7916075915284	24.1101419477627	34.4822482659191
Lflavo2a007665	1031.90181068056	1296.75232925221	1053.46150780093	980.27637979826	934.569214905139	1059.04528078008	1089.31442203654	955.963299278594	1012.39753395051	1152.74376018479	990.323341496175	1127.26475099305	1381.40896301765	996.776268202998	1012.39367676415	848.178020863435	1141.73466197744	924.623943696701	785.548718307969
Lflavo2a007655	4398.51951750269	4602.43467573116	4300.96689734316	4582.7676419482	3939.88575065954	5044.67178869145	5325.42684173378	3831.05292070727	3824.01136264015	4846.10147557828	4289.56721436954	5184.40230073829	6771.86831570284	4923.79199151339	4543.4252810879	2770.56266034395	5614.90268331686	4154.17745759952	2967.62849138566
Lflavo2a007658	296.27859264378	326.096674891852	282.391773003672	337.183799631505	243.722748278234	396.92672718668	415.071493538079	271.989557953742	295.057035295736	421.354894291371	317.270255701552	429.071493058164	318.969108198926	310.167083456784	348.781967909601	192.92339909276	414.239471222862	304.993295639198	195.040216754105
Lflavo2a013063	19.2784015761364	19.6312379533556	19.0263960534389	33.2297077897715	18.8168298303048	27.55239754875	38.726766143505	30.3988329477712	19.8509320382452	39.534533291536	19.256287195759	27.9277303173953	14.2291051984651	40.648677604023	23.1492456577169	6.84935144708023	35.0351791581525	21.6991277529865	10.7757025830997
Lflavo2a013069	3346.32465253146	2712.3827105553	3491.84437043902	3608.35532823049	2809.97992132552	3486.23930234028	3969.9900267111	2858.29026637859	3186.97690723101	3002.54376524666	2531.74328321383	2809.27578147254	2059.66297747782	3543.50428678548	3416.05701755709	2081.06128133788	3235.60183989997	2445.97390060053	1922.38534082499
Lflavo2a013073	736.637870751316	736.171423250836	738.023889020235	664.594155795431	724.8959682246	576.878323676954	675.235922502139	657.574754817577	653.276127076798	642.95635721498	1079.26904901944	839.101351809014	1050.58226715334	686.609184746214	770.098238880048	1154.11571883302	684.216440029802	1022.27001858514	1038.77772901081
Lflavo2a013070	180.608183186962	174.499892918717	160.222282555275	176.899326763196	175.623745082845	165.3143852925	158.879040588739	177.593181958032	198.509320382453	133.168954245174	172.38961870489	134.560882438359	173.120779914658	130.782701856422	138.895473946301	160.959759006385	147.353841753406	112.112160057097	185.342084429315
Lflavo2a013074	1532.12559894557	1520.33031705432	1674.32285270262	1599.91269564282	1269.68799378771	1621.28639325926	1574.88848983587	1479.9431829836	1637.70189315523	1576.17941938624	1483.65108013038	1435.73922677155	1432.39658997882	1435.95871970733	1615.04570538671	1335.62353218064	1473.53841753406	1049.99668182507	1244.59364834802
Lflavo2a013065	4.05861085813397	1.09062433074198	11.0152819256751	8.79609912082188	3.5841580629152	10.3321490807813	4.96497001839808	5.5997850166947	9.02315092647511	4.16152982016169	3.66786422776361	5.07776914861733	10.6718288988488	3.53466761774113	3.85820760961948	6.84935144708023	3.09133933748405	6.02753548694068	0
Lflavo2a013066	26.3809705778708	18.5406136226137	33.0458457770254	20.5242312819177	26.881185471864	31.8574596657422	38.726766143505	23.199109354878	35.1902886132529	16.6461192806467	29.3429138221089	33.0054994660126	21.3436577976976	17.6733380887056	30.8656608769558	12.5571443196471	23.7002682540444	26.521156142539	26.9392564577493
Lflavo2a013062	0	1.09062433074198	1.00138926597047	0	0.896039515728801	0.861012423398438	0	0	0.902315092647511	1.04038245504042	0	0	1.18575876653876	0.883666904435282	0.771641521923896	0	0	1.20550709738814	0
Lflavo2a013076	56.8205520138756	65.4374598445188	101.140315863017	125.100076385022	68.9950427111176	124.846801392774	125.117244463632	67.9973894884356	90.2315092647511	80.1094490381125	79.7760469538586	68.5498835063339	54.5449032607828	113.993030672151	127.320851117443	67.3519558962889	115.410001932738	50.6312980903017	52.8009426571886
Lflavo2a013078	26.3809705778708	11.9968676381618	49.0680740325529	38.1164295235615	15.2326717673896	43.9116335933204	31.7758081177477	27.1989557953742	23.4601924088353	19.767266645768	28.425947765168	16.5027497330063	8.3003113657713	37.9976768907171	35.4955100084992	15.9818200431872	22.6698218082163	6.02753548694068	14.0084133580296
Lflavo2a013081	173.505614185227	98.1561897667782	86.1194768734602	115.326632917442	54.6584104594568	152.399198941524	142.991136529865	131.194963248276	137.151894082422	112.361305144366	114.620757117613	107.902594408118	79.4458373580967	235.93906348422	149.698455253236	45.6623429805349	165.901877778311	125.372738128366	47.4130913656387
Lflavo2a013067	1859.85842573989	2237.96112668254	2765.83715261043	3129.45659831907	2167.51958854797	2970.49286072461	2409.00345292675	2940.68710305281	3012.83009435004	2694.59055855469	3323.08499035383	3125.36691097397	1716.97869394812	2288.69728248738	2608.91998562469	2737.45746168306	2650.30825866966	2115.66495591618	2388.97326267321
Lflavo2a013082	154.227212609091	173.409268587975	265.368155482174	339.138488325021	197.128693460336	452.892534707579	321.730057192195	187.992782703322	187.681539270682	247.61102429962	232.909378462989	260.235668866638	116.204359120798	494.853466483758	406.655082053893	147.261056112225	335.925541339933	135.016794907471	156.247687454946
