SRR2917198	SRR2917152	SRR2916699	SRR2916026	SRR2916025	SRR2915407
OG0000394	7.80575921647382	7.99265118926997	7.87152414447162	7.72131685007798	7.9278306200016	7.81040081939271
OG0000399	8.09595604279581	9.71435330028333	8.75159955924433	7.79204304732708	7.73465608429042	7.91381462526549
OG0000432	9.69605246558701	9.32598907339535	9.54306089956316	9.8826338061466	9.81957620719868	10.4011987863148
OG0000451	10.8157940463099	10.7662306044892	10.7388267314171	10.775108248299	10.8727174619437	10.4984517438632
OG0000468	10.7420733078112	10.7569158554172	10.7223996667997	11.0167553047985	10.9490689650675	11.4452699483281
OG0000540	7.35233350085491	7.28555940882596	7.43619659005122	7.24747022258105	7.29541615512271	7.33246366196576
OG0000546	10.4172922311208	10.4778229457256	10.4608740476344	10.4123881903803	10.4556814932726	10.5162478156089
OG0000564	9.64330701403822	9.60782464413763	9.60742275971609	9.26598346099864	9.48574154473447	9.50121181158659
OG0000565	11.52294908129	11.6659221112253	11.5070095537773	11.3842730201471	11.4845399605317	11.4848274898231
OG0000582	9.1047477852428	9.32254833312375	9.14312382561176	9.16350435337504	9.03132882902855	9.06720643854484
OG0000602	7.54332190518999	7.62233343786713	7.57197113170683	7.26043379933598	7.11951059774839	7.60701792471227
OG0000625	10.4455781061168	10.5602125370333	10.5849327540853	10.5512394110056	10.6103876209792	10.4864632894431
OG0000635	9.1718698388468	9.41093443587036	9.21576384904583	9.3205184946777	9.28974849176761	9.50121181158659
OG0000650	10.0195140137256	10.008486854764	9.92235972410877	9.81421652027043	9.77786892468936	9.49818344049634
OG0000651	7.25108478958366	7.27317959756605	7.24373423637214	7.24747022258105	7.23640801524078	7.1123959363667
OG0000658	11.9873746759481	12.3303599051208	12.3884039263256	12.1108708479561	12.3930248608856	11.6451395572294
OG0000676	11.3280181116716	11.3794253082195	11.3741338105218	11.5711611022266	11.5196184122826	11.7030318659317
OG0000688	8.77715337414552	8.91341634771316	8.66671159805557	8.49490397679118	8.4734395005518	8.48510615238862
OG0000691	9.3607161452397	9.3616049024958	9.32980657957672	9.4845170354989	9.46180863394214	9.42343929458534
OG0000703	7.02309706525464	7.20660968432752	7.24373423637214	6.81198481232227	6.84202590507589	7.07577840931677
OG0000706	10.837253141306	11.6071558956418	11.4317255337862	8.42827031866305	8.1982496754932	9.76496758897662
OG0000712	9.87815746396739	10.1864489272293	10.0881017882245	7.30944746098928	7.23640801524078	8.10253632263804
OG0000718	9.06546663146382	9.14036983356026	9.33864936341021	8.85099190362	9.04779028220413	9.04202402923947
OG0000730	8.68280323092475	8.7036117577313	8.85250748411708	8.57340302485146	8.74376656801827	8.33939484692839
OG0000731	8.44138142225385	8.38312231097085	8.46041378391223	8.88482284933435	8.61358774301267	9.38778010972733
OG0000734	9.38718428481463	9.54915297540506	9.59527452237693	9.3679757972828	9.34340338920177	9.02496823536604
OG0000740	6.90816901907365	7.07584264935774	7.0485344619875	7.11240446058891	7.06224291656319	6.93424178888329
OG0000741	9.5408378543233	9.43336377881092	9.37632291941054	9.28026675531152	9.4904788470603	9.15180083000635
OG0000747	9.15125056158728	9.01235358984286	9.22856300595332	9.09196413946944	9.09914647690461	8.73851118853898
OG0000750	8.21138823484234	8.31728886825302	8.20439525157352	8.33202133577007	8.5430804706447	8.44524313652599
OG0000754	10.1601481478845	10.1392135093293	10.0391412676315	10.1907318899	10.3141097697482	10.0839739021472
OG0000755	11.7411059381843	11.7265143052374	11.7537564707034	11.978400303597	11.8324186907156	11.8587317406167
OG0000759	6.97162023243184	6.96309320343975	6.68950286995133	6.86266655346602	6.84202590507589	6.68950286995133
OG0000766	10.1721768411823	10.2267549990802	10.125417938308	10.1739635620319	10.2244062316003	10.3391622148748
OG0000767	7.5862484164579	7.55170176883807	7.5580424746789	7.52654755257474	7.60239029111137	7.60701792471227
OG0000771	9.90010365094111	9.70130915108479	9.74769749656427	9.92012671480069	10.0195044809524	9.73459600809988
OG0000777	10.803019321043	10.6735445786201	10.7995859714544	10.763376019359	10.7185711397516	10.3424955090505
OG0000781	10.2853318024858	10.3270032981707	10.2318167268778	10.1617287500252	10.3734473370441	9.89633614027635
OG0000785	11.0094169214295	10.8883814442809	10.940616674814	10.8329611159137	11.0135062039874	10.7682755902212
OG0000787	9.60351874805035	9.5593469571033	9.57808689685142	9.49062729126244	9.56639391299601	9.58057463926944
OG0000788	7.57784892606629	7.65907578623105	7.6123464442544	7.50938758233422	7.41369120313745	7.45534004657492
OG0000790	10.5403849500562	10.2929295032283	10.5849327540853	10.7408795295644	10.5899064870907	10.6048211461057
OG0000792	7.42898340035075	7.74782795410682	7.57197113170683	7.38652049613815	7.82229947114178	7.2341716701587
OG0000794	9.70024314669471	10.3032375419416	10.0881017882245	9.56047504074175	9.43006303422781	9.71397626188016
OG0000795	8.79902059525574	8.75208909403545	8.70986064855977	8.9408642698602	8.85439666661811	8.75969655153368
OG0000796	8.38228587057657	8.1560254756756	8.32655356489982	7.91927506366348	8.0606184644575	7.59156423175826
OG0000798	9.82046730601638	9.66546988481711	9.53543903593436	9.27314379640968	9.46903209344876	9.1673290000809
OG0000799	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133
OG0000801	11.0352956242509	11.0560971216837	10.9032437737757	10.8616138975507	10.9625248145145	10.9545832314962
OG0000803	9.98803915451525	10.2402385190064	10.2240293927775	9.90999987671595	10.086000146035	10.0496136437424
OG0000807	9.24941525084685	9.46788955457527	9.14651165866239	9.14400980049752	9.16070019668092	8.86071021410607
OG0000810	8.45926971425415	8.52714372670038	8.54923287999398	8.63281916238621	8.60900907288888	8.54256594777337
OG0000817	9.23581878599859	9.78647131798955	9.67356345941068	8.85831542604663	8.82761086540645	9.163463647599
OG0000819	11.3146024390531	11.2148846500488	11.3372905724378	11.2338349090988	11.1328178156871	10.9349158031135
OG0000825	9.61245925567834	9.67083774387005	9.66430452505623	9.49519235054018	9.42511363528647	9.22402359376819
OG0000826	9.55329223747074	9.73753080267596	9.72786532712125	9.58061929885291	9.66365761292495	9.0837354424454
OG0000827	7.79269618759014	7.8345425154665	7.87152414447162	7.81646970621471	7.9278306200016	7.41687202040566
OG0000836	7.31639838430784	7.51813532107794	7.28753819144466	7.24747022258105	7.60239029111137	7.39678487039366
OG0000844	7.47884104790871	7.45546524331666	7.41938986647165	7.44593755668995	7.36571726892736	7.33246366196576
OG0000846	9.62281785847988	9.81213363558008	9.64088499421935	9.63935999630756	9.72891896164578	9.72174429146532
OG0000847	10.2441841460417	10.2929295032283	10.1601447226078	10.0800228931547	10.1816826707699	9.84761435047477
OG0000849	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133
OG0000851	7.29117197901506	7.09457933472985	7.0485344619875	7.14601897517103	7.14538602110777	7.14600978416457
OG0000852	11.5916392621351	11.6731843747868	11.6145102816673	11.3500715878576	11.5018985258727	11.0099314521283
OG0000854	16.4020919378963	16.3869966022501	16.4322332896162	16.5671140543398	16.4798076050551	16.9685495969385
OG0000863	16.7460472152051	17.2258967097019	16.6561569980358	10.2585449861625	9.73884665968698	14.5079678548208
OG0000872	13.7347253564948	13.5313748598909	13.8613314396674	13.4387909295483	13.2551180560083	13.7752884215744
OG0000873	6.81583034614127	6.68950286995133	6.85039794188548	6.81198481232227	6.68950286995133	6.68950286995133
OG0000874	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133
OG0000879	9.30062425466639	9.11251130996807	9.31194792195886	8.47199527060842	8.38864050630072	8.7277859912589
OG0000882	11.8488773838048	11.8810147312715	11.8604027588828	11.8492060832768	11.9453651883652	11.4109271600528
OG0000887	9.02499854125178	8.99050739287734	8.98871814363362	9.016396973659	8.93161443775726	8.88478526896692
OG0000888	7.65047961144023	7.6662351214583	7.86164908003711	7.44593755668995	7.90249386416633	7.81040081939271
OG0000889	9.01813299791875	8.98166737999638	9.15326192934888	9.14204477782728	9.03463739121659	8.82624198262112
OG0000891	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133	6.86266304234717
OG0000900	10.8208722240595	11.3183804854579	11.0672854857173	10.5126093864837	10.0704487680119	10.6349763905062
OG0000906	7.22259814928682	7.14608552615782	7.45260157500645	6.98907276263778	6.9051028001552	6.93424178888329
OG0000907	8.02032434064058	8.69258480599402	8.32655356489982	7.22054655684904	7.19304042023127	7.63707236065736
OG0000908	7.68824944430275	7.7797380678581	7.66325188725228	7.70101792611201	7.56574124089616	7.50937137208873
OG0000909	7.12559178888706	7.16197144582048	7.24373423637214	7.22054655684904	7.19304042023127	7.33246366196576
OG0000910	10.8316039829593	10.8700760925715	10.8974066818576	10.7263195481083	10.7596546871125	10.7496182470504
OG0000911	7.68824944430275	7.70116080660952	7.72287634964381	7.45535523877703	7.6142437365721	7.33246366196576
OG0000912	8.63441546387038	8.32104450001265	8.53306063182204	8.65582094501306	8.62722445622425	8.53631231340626
OG0000914	9.7683022228653	9.58948792158072	9.67817001945911	9.70751551331543	9.60394039212189	9.41057886814699
OG0000916	8.28361898289903	8.34332914050229	8.46041378391223	8.32457057976656	8.21111783071138	8.12949090132088
OG0000918	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133
OG0000922	8.85472825856021	8.91574915577926	8.80084087361673	8.62991422561292	8.52848578245271	8.54256594777337
OG0000925	11.130304238124	11.2673454327974	11.1595206919368	10.9032661627041	10.9053162956513	10.6498189359636
OG0000927	8.59049692352163	8.53344593333281	8.83551216744504	8.68678111334247	8.83915796073628	8.27100926376817
OG0000930	9.27431139413909	9.30346812332264	9.4129915144228	9.57058364861904	9.58639758621759	9.14003643123678
OG0000933	6.90816901907365	7.22062374772511	7.01079543065542	7.03521045768404	7.14538602110777	7.03520347298917
OG0000935	11.6970113645126	11.6099110568363	11.7006668644653	11.8132213390197	11.6545495403227	11.8719816933451
OG0000936	8.82849805811374	9.22251189100503	8.97340378382209	8.491657482732	8.57176389170442	8.67837703806364
OG0000938	11.1297934002044	10.9013955770899	11.0741969113148	11.1736222284263	10.8265334518734	11.1810029381232
OG0000939	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133
OG0000942	10.4480472040553	10.4433332097531	10.4766566515758	10.2300061410002	10.0578835450262	10.0819756203866
OG0000946	9.89889334439031	9.98404671838655	10.0140109426227	10.0969429771264	9.9497277167263	10.2371453856377
OG0000947	9.38543550690637	9.00147533799256	9.448709594295	9.37462343388217	8.91725185952806	9.43300650495088
OG0000948	9.24941525084685	9.27879273047679	9.02624956777419	9.04840368002335	9.24525427749637	9.01203173104936
OG0000949	9.49149265796175	9.71953711030122	9.60742275971609	8.36858390853026	8.46315923922305	9.0630421385734
OG0000952	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133
OG0000953	9.6447590739216	9.65602620395123	9.7211917150153	9.59200066429399	9.71490088786039	9.56621584860029
OG0000954	7.59456027171481	7.42681448018941	7.28753819144466	7.55974438427509	7.55313602574928	7.28546110005051
OG0000960	10.9802308126448	10.971741199274	10.975195158861	10.9578878823883	11.0572642031001	10.5554964775999
OG0000961	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133
OG0000964	9.24941525084685	9.2317482814172	9.21576384904583	9.37462343388217	9.38741546889957	9.48294143955514
OG0000968	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133	6.68950286995133
OG0000970	10.0393841230997	9.96679209537239	9.92042591510774	9.91675917637836	9.81208459423165	9.79958945113816
OG0000975	10.1701791234101	10.0963042646794	10.0248357899752	10.1823724754452	10.3075085243799	9.95878442867051
OG0000979	9.42510590920335	9.32254833312375	9.3990035655154	9.5677029675408	9.39503811312828	9.59478674263582
OG0000980	10.3858594749482	10.5100191078997	10.5873557198964	10.1749003486678	9.95482769827277	10.0516580806628
OG0000984	9.81662142303867	9.81213363558008	10.0266319047883	9.95336723391718	10.0211245655091	9.6877669178408
