Orthogroup	Ceratina_australensis	Ceratina_calcarata	Megalopta_genalis	TALLY
OG0005265	0	0	0	0
OG0005267	0	0	0	0
OG0005270	0	0	0	0
OG0005271	0	0	0	0
OG0005272	0	0	0	0
OG0005273	0	0	0	0
OG0005276	0	0	0	0
OG0005279	0	0	0	0
OG0005280	0	0	0	0
OG0005281	0	0	0	0
OG0005282	0	0	0	0
OG0005283	0	0	0	0
OG0005284	0	0	0	0
OG0005285	0	0	0	0
OG0005287	0	0	0	0
OG0005288	0	0	0	0
OG0005289	0	0	0	0
OG0005290	0	0	0	0
OG0005292	0	0	0	0
OG0005293	0	0	0	0
OG0005294	0	0	0	0
OG0005295	0	0	0	0
OG0005296	0	0	0	0
OG0005297	0	0	0	0
OG0005298	0	0	0	0
OG0005299	0	0	0	0
OG0005300	0	0	0	0
OG0005301	0	0	0	0
OG0005302	0	0	0	0
OG0005303	0	0	0	0
OG0005304	0	0	0	0
OG0005305	0	0	0	0
OG0005306	0	0	0	0
OG0005308	0	0	0	0
OG0005310	0	0	0	0
OG0005313	0	0	0	0
OG0005315	0	0	0	0
OG0005317	0	0	0	0
OG0005318	0	0	0	0
OG0005319	0	0	0	0
OG0005321	0	0	0	0
OG0005322	0	0	0	0
OG0005323	0	0	0	0
OG0005324	0	0	0	0
OG0005325	0	0	0	0
OG0005326	0	0	0	0
OG0005328	0	0	0	0
OG0005329	0	0	0	0
OG0005331	0	0	0	0
OG0005332	0	0	0	0
OG0005333	0	0	0	0
OG0005334	0	0	0	0
OG0005335	0	0	0	0
OG0005336	0	0	0	0
OG0005337	0	0	0	0
OG0005338	0	0	0	0
OG0005339	0	0	0	0
OG0005340	0	0	0	0
OG0005341	0	0	0	0
OG0005342	0	0	0	0
OG0005343	0	0	0	0
OG0005344	0	0	0	0
OG0005346	0	0	0	0
OG0005347	0	0	0	0
OG0005348	0	0	0	0
OG0005349	0	0	0	0
OG0005351	0	0	0	0
OG0005352	0	0	0	0
OG0005353	0	0	0	0
OG0005354	0	0	0	0
OG0005357	0	0	0	0
OG0005358	0	0	0	0
OG0005359	0	0	0	0
OG0005364	0	0	0	0
OG0005365	0	0	0	0
OG0005366	0	0	0	0
OG0005367	0	0	0	0
OG0005369	0	0	0	0
OG0005370	0	0	0	0
OG0005371	0	0	0	0
OG0005372	0	0	0	0
OG0005373	0	0	0	0
OG0005374	0	0	0	0
OG0005375	0	0	0	0
OG0005376	0	0	0	0
OG0005377	0	0	0	0
OG0005378	0	0	0	0
OG0005379	0	0	0	0
OG0005380	0	0	0	0
OG0005381	0	0	0	0
OG0005382	0	0	0	0
OG0005384	0	0	0	0
OG0005385	0	0	0	0
OG0005386	0	0	0	0
OG0005387	0	0	0	0
OG0005389	0	0	0	0
OG0005391	0	0	0	0
OG0005392	0	0	0	0
OG0005395	0	0	0	0
OG0005397	0	0	0	0
OG0005398	0	0	0	0
OG0005400	0	0	0	0
OG0005401	0	0	0	0
OG0005403	0	0	0	0
OG0005406	0	0	0	0
OG0005407	0	0	0	0
OG0005408	0	0	0	0
OG0005409	0	0	0	0
OG0005411	0	0	0	0
OG0005413	0	0	0	0
OG0005414	0	0	0	0
OG0005415	0	0	0	0
OG0005416	0	0	0	0
OG0005418	0	0	0	0
OG0005419	0	0	0	0
OG0005420	0	0	0	0
OG0005421	0	0	0	0
OG0005422	0	0	0	0
OG0005426	0	0	0	0
OG0005428	0	0	0	0
OG0005429	0	0	0	0
OG0005430	0	0	0	0
OG0005431	0	0	0	0
OG0005432	0	0	0	0
OG0005434	0	0	0	0
OG0005435	0	0	0	0
OG0005436	0	0	0	0
OG0005437	0	0	0	0
OG0005440	0	0	0	0
OG0005442	0	0	0	0
OG0005443	0	0	0	0
OG0005444	0	0	0	0
OG0005447	0	0	0	0
OG0005448	0	0	0	0
OG0005449	0	0	0	0
OG0005450	0	0	0	0
OG0005451	0	0	0	0
OG0005454	0	0	0	0
OG0005455	0	0	0	0
OG0005456	0	0	0	0
OG0005457	0	0	0	0
OG0005458	0	0	0	0
OG0005459	0	0	0	0
OG0005460	0	0	0	0
OG0005461	0	0	0	0
OG0005462	0	0	0	0
OG0005463	0	0	0	0
OG0005464	0	0	0	0
OG0005465	0	0	0	0
OG0005466	0	0	0	0
OG0005467	0	0	0	0
OG0005468	0	0	0	0
OG0005469	0	0	0	0
OG0005472	0	0	0	0
OG0005473	0	0	0	0
OG0005474	0	0	0	0
OG0005477	0	0	0	0
OG0005478	0	0	0	0
OG0005482	0	0	0	0
OG0005483	0	0	0	0
OG0005484	0	0	0	0
OG0005485	0	0	0	0
OG0005487	0	0	0	0
OG0005488	0	0	0	0
OG0005489	0	0	0	0
OG0005490	0	0	0	0
OG0005491	0	0	0	0
OG0005494	0	0	0	0
OG0005495	0	0	0	0
OG0005496	0	0	0	0
OG0005498	0	0	0	0
OG0005499	0	0	0	0
OG0005500	0	0	0	0
OG0005501	0	0	0	0
OG0005503	0	0	0	0
OG0005507	0	0	0	0
OG0005508	0	0	0	0
OG0005509	0	0	0	0
OG0005510	0	0	0	0
OG0005511	0	0	0	0
OG0005555	0	0	0	0
OG0005560	0	0	0	0
OG0005562	0	0	0	0
OG0005563	0	0	0	0
OG0005564	0	0	0	0
OG0005565	0	0	0	0
OG0005566	0	0	0	0
OG0005567	0	0	0	0
OG0005568	0	0	0	0
OG0005573	0	0	0	0
OG0005575	0	0	0	0
OG0005577	0	0	0	0
OG0005581	0	0	0	0
OG0005584	0	0	0	0
OG0005585	0	0	0	0
OG0005588	0	0	0	0
OG0005589	0	0	0	0
OG0005591	0	0	0	0
OG0005598	0	0	0	0
OG0005601	0	0	0	0
OG0005602	0	0	0	0
OG0005607	0	0	0	0
OG0005610	0	0	0	0
OG0005612	0	0	0	0
OG0005614	0	0	0	0
OG0005618	0	0	0	0
OG0005619	0	0	0	0
OG0005621	0	0	0	0
OG0005624	0	0	0	0
OG0005626	0	0	0	0
OG0005628	0	0	0	0
OG0005633	0	0	0	0
OG0005635	0	0	0	0
OG0005636	0	0	0	0
OG0005638	0	0	0	0
OG0005640	0	0	0	0
OG0005641	0	0	0	0
OG0005642	0	0	0	0
OG0005643	0	0	0	0
OG0005644	0	0	0	0
OG0005645	0	0	0	0
OG0005647	0	0	0	0
OG0005648	0	0	0	0
OG0005650	0	0	0	0
OG0005651	0	0	0	0
OG0005652	0	0	0	0
OG0005653	0	0	0	0
OG0005655	0	0	0	0
OG0005656	0	0	0	0
OG0005657	0	0	0	0
OG0005658	0	0	0	0
OG0005662	0	0	0	0
OG0005663	0	0	0	0
OG0005667	0	0	0	0
OG0005668	0	0	0	0
OG0005672	0	0	0	0
OG0005673	0	0	0	0
OG0005675	0	0	0	0
OG0005676	0	0	0	0
OG0005677	0	0	0	0
OG0005678	0	0	0	0
OG0005679	0	0	0	0
OG0005680	0	0	0	0
OG0005681	0	0	0	0
OG0005684	0	0	0	0
OG0005686	0	0	0	0
OG0005692	0	0	0	0
OG0005694	0	0	0	0
OG0005695	0	0	0	0
OG0005697	0	0	0	0
OG0005699	0	0	0	0
OG0005700	0	0	0	0
OG0005701	0	0	0	0
OG0005703	0	0	0	0
OG0005706	0	0	0	0
OG0005707	0	0	0	0
OG0005708	0	0	0	0
OG0005709	0	0	0	0
OG0005710	0	0	0	0
OG0005713	0	0	0	0
OG0005714	0	0	0	0
OG0005715	0	0	0	0
OG0005717	0	0	0	0
OG0005718	0	0	0	0
OG0005720	0	0	0	0
OG0005721	0	0	0	0
OG0005722	0	0	0	0
OG0005725	0	0	0	0
OG0005728	0	0	0	0
OG0005729	0	0	0	0
OG0005731	0	0	0	0
OG0005732	0	0	0	0
OG0005734	0	0	0	0
OG0005735	0	0	0	0
OG0005738	0	0	0	0
OG0005740	0	0	0	0
OG0005742	0	0	0	0
OG0005743	0	0	0	0
OG0005745	0	0	0	0
OG0005746	0	0	0	0
OG0005747	0	0	0	0
OG0005749	0	0	0	0
OG0005750	0	0	0	0
OG0005757	0	0	0	0
OG0005759	0	0	0	0
OG0005762	0	0	0	0
OG0005764	0	0	0	0
OG0005765	0	0	0	0
OG0005766	0	0	0	0
OG0005767	0	0	0	0
OG0005770	0	0	0	0
OG0005772	0	0	0	0
OG0005775	0	0	0	0
OG0005778	0	0	0	0
OG0005779	0	0	0	0
OG0005780	0	0	0	0
OG0005787	0	0	0	0
OG0005790	0	0	0	0
OG0005791	0	0	0	0
OG0005796	0	0	0	0
OG0005798	0	0	0	0
OG0005800	0	0	0	0
OG0005803	0	0	0	0
OG0005805	0	0	0	0
OG0005809	0	0	0	0
OG0005811	0	0	0	0
OG0005814	0	0	0	0
OG0005816	0	0	0	0
OG0005818	0	0	0	0
OG0005820	0	0	0	0
OG0005821	0	0	0	0
OG0005822	0	0	0	0
OG0005823	0	0	0	0
OG0005824	0	0	0	0
OG0005826	0	0	0	0
OG0005827	0	0	0	0
OG0005831	0	0	0	0
OG0005833	0	0	0	0
OG0005834	0	0	0	0
OG0005835	0	0	0	0
OG0005837	0	0	0	0
OG0005838	0	0	0	0
OG0005843	0	0	0	0
OG0005844	0	0	0	0
OG0005847	0	0	0	0
OG0005849	0	0	0	0
OG0005850	0	0	0	0
OG0005851	0	0	0	0
OG0005852	0	0	0	0
OG0005853	0	0	0	0
OG0005854	0	0	0	0
OG0005855	0	0	0	0
OG0005856	0	0	0	0
OG0005859	0	0	0	0
OG0005860	0	0	0	0
OG0005861	0	0	0	0
OG0005862	0	0	0	0
OG0005864	0	0	0	0
OG0005865	0	0	0	0
OG0005867	0	0	0	0
OG0005868	0	0	0	0
OG0005869	0	0	0	0
OG0005872	0	0	0	0
OG0005877	0	0	0	0
OG0005880	0	0	0	0
OG0005882	0	0	0	0
OG0005883	0	0	0	0
OG0005885	0	0	0	0
OG0005886	0	0	0	0
OG0005890	0	0	0	0
OG0005892	0	0	0	0
OG0005893	0	0	0	0
OG0005896	0	0	0	0
OG0005897	0	0	0	0
OG0005899	0	0	0	0
OG0005901	0	0	0	0
OG0005904	0	0	0	0
OG0005905	0	0	0	0
OG0005906	0	0	0	0
OG0005910	0	0	0	0
OG0005911	0	0	0	0
OG0005912	0	0	0	0
OG0005913	0	0	0	0
OG0005914	0	0	0	0
OG0005915	0	0	0	0
OG0005918	0	0	0	0
OG0005919	0	0	0	0
OG0005921	0	0	0	0
OG0005923	0	0	0	0
OG0005924	0	0	0	0
OG0005927	0	0	0	0
OG0005928	0	0	0	0
OG0005929	0	0	0	0
OG0005930	0	0	0	0
OG0005931	0	0	0	0
OG0005932	0	0	0	0
OG0005933	0	0	0	0
OG0005934	0	0	0	0
OG0005935	0	0	0	0
OG0005937	0	0	0	0
OG0005938	0	0	0	0
OG0005940	0	0	0	0
OG0005943	0	0	0	0
OG0005949	0	0	0	0
OG0005950	0	0	0	0
OG0005953	0	0	0	0
OG0005954	0	0	0	0
OG0005955	0	0	0	0
OG0005957	0	0	0	0
OG0005958	0	0	0	0
OG0005959	0	0	0	0
OG0005960	0	0	0	0
OG0005961	0	0	0	0
OG0005962	0	0	0	0
OG0005964	0	0	0	0
OG0005965	0	0	0	0
OG0005966	0	0	0	0
OG0005967	0	0	0	0
OG0005973	0	0	0	0
OG0005974	0	0	0	0
OG0005975	0	0	0	0
OG0005976	0	0	0	0
OG0005982	0	0	0	0
OG0005983	0	0	0	0
OG0005984	0	0	0	0
OG0005985	0	0	0	0
OG0005986	0	0	0	0
OG0005987	0	0	0	0
OG0005988	0	0	0	0
OG0005992	0	0	0	0
OG0005995	0	0	0	0
OG0005996	0	0	0	0
OG0005997	0	0	0	0
OG0005999	0	0	0	0
OG0006002	0	0	0	0
OG0006003	0	0	0	0
OG0006004	0	0	0	0
OG0006006	0	0	0	0
OG0006008	0	0	0	0
OG0006009	0	0	0	0
OG0006010	0	0	0	0
OG0006011	0	0	0	0
OG0006012	0	0	0	0
OG0006014	0	0	0	0
OG0006016	0	0	0	0
OG0006017	0	0	0	0
OG0006021	0	0	0	0
OG0006022	0	0	0	0
OG0006023	0	0	0	0
OG0006024	0	0	0	0
OG0006025	0	0	0	0
OG0006026	0	0	0	0
OG0006028	0	0	0	0
OG0006029	0	0	0	0
OG0006030	0	0	0	0
OG0006032	0	0	0	0
OG0006033	0	0	0	0
OG0006035	0	0	0	0
OG0006036	0	0	0	0
OG0006037	0	0	0	0
OG0006038	0	0	0	0
OG0006039	0	0	0	0
OG0006041	0	0	0	0
OG0006042	0	0	0	0
OG0006045	0	0	0	0
OG0006047	0	0	0	0
OG0006049	0	0	0	0
OG0006050	0	0	0	0
OG0006051	0	0	0	0
OG0006053	0	0	0	0
OG0006055	0	0	0	0
OG0006057	0	0	0	0
OG0006062	0	0	0	0
OG0006064	0	0	0	0
OG0006065	0	0	0	0
OG0006067	0	0	0	0
OG0006070	0	0	0	0
OG0006072	0	0	0	0
OG0006075	0	0	0	0
OG0006078	0	0	0	0
OG0006080	0	0	0	0
OG0006081	0	0	0	0
OG0006083	0	0	0	0
OG0006084	0	0	0	0
OG0006085	0	0	0	0
OG0006086	0	0	0	0
OG0006087	0	0	0	0
OG0006090	0	0	0	0
OG0006094	0	0	0	0
OG0006095	0	0	0	0
OG0006103	0	0	0	0
OG0006104	0	0	0	0
OG0006105	0	0	0	0
OG0006107	0	0	0	0
OG0006108	0	0	0	0
OG0006109	0	0	0	0
OG0006110	0	0	0	0
OG0006112	0	0	0	0
OG0006113	0	0	0	0
OG0006115	0	0	0	0
OG0006116	0	0	0	0
OG0006118	0	0	0	0
OG0006119	0	0	0	0
OG0006123	0	0	0	0
OG0006124	0	0	0	0
OG0006125	0	0	0	0
OG0006126	0	0	0	0
OG0006128	0	0	0	0
OG0006131	0	0	0	0
OG0006132	0	0	0	0
OG0006133	0	0	0	0
OG0006135	0	0	0	0
OG0006136	0	0	0	0
OG0006137	0	0	0	0
OG0006138	0	0	0	0
OG0006139	0	0	0	0
OG0006142	0	0	0	0
OG0006143	0	0	0	0
OG0006145	0	0	0	0
OG0006146	0	0	0	0
OG0006147	0	0	0	0
OG0006148	0	0	0	0
OG0006149	0	0	0	0
OG0006151	0	0	0	0
OG0006152	0	0	0	0
OG0006153	0	0	0	0
OG0006155	0	0	0	0
OG0006156	0	0	0	0
OG0006157	0	0	0	0
OG0006159	0	0	0	0
OG0006160	0	0	0	0
OG0006163	0	0	0	0
OG0006164	0	0	0	0
OG0006165	0	0	0	0
OG0006167	0	0	0	0
OG0006168	0	0	0	0
OG0006169	0	0	0	0
OG0006170	0	0	0	0
OG0006171	0	0	0	0
OG0006172	0	0	0	0
OG0006173	0	0	0	0
OG0006175	0	0	0	0
OG0006178	0	0	0	0
OG0006179	0	0	0	0
OG0006180	0	0	0	0
OG0006181	0	0	0	0
OG0006182	0	0	0	0
OG0006184	0	0	0	0
OG0006185	0	0	0	0
OG0006186	0	0	0	0
OG0006188	0	0	0	0
OG0006189	0	0	0	0
OG0006190	0	0	0	0
OG0006191	0	0	0	0
OG0006192	0	0	0	0
OG0006194	0	0	0	0
OG0006196	0	0	0	0
OG0006197	0	0	0	0
OG0006198	0	0	0	0
OG0006199	0	0	0	0
OG0006200	0	0	0	0
OG0006201	0	0	0	0
OG0006202	0	0	0	0
OG0006203	0	0	0	0
OG0006204	0	0	0	0
OG0006205	0	0	0	0
OG0006206	0	0	0	0
OG0006207	0	0	0	0
OG0006208	0	0	0	0
OG0006211	0	0	0	0
OG0006212	0	0	0	0
OG0006214	0	0	0	0
OG0006218	0	0	0	0
OG0006222	0	0	0	0
OG0006223	0	0	0	0
OG0006226	0	0	0	0
OG0006228	0	0	0	0
OG0006230	0	0	0	0
OG0006231	0	0	0	0
OG0006232	0	0	0	0
OG0006233	0	0	0	0
OG0006234	0	0	0	0
OG0006235	0	0	0	0
OG0006236	0	0	0	0
OG0006237	0	0	0	0
OG0006238	0	0	0	0
OG0006239	0	0	0	0
OG0006240	0	0	0	0
OG0006242	0	0	0	0
OG0006244	0	0	0	0
OG0006247	0	0	0	0
OG0006248	0	0	0	0
OG0006249	0	0	0	0
OG0006250	0	0	0	0
OG0006251	0	0	0	0
OG0006252	0	0	0	0
OG0006253	0	0	0	0
OG0006254	0	0	0	0
OG0006256	0	0	0	0
OG0006257	0	0	0	0
OG0006258	0	0	0	0
OG0006262	0	0	0	0
OG0006263	0	0	0	0
OG0006264	0	0	0	0
OG0006265	0	0	0	0
OG0006266	0	0	0	0
OG0006267	0	0	0	0
OG0006268	0	0	0	0
OG0006269	0	0	0	0
OG0006270	0	0	0	0
OG0006273	0	0	0	0
OG0006274	0	0	0	0
OG0006275	0	0	0	0
OG0006276	0	0	0	0
OG0006277	0	0	0	0
OG0006278	0	0	0	0
OG0006281	0	0	0	0
OG0006282	0	0	0	0
OG0006284	0	0	0	0
OG0006286	0	0	0	0
OG0006287	0	0	0	0
OG0006289	0	0	0	0
OG0006292	0	0	0	0
OG0006294	0	0	0	0
OG0006296	0	0	0	0
OG0006298	0	0	0	0
OG0006299	0	0	0	0
OG0006300	0	0	0	0
OG0006301	0	0	0	0
OG0006302	0	0	0	0
OG0006303	0	0	0	0
OG0006305	0	0	0	0
OG0006306	0	0	0	0
OG0006307	0	0	0	0
OG0006308	0	0	0	0
OG0006309	0	0	0	0
OG0006310	0	0	0	0
OG0006313	0	0	0	0
OG0006315	0	0	0	0
OG0006319	0	0	0	0
OG0006320	0	0	0	0
OG0006322	0	0	0	0
OG0006323	0	0	0	0
OG0006324	0	0	0	0
OG0006325	0	0	0	0
OG0006327	0	0	0	0
OG0006329	0	0	0	0
OG0006331	0	0	0	0
OG0006332	0	0	0	0
OG0006333	0	0	0	0
OG0006334	0	0	0	0
OG0006336	0	0	0	0
OG0006337	0	0	0	0
OG0006339	0	0	0	0
OG0006341	0	0	0	0
OG0006342	0	0	0	0
OG0006343	0	0	0	0
OG0006344	0	0	0	0
OG0006345	0	0	0	0
OG0006347	0	0	0	0
OG0006348	0	0	0	0
OG0006349	0	0	0	0
OG0006351	0	0	0	0
OG0006352	0	0	0	0
OG0006353	0	0	0	0
OG0006355	0	0	0	0
OG0006358	0	0	0	0
OG0006359	0	0	0	0
OG0006360	0	0	0	0
OG0006361	0	0	0	0
OG0006363	0	0	0	0
OG0006365	0	0	0	0
OG0006366	0	0	0	0
OG0006367	0	0	0	0
OG0006368	0	0	0	0
OG0006369	0	0	0	0
OG0006370	0	0	0	0
OG0006371	0	0	0	0
OG0006372	0	0	0	0
OG0006373	0	0	0	0
OG0006374	0	0	0	0
OG0006375	0	0	0	0
OG0006376	0	0	0	0
OG0006377	0	0	0	0
OG0006378	0	0	0	0
OG0006379	0	0	0	0
OG0006381	0	0	0	0
OG0006382	0	0	0	0
OG0006383	0	0	0	0
OG0006384	0	0	0	0
OG0006386	0	0	0	0
OG0006389	0	0	0	0
OG0006390	0	0	0	0
OG0006391	0	0	0	0
OG0006393	0	0	0	0
OG0006394	0	0	0	0
OG0006395	0	0	0	0
OG0006396	0	0	0	0
OG0006397	0	0	0	0
OG0006398	0	0	0	0
OG0006399	0	0	0	0
OG0006400	0	0	0	0
OG0006404	0	0	0	0
OG0006405	0	0	0	0
OG0006406	0	0	0	0
OG0006407	0	0	0	0
OG0006408	0	0	0	0
OG0006409	0	0	0	0
OG0006410	0	0	0	0
OG0006412	0	0	0	0
OG0006413	0	0	0	0
OG0006414	0	0	0	0
OG0006415	0	0	0	0
OG0006416	0	0	0	0
OG0006417	0	0	0	0
OG0006418	0	0	0	0
OG0006419	0	0	0	0
OG0006420	0	0	0	0
OG0006421	0	0	0	0
OG0006422	0	0	0	0
OG0006423	0	0	0	0
OG0006424	0	0	0	0
OG0006425	0	0	0	0
OG0006426	0	0	0	0
OG0006427	0	0	0	0
OG0006429	0	0	0	0
OG0006430	0	0	0	0
OG0006432	0	0	0	0
OG0006434	0	0	0	0
OG0006435	0	0	0	0
OG0006436	0	0	0	0
OG0006437	0	0	0	0
OG0006438	0	0	0	0
OG0006439	0	0	0	0
OG0006441	0	0	0	0
OG0006442	0	0	0	0
OG0006443	0	0	0	0
OG0006444	0	0	0	0
OG0006446	0	0	0	0
OG0006450	0	0	0	0
OG0006451	0	0	0	0
OG0006452	0	0	0	0
OG0006453	0	0	0	0
OG0006454	0	0	0	0
OG0006456	0	0	0	0
OG0006457	0	0	0	0
OG0006458	0	0	0	0
OG0006459	0	0	0	0
OG0006460	0	0	0	0
OG0006461	0	0	0	0
OG0006462	0	0	0	0
OG0006465	0	0	0	0
OG0006466	0	0	0	0
OG0006467	0	0	0	0
OG0006468	0	0	0	0
OG0006469	0	0	0	0
OG0006470	0	0	0	0
OG0006473	0	0	0	0
OG0006474	0	0	0	0
OG0006475	0	0	0	0
OG0006476	0	0	0	0
OG0006477	0	0	0	0
OG0006478	0	0	0	0
OG0006479	0	0	0	0
OG0006480	0	0	0	0
OG0006481	0	0	0	0
OG0006482	0	0	0	0
OG0006484	0	0	0	0
OG0006485	0	0	0	0
OG0006486	0	0	0	0
OG0006488	0	0	0	0
OG0006490	0	0	0	0
OG0006491	0	0	0	0
OG0006492	0	0	0	0
OG0006493	0	0	0	0
OG0006494	0	0	0	0
OG0006495	0	0	0	0
OG0006496	0	0	0	0
OG0006497	0	0	0	0
OG0006498	0	0	0	0
OG0006499	0	0	0	0
OG0006500	0	0	0	0
OG0006501	0	0	0	0
OG0006502	0	0	0	0
OG0006503	0	0	0	0
OG0006504	0	0	0	0
OG0006505	0	0	0	0
OG0006506	0	0	0	0
OG0006507	0	0	0	0
OG0006509	0	0	0	0
OG0006510	0	0	0	0
OG0006511	0	0	0	0
OG0006512	0	0	0	0
OG0006513	0	0	0	0
OG0006514	0	0	0	0
OG0006516	0	0	0	0
OG0006517	0	0	0	0
OG0006519	0	0	0	0
OG0006520	0	0	0	0
OG0006521	0	0	0	0
OG0006522	0	0	0	0
OG0006523	0	0	0	0
OG0006524	0	0	0	0
OG0006526	0	0	0	0
OG0006527	0	0	0	0
OG0006528	0	0	0	0
OG0006530	0	0	0	0
OG0006531	0	0	0	0
OG0006532	0	0	0	0
OG0006534	0	0	0	0
OG0006536	0	0	0	0
OG0006537	0	0	0	0
OG0006538	0	0	0	0
OG0006539	0	0	0	0
OG0006540	0	0	0	0
OG0006542	0	0	0	0
OG0006543	0	0	0	0
OG0006544	0	0	0	0
OG0006545	0	0	0	0
OG0006546	0	0	0	0
OG0006548	0	0	0	0
OG0006549	0	0	0	0
OG0006550	0	0	0	0
OG0006551	0	0	0	0
OG0006552	0	0	0	0
OG0006554	0	0	0	0
OG0006555	0	0	0	0
OG0006556	0	0	0	0
OG0006557	0	0	0	0
OG0006558	0	0	0	0
OG0006560	0	0	0	0
OG0006561	0	0	0	0
OG0006562	0	0	0	0
OG0006563	0	0	0	0
OG0006565	0	0	0	0
OG0006566	0	0	0	0
OG0006567	0	0	0	0
OG0006568	0	0	0	0
OG0006569	0	0	0	0
OG0006571	0	0	0	0
OG0006574	0	0	0	0
OG0006575	0	0	0	0
OG0006576	0	0	0	0
OG0006577	0	0	0	0
OG0006580	0	0	0	0
OG0006581	0	0	0	0
OG0006582	0	0	0	0
OG0006584	0	0	0	0
OG0006585	0	0	0	0
OG0006586	0	0	0	0
OG0006588	0	0	0	0
OG0006591	0	0	0	0
OG0006592	0	0	0	0
OG0006593	0	0	0	0
OG0006594	0	0	0	0
OG0006595	0	0	0	0
OG0006596	0	0	0	0
OG0006598	0	0	0	0
OG0006599	0	0	0	0
OG0006600	0	0	0	0
OG0006601	0	0	0	0
OG0006602	0	0	0	0
OG0006603	0	0	0	0
OG0006604	0	0	0	0
OG0006605	0	0	0	0
OG0006606	0	0	0	0
OG0006607	0	0	0	0
OG0006608	0	0	0	0
OG0006610	0	0	0	0
OG0006615	0	0	0	0
OG0006616	0	0	0	0
OG0006617	0	0	0	0
OG0006618	0	0	0	0
OG0006619	0	0	0	0
OG0006621	0	0	0	0
OG0006622	0	0	0	0
OG0006623	0	0	0	0
OG0006624	0	0	0	0
OG0006626	0	0	0	0
OG0006627	0	0	0	0
OG0006628	0	0	0	0
OG0006629	0	0	0	0
OG0006631	0	0	0	0
OG0006632	0	0	0	0
OG0006633	0	0	0	0
OG0006634	0	0	0	0
OG0006635	0	0	0	0
OG0006637	0	0	0	0
OG0006638	0	0	0	0
OG0006640	0	0	0	0
OG0006641	0	0	0	0
OG0006642	0	0	0	0
OG0006646	0	0	0	0
OG0006647	0	0	0	0
OG0006648	0	0	0	0
OG0006649	0	0	0	0
OG0006651	0	0	0	0
OG0006652	0	0	0	0
OG0006654	0	0	0	0
OG0006655	0	0	0	0
OG0006656	0	0	0	0
OG0006657	0	0	0	0
OG0006658	0	0	0	0
OG0006660	0	0	0	0
OG0006662	0	0	0	0
OG0006663	0	0	0	0
OG0006666	0	0	0	0
OG0006668	0	0	0	0
OG0006669	0	0	0	0
OG0006671	0	0	0	0
OG0006674	0	0	0	0
OG0006675	0	0	0	0
OG0006676	0	0	0	0
OG0006677	0	0	0	0
OG0006678	0	0	0	0
OG0006680	0	0	0	0
OG0006681	0	0	0	0
OG0006687	0	0	0	0
OG0006689	0	0	0	0
OG0006690	0	0	0	0
OG0006691	0	0	0	0
OG0006693	0	0	0	0
OG0006694	0	0	0	0
OG0006696	0	0	0	0
OG0006699	0	0	0	0
OG0006773	0	0	0	0
OG0006776	0	0	0	0
OG0006780	0	0	0	0
OG0006785	0	0	0	0
OG0006788	0	0	0	0
OG0006789	0	0	0	0
OG0006790	0	0	0	0
OG0006791	0	0	0	0
OG0006794	0	0	0	0
OG0006799	0	0	0	0
OG0006800	0	0	0	0
OG0006801	0	0	0	0
OG0006802	0	0	0	0
OG0006805	0	0	0	0
OG0006807	0	0	0	0
OG0006812	0	0	0	0
OG0006814	0	0	0	0
OG0006818	0	0	0	0
OG0006821	0	0	0	0
OG0006824	0	0	0	0
OG0006831	0	0	0	0
OG0006832	0	0	0	0
OG0006837	0	0	0	0
OG0006838	0	0	0	0
OG0006840	0	0	0	0
OG0006841	0	0	0	0
OG0006844	0	0	0	0
OG0006845	0	0	0	0
OG0006848	0	0	0	0
OG0006849	0	0	0	0
OG0006851	0	0	0	0
OG0006860	0	0	0	0
OG0006861	0	0	0	0
OG0006862	0	0	0	0
OG0006863	0	0	0	0
OG0006864	0	0	0	0
OG0006865	0	0	0	0
OG0006866	0	0	0	0
OG0006871	0	0	0	0
OG0006877	0	0	0	0
OG0006878	0	0	0	0
OG0006879	0	0	0	0
OG0006880	0	0	0	0
OG0006883	0	0	0	0
OG0006885	0	0	0	0
OG0006886	0	0	0	0
OG0006889	0	0	0	0
OG0006892	0	0	0	0
OG0006895	0	0	0	0
OG0006898	0	0	0	0
OG0006899	0	0	0	0
OG0006900	0	0	0	0
OG0006903	0	0	0	0
OG0006906	0	0	0	0
OG0006907	0	0	0	0
OG0006910	0	0	0	0
OG0006911	0	0	0	0
OG0006914	0	0	0	0
OG0006916	0	0	0	0
OG0006918	0	0	0	0
OG0006919	0	0	0	0
OG0006929	0	0	0	0
OG0006933	0	0	0	0
OG0006934	0	0	0	0
OG0006935	0	0	0	0
OG0006938	0	0	0	0
OG0006941	0	0	0	0
OG0006945	0	0	0	0
OG0006946	0	0	0	0
OG0006950	0	0	0	0
OG0006953	0	0	0	0
OG0006955	0	0	0	0
OG0006956	0	0	0	0
OG0006958	0	0	0	0
OG0006959	0	0	0	0
OG0006961	0	0	0	0
OG0006965	0	0	0	0
OG0006973	0	0	0	0
OG0006974	0	0	0	0
OG0006979	0	0	0	0
OG0006985	0	0	0	0
OG0006987	0	0	0	0
OG0006988	0	0	0	0
OG0006989	0	0	0	0
OG0006992	0	0	0	0
OG0006993	0	0	0	0
OG0006995	0	0	0	0
OG0006997	0	0	0	0
OG0006999	0	0	0	0
OG0007000	0	0	0	0
OG0007004	0	0	0	0
