	SocF10	SocF11	SocF12	SocF14	SocF4	SocF5	SocF6	SocF7	SocF8	SocF9	SocR10	SocR1	SocR2	SocR3	SocR4	SocR5	SocR6	SocR7	SocR8
OG0003735	738.668075508763	521.620792917417	608.721505619092	580.194922217262	609.773165956435	572.402913117588	544.211610379579	685.664428481712	528.427432285453	496.591162757067	586.222356707613	632.267088273582	571.044467267193	593.173614126891	557.2303692124	660.683153109183	646.486303693762	605.924474526207	638.744848041412
OG0003738	627.867864182448	583.958602967302	621.456265150872	679.691158878487	507.846273113277	520.436794989026	626.529332958003	567.051765588062	656.864655410389	494.464434008643	527.193022178027	581.031651810033	527.117969785101	448.306130808772	474.314490273595	457.130641185205	530.118769028885	506.39680131231	518.813617880646
OG0003739	187.8327392008	309.855585247956	303.087276856368	200.191223161741	292.369245260637	327.308982839596	318.981174991392	241.387173608129	171.249630833249	321.136041012065	334.838811383341	244.185909953935	311.47880032756	346.507358747392	318.289986894123	297.566172092256	280.475596371755	278.677484998913	336.695823932817
OG0003740	9021.24768217773	4058.37478074764	7142.9266213755	5604.15549868946	5276.95194351155	5167.13849212652	3236.68711971552	8283.11762540654	7131.323912556	3905.73734648117	5715.66797789922	8277.24827803674	4707.12353700143	4960.73246929882	4566.61432176946	5080.18769166199	6234.11715623461	6615.00727248847	5147.27072260354
OG0003741	1540.6505574897	1648.28503631901	1167.77744906424	1301.84232547096	1662.12362978448	1743.57960526875	1620.05851241148	1547.16692739348	1467.8539785707	1821.54317302539	1763.75580585815	1459.66488137642	1842.9162352714	1830.42022841136	1656.53444159462	1851.81035212195	1737.55626546616	1519.98662532264	1757.21461672589
OG0003742	493.852370483001	401.528835321316	446.990059565484	382.401198734105	557.9156239836	514.231885361735	397.868992462382	553.525760170366	430.570500380739	409.395284071672	470.199181942564	407.703260369517	485.188131279468	503.120854226439	469.856647319896	515.78136495991	567.913352937135	405.27668532699	446.854879784187
OG0003743	1020.41718430996	957.98546326661	1087.54846401403	1126.82484893435	795.745040617635	844.643323014977	1059.84067819721	929.132526000256	1295.38113608865	863.451871860254	962.788801120489	1060.68254636241	953.404661259038	874.099071642431	922.773491415735	746.93421748375	982.659181614518	1023.94070202458	1026.96668196922
OG0003744	408.377921745559	461.116447869	340.01807949853	290.097461108631	414.860335782677	364.538440603342	333.844097123608	398.496928844455	369.409917940293	557.202932087159	424.400560324782	406.613144700079	463.224882538422	425.792940833659	451.133706914359	414.005108997921	432.648526318133	379.797600984232	524.14389477668
OG0003745	1244.12808717833	843.39390067491	1682.26173414816	750.417399396707	1865.08331991954	1580.70072755236	717.993469156252	1687.62929134649	977.346107398326	877.275608725011	1147.00103473868	941.85993839375	1449.57441690903	1374.28342282864	1036.89427103043	1460.23051986142	1634.11845687515	911.673486639299	812.867226645191
OG0003746	579.326819220444	649.046610519387	716.966961639223	563.412424467176	644.64289245541	658.496034196249	625.386031255525	547.282988439121	533.320278880689	784.762908168556	635.07421976658	627.906625595833	736.767162313267	706.7183983492	672.24271741784	667.583238259148	631.567388993136	612.294245611896	691.15923751908
