Orthogroup	Ceratina_australensis	Ceratina_calcarata	Megalopta_genalis	Polistes_canadensis	Polistes_dominula	Liostenogaster_flavolineata	Tally
OG0004195	0	0	0	0	0	0	0
OG0004196	0	0	0	0	0	0	0
OG0004197	0	0	0	0	0	0	0
OG0004202	0	0	0	0	0	0	0
OG0004204	0	0	0	0	0	0	0
OG0004208	0	0	0	0	0	0	0
OG0004209	0	0	0	0	0	0	0
OG0004210	0	0	0	0	0	0	0
OG0004212	0	0	0	0	0	0	0
OG0004213	0	0	0	0	0	0	0
OG0004215	0	0	0	0	0	0	0
OG0004217	0	0	0	0	0	0	0
OG0004218	0	0	0	0	0	0	0
OG0004219	0	0	0	0	0	0	0
OG0004220	0	0	0	0	0	0	0
OG0004221	0	0	0	0	0	0	0
OG0004222	0	0	0	0	0	0	0
OG0004223	0	0	0	0	0	0	0
OG0004224	0	0	0	0	0	0	0
OG0004226	0	0	0	0	0	0	0
OG0004232	0	0	0	0	0	0	0
OG0004234	0	0	0	0	0	0	0
OG0004235	0	0	0	0	0	0	0
OG0004238	0	0	0	0	0	0	0
OG0004239	0	0	0	0	0	0	0
OG0004240	0	0	0	0	0	0	0
OG0004241	0	0	0	0	0	0	0
OG0004242	0	0	0	0	0	0	0
OG0004243	0	0	0	0	0	0	0
OG0004244	0	0	0	0	0	0	0
OG0004246	0	0	0	0	0	0	0
OG0004247	0	0	0	0	0	0	0
OG0004250	0	0	0	0	0	0	0
OG0004252	0	0	0	0	0	0	0
OG0004253	0	0	0	0	0	0	0
OG0004254	0	0	0	0	0	0	0
OG0004255	0	0	0	0	0	0	0
OG0004256	0	0	0	0	0	0	0
OG0004257	0	0	0	0	0	0	0
OG0004258	0	0	0	0	0	0	0
OG0004263	0	0	0	0	0	0	0
OG0004265	0	0	0	0	0	0	0
OG0004266	0	0	0	0	0	0	0
OG0004267	0	0	0	0	0	0	0
OG0004270	0	0	0	0	0	0	0
OG0004271	0	0	0	0	0	0	0
OG0004272	0	0	0	0	0	0	0
OG0004273	0	0	0	0	0	0	0
OG0004276	0	0	0	0	0	0	0
OG0004277	0	0	0	0	0	0	0
OG0004279	0	0	0	0	0	0	0
OG0004280	0	0	0	0	0	0	0
OG0004282	0	0	0	0	0	0	0
OG0004283	0	0	0	0	0	0	0
OG0004284	0	0	0	0	0	0	0
OG0004286	0	0	0	0	0	0	0
OG0004287	0	0	0	0	0	0	0
OG0004289	0	0	0	0	0	0	0
OG0004290	0	0	0	0	0	0	0
OG0004291	0	0	0	0	0	0	0
OG0004292	0	0	0	0	0	0	0
OG0004293	0	0	0	0	0	0	0
OG0004294	0	0	0	0	0	0	0
OG0004295	0	0	0	0	0	0	0
OG0004296	0	0	0	0	0	0	0
OG0004297	0	0	0	0	0	0	0
OG0004298	0	0	0	0	0	0	0
OG0004300	0	0	0	0	0	0	0
OG0004301	0	0	0	0	0	0	0
OG0004302	0	0	0	0	0	0	0
OG0004303	0	0	0	0	0	0	0
OG0004304	0	0	0	0	0	0	0
OG0004306	0	0	0	0	0	0	0
OG0004308	0	0	0	0	0	0	0
OG0004309	0	0	0	0	0	0	0
OG0004311	0	0	0	0	0	0	0
OG0004312	0	0	0	0	0	0	0
OG0004313	0	0	0	0	0	0	0
OG0004318	0	0	0	0	0	0	0
OG0004319	0	0	0	0	0	0	0
OG0004320	0	0	0	0	0	0	0
OG0004322	0	0	0	0	0	0	0
OG0004323	0	0	0	0	0	0	0
OG0004324	0	0	0	0	0	0	0
OG0004327	0	0	0	0	0	0	0
OG0004328	0	0	0	0	0	0	0
OG0004329	0	0	0	0	0	0	0
OG0004332	0	0	0	0	0	0	0
OG0004334	0	0	0	0	0	0	0
OG0004335	0	0	0	0	0	0	0
OG0004336	0	0	0	0	0	0	0
OG0004338	0	0	0	0	0	0	0
OG0004345	0	0	0	0	0	0	0
OG0004347	0	0	0	0	0	0	0
OG0004348	0	0	0	0	0	0	0
OG0004349	0	0	0	0	0	0	0
OG0004350	0	0	0	0	0	0	0
OG0004351	0	0	0	0	0	0	0
OG0004352	0	0	0	0	0	0	0
OG0004353	0	0	0	0	0	0	0
OG0004355	0	0	0	0	0	0	0
OG0004358	0	0	0	0	0	0	0
OG0004359	0	0	0	0	0	0	0
OG0004360	0	0	0	0	0	0	0
OG0004361	0	0	0	0	0	0	0
OG0004363	0	0	0	0	0	0	0
OG0004365	0	0	0	0	0	0	0
OG0004366	0	0	0	0	0	0	0
OG0004367	0	0	0	0	0	0	0
OG0004368	0	0	0	0	0	0	0
OG0004374	0	0	0	0	0	0	0
OG0004375	0	0	0	0	0	0	0
OG0004377	0	0	0	0	0	0	0
OG0004379	0	0	0	0	0	0	0
OG0004381	0	0	0	0	0	0	0
OG0004382	0	0	0	0	0	0	0
OG0004385	0	0	0	0	0	0	0
OG0004387	0	0	0	0	0	0	0
OG0004388	0	0	0	0	0	0	0
OG0004422	0	0	0	0	0	0	0
OG0004424	0	0	0	0	0	0	0
OG0004426	0	0	0	0	0	0	0
OG0004427	0	0	0	0	0	0	0
OG0004429	0	0	0	0	0	0	0
OG0004434	0	0	0	0	0	0	0
OG0004435	0	0	0	0	0	0	0
OG0004438	0	0	0	0	0	0	0
OG0004444	0	0	0	0	0	0	0
OG0004446	0	0	0	0	0	0	0
OG0004448	0	0	0	0	0	0	0
OG0004449	0	0	0	0	0	0	0
OG0004454	0	0	0	0	0	0	0
OG0004456	0	0	0	0	0	0	0
OG0004461	0	0	0	0	0	0	0
OG0004466	0	0	0	0	0	0	0
OG0004469	0	0	0	0	0	0	0
OG0004470	0	0	0	0	0	0	0
OG0004473	0	0	0	0	0	0	0
OG0004475	0	0	0	0	0	0	0
OG0004476	0	0	0	0	0	0	0
OG0004477	0	0	0	0	0	0	0
OG0004482	0	0	0	0	0	0	0
OG0004484	0	0	0	0	0	0	0
OG0004486	0	0	0	0	0	0	0
OG0004490	0	0	0	0	0	0	0
OG0004494	0	0	0	0	0	0	0
OG0004495	0	0	0	0	0	0	0
OG0004496	0	0	0	0	0	0	0
OG0004497	0	0	0	0	0	0	0
OG0004498	0	0	0	0	0	0	0
OG0004501	0	0	0	0	0	0	0
OG0004503	0	0	0	0	0	0	0
OG0004504	0	0	0	0	0	0	0
OG0004506	0	0	0	0	0	0	0
OG0004507	0	0	0	0	0	0	0
OG0004508	0	0	0	0	0	0	0
OG0004509	0	0	0	0	0	0	0
OG0004512	0	0	0	0	0	0	0
OG0004513	0	0	0	0	0	0	0
OG0004516	0	0	0	0	0	0	0
OG0004517	0	0	0	0	0	0	0
OG0004521	0	0	0	0	0	0	0
OG0004523	0	0	0	0	0	0	0
OG0004526	0	0	0	0	0	0	0
OG0004531	0	0	0	0	0	0	0
OG0004541	0	0	0	0	0	0	0
OG0004545	0	0	0	0	0	0	0
OG0004547	0	0	0	0	0	0	0
OG0004551	0	0	0	0	0	0	0
OG0004552	0	0	0	0	0	0	0
OG0004553	0	0	0	0	0	0	0
OG0004556	0	0	0	0	0	0	0
OG0004557	0	0	0	0	0	0	0
OG0004559	0	0	0	0	0	0	0
OG0004565	0	0	0	0	0	0	0
OG0004566	0	0	0	0	0	0	0
OG0004571	0	0	0	0	0	0	0
OG0004573	0	0	0	0	0	0	0
OG0004574	0	0	0	0	0	0	0
OG0004577	0	0	0	0	0	0	0
OG0004578	0	0	0	0	0	0	0
OG0004580	0	0	0	0	0	0	0
OG0004581	0	0	0	0	0	0	0
OG0004582	0	0	0	0	0	0	0
OG0004583	0	0	0	0	0	0	0
OG0004586	0	0	0	0	0	0	0
OG0004589	0	0	0	0	0	0	0
OG0004590	0	0	0	0	0	0	0
OG0004594	0	0	0	0	0	0	0
OG0004599	0	0	0	0	0	0	0
OG0004601	0	0	0	0	0	0	0
OG0004607	0	0	0	0	0	0	0
OG0004608	0	0	0	0	0	0	0
OG0004624	0	0	0	0	0	0	0
OG0004627	0	0	0	0	0	0	0
OG0004632	0	0	0	0	0	0	0
OG0004634	0	0	0	0	0	0	0
OG0004636	0	0	0	0	0	0	0
OG0004642	0	0	0	0	0	0	0
OG0004649	0	0	0	0	0	0	0
OG0004652	0	0	0	0	0	0	0
OG0004656	0	0	0	0	0	0	0
OG0004658	0	0	0	0	0	0	0
OG0004659	0	0	0	0	0	0	0
OG0004663	0	0	0	0	0	0	0
OG0004671	0	0	0	0	0	0	0
OG0004672	0	0	0	0	0	0	0
OG0004673	0	0	0	0	0	0	0
OG0004674	0	0	0	0	0	0	0
OG0004675	0	0	0	0	0	0	0
OG0004678	0	0	0	0	0	0	0
OG0004680	0	0	0	0	0	0	0
OG0004681	0	0	0	0	0	0	0
OG0004684	0	0	0	0	0	0	0
OG0004686	0	0	0	0	0	0	0
OG0004689	0	0	0	0	0	0	0
OG0004704	0	0	0	0	0	0	0
OG0004706	0	0	0	0	0	0	0
OG0004707	0	0	0	0	0	0	0
OG0004708	0	0	0	0	0	0	0
OG0004709	0	0	0	0	0	0	0
OG0004713	0	0	0	0	0	0	0
OG0004715	0	0	0	0	0	0	0
OG0004716	0	0	0	0	0	0	0
OG0004718	0	0	0	0	0	0	0
OG0004720	0	0	0	0	0	0	0
OG0004722	0	0	0	0	0	0	0
OG0004726	0	0	0	0	0	0	0
OG0004729	0	0	0	0	0	0	0
OG0004738	0	0	0	0	0	0	0
OG0004743	0	0	0	0	0	0	0
OG0004744	0	0	0	0	0	0	0
OG0004746	0	0	0	0	0	0	0
OG0004749	0	0	0	0	0	0	0
OG0004754	0	0	0	0	0	0	0
OG0004758	0	0	0	0	0	0	0
OG0004760	0	0	0	0	0	0	0
OG0004762	0	0	0	0	0	0	0
OG0004766	0	0	0	0	0	0	0
OG0004769	0	0	0	0	0	0	0
OG0004771	0	0	0	0	0	0	0
OG0004772	0	0	0	0	0	0	0
OG0004773	0	0	0	0	0	0	0
OG0004775	0	0	0	0	0	0	0
OG0004780	0	0	0	0	0	0	0
OG0004784	0	0	0	0	0	0	0
OG0004785	0	0	0	0	0	0	0
OG0004790	0	0	0	0	0	0	0
OG0004791	0	0	0	0	0	0	0
OG0004792	0	0	0	0	0	0	0
OG0004793	0	0	0	0	0	0	0
OG0004794	0	0	0	0	0	0	0
OG0004795	0	0	0	0	0	0	0
OG0004796	0	0	0	0	0	0	0
OG0004804	0	0	0	0	0	0	0
OG0004805	0	0	0	0	0	0	0
OG0004806	0	0	0	0	0	0	0
OG0004807	0	0	0	0	0	0	0
OG0004809	0	0	0	0	0	0	0
OG0004810	0	0	0	0	0	0	0
OG0004811	0	0	0	0	0	0	0
OG0004816	0	0	0	0	0	0	0
OG0004817	0	0	0	0	0	0	0
OG0004822	0	0	0	0	0	0	0
OG0004823	0	0	0	0	0	0	0
OG0004825	0	0	0	0	0	0	0
OG0004826	0	0	0	0	0	0	0
OG0004827	0	0	0	0	0	0	0
OG0004828	0	0	0	0	0	0	0
OG0004832	0	0	0	0	0	0	0
OG0004836	0	0	0	0	0	0	0
OG0004837	0	0	0	0	0	0	0
OG0004838	0	0	0	0	0	0	0
OG0004839	0	0	0	0	0	0	0
OG0004841	0	0	0	0	0	0	0
OG0004843	0	0	0	0	0	0	0
OG0004853	0	0	0	0	0	0	0
OG0004854	0	0	0	0	0	0	0
OG0004855	0	0	0	0	0	0	0
OG0004857	0	0	0	0	0	0	0
OG0004861	0	0	0	0	0	0	0
OG0004866	0	0	0	0	0	0	0
OG0004867	0	0	0	0	0	0	0
OG0004868	0	0	0	0	0	0	0
OG0004871	0	0	0	0	0	0	0
OG0004873	0	0	0	0	0	0	0
OG0004876	0	0	0	0	0	0	0
OG0004877	0	0	0	0	0	0	0
OG0004879	0	0	0	0	0	0	0
OG0004883	0	0	0	0	0	0	0
OG0004887	0	0	0	0	0	0	0
OG0004888	0	0	0	0	0	0	0
OG0004891	0	0	0	0	0	0	0
OG0004892	0	0	0	0	0	0	0
OG0004894	0	0	0	0	0	0	0
OG0004895	0	0	0	0	0	0	0
OG0004898	0	0	0	0	0	0	0
OG0004899	0	0	0	0	0	0	0
OG0004901	0	0	0	0	0	0	0
OG0004902	0	0	0	0	0	0	0
OG0004903	0	0	0	0	0	0	0
OG0004906	0	0	0	0	0	0	0
OG0004908	0	0	0	0	0	0	0
OG0004910	0	0	0	0	0	0	0
OG0004919	0	0	0	0	0	0	0
OG0004920	0	0	0	0	0	0	0
OG0004928	0	0	0	0	0	0	0
OG0004929	0	0	0	0	0	0	0
OG0004934	0	0	0	0	0	0	0
OG0004936	0	0	0	0	0	0	0
OG0004937	0	0	0	0	0	0	0
OG0004939	0	0	0	0	0	0	0
OG0004942	0	0	0	0	0	0	0
OG0004944	0	0	0	0	0	0	0
OG0004945	0	0	0	0	0	0	0
OG0004946	0	0	0	0	0	0	0
OG0004948	0	0	0	0	0	0	0
OG0004949	0	0	0	0	0	0	0
OG0004951	0	0	0	0	0	0	0
OG0004953	0	0	0	0	0	0	0
OG0004956	0	0	0	0	0	0	0
OG0004960	0	0	0	0	0	0	0
OG0004964	0	0	0	0	0	0	0
OG0004965	0	0	0	0	0	0	0
OG0004969	0	0	0	0	0	0	0
OG0004976	0	0	0	0	0	0	0
OG0004979	0	0	0	0	0	0	0
OG0004980	0	0	0	0	0	0	0
OG0004981	0	0	0	0	0	0	0
OG0004983	0	0	0	0	0	0	0
OG0004984	0	0	0	0	0	0	0
OG0004986	0	0	0	0	0	0	0
OG0004987	0	0	0	0	0	0	0
OG0004988	0	0	0	0	0	0	0
OG0004991	0	0	0	0	0	0	0
OG0004995	0	0	0	0	0	0	0
OG0004998	0	0	0	0	0	0	0
OG0005001	0	0	0	0	0	0	0
OG0005002	0	0	0	0	0	0	0
OG0005004	0	0	0	0	0	0	0
OG0005005	0	0	0	0	0	0	0
OG0005008	0	0	0	0	0	0	0
OG0005012	0	0	0	0	0	0	0
OG0005015	0	0	0	0	0	0	0
OG0005016	0	0	0	0	0	0	0
OG0005017	0	0	0	0	0	0	0
OG0005018	0	0	0	0	0	0	0
OG0005019	0	0	0	0	0	0	0
OG0005023	0	0	0	0	0	0	0
OG0005027	0	0	0	0	0	0	0
OG0005028	0	0	0	0	0	0	0
OG0005030	0	0	0	0	0	0	0
OG0005031	0	0	0	0	0	0	0
OG0005032	0	0	0	0	0	0	0
OG0005034	0	0	0	0	0	0	0
OG0005045	0	0	0	0	0	0	0
OG0005046	0	0	0	0	0	0	0
OG0005048	0	0	0	0	0	0	0
OG0005050	0	0	0	0	0	0	0
OG0005051	0	0	0	0	0	0	0
OG0005057	0	0	0	0	0	0	0
OG0005060	0	0	0	0	0	0	0
OG0005065	0	0	0	0	0	0	0
OG0005066	0	0	0	0	0	0	0
OG0005068	0	0	0	0	0	0	0
OG0005072	0	0	0	0	0	0	0
OG0005074	0	0	0	0	0	0	0
OG0005077	0	0	0	0	0	0	0
OG0005079	0	0	0	0	0	0	0
OG0005080	0	0	0	0	0	0	0
OG0005081	0	0	0	0	0	0	0
OG0005083	0	0	0	0	0	0	0
OG0005084	0	0	0	0	0	0	0
OG0005087	0	0	0	0	0	0	0
OG0005088	0	0	0	0	0	0	0
OG0005089	0	0	0	0	0	0	0
OG0005091	0	0	0	0	0	0	0
OG0005094	0	0	0	0	0	0	0
OG0005100	0	0	0	0	0	0	0
OG0005103	0	0	0	0	0	0	0
OG0005107	0	0	0	0	0	0	0
OG0005108	0	0	0	0	0	0	0
OG0005109	0	0	0	0	0	0	0
OG0005110	0	0	0	0	0	0	0
OG0005112	0	0	0	0	0	0	0
OG0005113	0	0	0	0	0	0	0
OG0005116	0	0	0	0	0	0	0
OG0005117	0	0	0	0	0	0	0
OG0005119	0	0	0	0	0	0	0
OG0005122	0	0	0	0	0	0	0
OG0005123	0	0	0	0	0	0	0
OG0005125	0	0	0	0	0	0	0
OG0005128	0	0	0	0	0	0	0
OG0005129	0	0	0	0	0	0	0
OG0005130	0	0	0	0	0	0	0
OG0005131	0	0	0	0	0	0	0
OG0005132	0	0	0	0	0	0	0
OG0005134	0	0	0	0	0	0	0
OG0005136	0	0	0	0	0	0	0
OG0005137	0	0	0	0	0	0	0
OG0005139	0	0	0	0	0	0	0
OG0005141	0	0	0	0	0	0	0
OG0005143	0	0	0	0	0	0	0
OG0005144	0	0	0	0	0	0	0
OG0005145	0	0	0	0	0	0	0
OG0005147	0	0	0	0	0	0	0
OG0005148	0	0	0	0	0	0	0
OG0005149	0	0	0	0	0	0	0
OG0005151	0	0	0	0	0	0	0
OG0005157	0	0	0	0	0	0	0
OG0005159	0	0	0	0	0	0	0
OG0005160	0	0	0	0	0	0	0
OG0005162	0	0	0	0	0	0	0
OG0005163	0	0	0	0	0	0	0
OG0005165	0	0	0	0	0	0	0
OG0005167	0	0	0	0	0	0	0
OG0005169	0	0	0	0	0	0	0
OG0005170	0	0	0	0	0	0	0
OG0005172	0	0	0	0	0	0	0
OG0005173	0	0	0	0	0	0	0
OG0005175	0	0	0	0	0	0	0
OG0005176	0	0	0	0	0	0	0
OG0005179	0	0	0	0	0	0	0
OG0005184	0	0	0	0	0	0	0
OG0005185	0	0	0	0	0	0	0
OG0005186	0	0	0	0	0	0	0
OG0005187	0	0	0	0	0	0	0
OG0005188	0	0	0	0	0	0	0
OG0005189	0	0	0	0	0	0	0
OG0005191	0	0	0	0	0	0	0
OG0005192	0	0	0	0	0	0	0
OG0005194	0	0	0	0	0	0	0
OG0005200	0	0	0	0	0	0	0
OG0005202	0	0	0	0	0	0	0
OG0005207	0	0	0	0	0	0	0
OG0005208	0	0	0	0	0	0	0
OG0005209	0	0	0	0	0	0	0
OG0005210	0	0	0	0	0	0	0
OG0005211	0	0	0	0	0	0	0
OG0005212	0	0	0	0	0	0	0
OG0005213	0	0	0	0	0	0	0
OG0005215	0	0	0	0	0	0	0
OG0005216	0	0	0	0	0	0	0
OG0005218	0	0	0	0	0	0	0
OG0005223	0	0	0	0	0	0	0
OG0005224	0	0	0	0	0	0	0
OG0005225	0	0	0	0	0	0	0
OG0005226	0	0	0	0	0	0	0
OG0005227	0	0	0	0	0	0	0
OG0005228	0	0	0	0	0	0	0
OG0005233	0	0	0	0	0	0	0
OG0005236	0	0	0	0	0	0	0
OG0005238	0	0	0	0	0	0	0
OG0005241	0	0	0	0	0	0	0
OG0005243	0	0	0	0	0	0	0
OG0005244	0	0	0	0	0	0	0
OG0005247	0	0	0	0	0	0	0
OG0005249	0	0	0	0	0	0	0
OG0005251	0	0	0	0	0	0	0
OG0005252	0	0	0	0	0	0	0
OG0005254	0	0	0	0	0	0	0
OG0005256	0	0	0	0	0	0	0
OG0005257	0	0	0	0	0	0	0
OG0005258	0	0	0	0	0	0	0
OG0005259	0	0	0	0	0	0	0
OG0005260	0	0	0	0	0	0	0
OG0005262	0	0	0	0	0	0	0
OG0005263	0	0	0	0	0	0	0
OG0005265	0	0	0	0	0	0	0
OG0005267	0	0	0	0	0	0	0
OG0005270	0	0	0	0	0	0	0
OG0005271	0	0	0	0	0	0	0
OG0005272	0	0	0	0	0	0	0
OG0005273	0	0	0	0	0	0	0
OG0005276	0	0	0	0	0	0	0
OG0005280	0	0	0	0	0	0	0
OG0005281	0	0	0	0	0	0	0
OG0005282	0	0	0	0	0	0	0
OG0005284	0	0	0	0	0	0	0
OG0005285	0	0	0	0	0	0	0
OG0005287	0	0	0	0	0	0	0
OG0005288	0	0	0	0	0	0	0
OG0005290	0	0	0	0	0	0	0
OG0005292	0	0	0	0	0	0	0
OG0005293	0	0	0	0	0	0	0
OG0005294	0	0	0	0	0	0	0
OG0005295	0	0	0	0	0	0	0
OG0005297	0	0	0	0	0	0	0
OG0005298	0	0	0	0	0	0	0
OG0005300	0	0	0	0	0	0	0
OG0005301	0	0	0	0	0	0	0
OG0005302	0	0	0	0	0	0	0
OG0005303	0	0	0	0	0	0	0
OG0005304	0	0	0	0	0	0	0
OG0005306	0	0	0	0	0	0	0
OG0005308	0	0	0	0	0	0	0
OG0005310	0	0	0	0	0	0	0
OG0005313	0	0	0	0	0	0	0
OG0005315	0	0	0	0	0	0	0
OG0005321	0	0	0	0	0	0	0
OG0005322	0	0	0	0	0	0	0
OG0005323	0	0	0	0	0	0	0
OG0005324	0	0	0	0	0	0	0
OG0005325	0	0	0	0	0	0	0
OG0005326	0	0	0	0	0	0	0
OG0005332	0	0	0	0	0	0	0
OG0005333	0	0	0	0	0	0	0
OG0005334	0	0	0	0	0	0	0
OG0005335	0	0	0	0	0	0	0
OG0005336	0	0	0	0	0	0	0
OG0005337	0	0	0	0	0	0	0
OG0005338	0	0	0	0	0	0	0
OG0005340	0	0	0	0	0	0	0
OG0005342	0	0	0	0	0	0	0
OG0005344	0	0	0	0	0	0	0
OG0005348	0	0	0	0	0	0	0
OG0005351	0	0	0	0	0	0	0
OG0005352	0	0	0	0	0	0	0
OG0005353	0	0	0	0	0	0	0
OG0005354	0	0	0	0	0	0	0
OG0005357	0	0	0	0	0	0	0
OG0005358	0	0	0	0	0	0	0
OG0005359	0	0	0	0	0	0	0
OG0005365	0	0	0	0	0	0	0
OG0005367	0	0	0	0	0	0	0
OG0005369	0	0	0	0	0	0	0
OG0005370	0	0	0	0	0	0	0
OG0005371	0	0	0	0	0	0	0
OG0005372	0	0	0	0	0	0	0
OG0005373	0	0	0	0	0	0	0
OG0005374	0	0	0	0	0	0	0
OG0005375	0	0	0	0	0	0	0
OG0005376	0	0	0	0	0	0	0
OG0005377	0	0	0	0	0	0	0
OG0005379	0	0	0	0	0	0	0
OG0005380	0	0	0	0	0	0	0
OG0005382	0	0	0	0	0	0	0
OG0005384	0	0	0	0	0	0	0
OG0005386	0	0	0	0	0	0	0
OG0005387	0	0	0	0	0	0	0
OG0005389	0	0	0	0	0	0	0
OG0005391	0	0	0	0	0	0	0
OG0005392	0	0	0	0	0	0	0
OG0005395	0	0	0	0	0	0	0
OG0005403	0	0	0	0	0	0	0
OG0005407	0	0	0	0	0	0	0
OG0005408	0	0	0	0	0	0	0
OG0005409	0	0	0	0	0	0	0
OG0005411	0	0	0	0	0	0	0
OG0005413	0	0	0	0	0	0	0
OG0005414	0	0	0	0	0	0	0
OG0005415	0	0	0	0	0	0	0
OG0005416	0	0	0	0	0	0	0
OG0005418	0	0	0	0	0	0	0
OG0005419	0	0	0	0	0	0	0
OG0005420	0	0	0	0	0	0	0
OG0005421	0	0	0	0	0	0	0
OG0005422	0	0	0	0	0	0	0
OG0005430	0	0	0	0	0	0	0
OG0005431	0	0	0	0	0	0	0
OG0005432	0	0	0	0	0	0	0
OG0005436	0	0	0	0	0	0	0
OG0005437	0	0	0	0	0	0	0
OG0005440	0	0	0	0	0	0	0
OG0005442	0	0	0	0	0	0	0
OG0005444	0	0	0	0	0	0	0
OG0005450	0	0	0	0	0	0	0
OG0005451	0	0	0	0	0	0	0
OG0005455	0	0	0	0	0	0	0
OG0005456	0	0	0	0	0	0	0
OG0005459	0	0	0	0	0	0	0
OG0005460	0	0	0	0	0	0	0
OG0005463	0	0	0	0	0	0	0
OG0005464	0	0	0	0	0	0	0
OG0005465	0	0	0	0	0	0	0
OG0005466	0	0	0	0	0	0	0
OG0005467	0	0	0	0	0	0	0
OG0005468	0	0	0	0	0	0	0
OG0005472	0	0	0	0	0	0	0
OG0005473	0	0	0	0	0	0	0
OG0005474	0	0	0	0	0	0	0
OG0005477	0	0	0	0	0	0	0
OG0005478	0	0	0	0	0	0	0
OG0005482	0	0	0	0	0	0	0
OG0005483	0	0	0	0	0	0	0
OG0005484	0	0	0	0	0	0	0
OG0005487	0	0	0	0	0	0	0
OG0005488	0	0	0	0	0	0	0
OG0005489	0	0	0	0	0	0	0
OG0005490	0	0	0	0	0	0	0
OG0005491	0	0	0	0	0	0	0
OG0005495	0	0	0	0	0	0	0
OG0005498	0	0	0	0	0	0	0
OG0005499	0	0	0	0	0	0	0
OG0005501	0	0	0	0	0	0	0
OG0005503	0	0	0	0	0	0	0
OG0005507	0	0	0	0	0	0	0
OG0005508	0	0	0	0	0	0	0
OG0005509	0	0	0	0	0	0	0
OG0005510	0	0	0	0	0	0	0
OG0005511	0	0	0	0	0	0	0
OG0005555	0	0	0	0	0	0	0
OG0005575	0	0	0	0	0	0	0
OG0005585	0	0	0	0	0	0	0
OG0005589	0	0	0	0	0	0	0
OG0005633	0	0	0	0	0	0	0
OG0005638	0	0	0	0	0	0	0
OG0005640	0	0	0	0	0	0	0
OG0005648	0	0	0	0	0	0	0
OG0005651	0	0	0	0	0	0	0
OG0005652	0	0	0	0	0	0	0
OG0005653	0	0	0	0	0	0	0
OG0005655	0	0	0	0	0	0	0
OG0005657	0	0	0	0	0	0	0
OG0005663	0	0	0	0	0	0	0
OG0005668	0	0	0	0	0	0	0
OG0005673	0	0	0	0	0	0	0
OG0005703	0	0	0	0	0	0	0
OG0005710	0	0	0	0	0	0	0
OG0005729	0	0	0	0	0	0	0
OG0005734	0	0	0	0	0	0	0
OG0005735	0	0	0	0	0	0	0
OG0005740	0	0	0	0	0	0	0
OG0005757	0	0	0	0	0	0	0
OG0005759	0	0	0	0	0	0	0
OG0005770	0	0	0	0	0	0	0
OG0005772	0	0	0	0	0	0	0
OG0005779	0	0	0	0	0	0	0
OG0005791	0	0	0	0	0	0	0
OG0005796	0	0	0	0	0	0	0
OG0005800	0	0	0	0	0	0	0
OG0005821	0	0	0	0	0	0	0
OG0005826	0	0	0	0	0	0	0
OG0005864	0	0	0	0	0	0	0
OG0005865	0	0	0	0	0	0	0
OG0005882	0	0	0	0	0	0	0
OG0005892	0	0	0	0	0	0	0
OG0005893	0	0	0	0	0	0	0
OG0005912	0	0	0	0	0	0	0
OG0005914	0	0	0	0	0	0	0
OG0005919	0	0	0	0	0	0	0
OG0005923	0	0	0	0	0	0	0
OG0005924	0	0	0	0	0	0	0
OG0005927	0	0	0	0	0	0	0
OG0005930	0	0	0	0	0	0	0
OG0005931	0	0	0	0	0	0	0
OG0005961	0	0	0	0	0	0	0
OG0005985	0	0	0	0	0	0	0
OG0006012	0	0	0	0	0	0	0
OG0006051	0	0	0	0	0	0	0
OG0006104	0	0	0	0	0	0	0
OG0006107	0	0	0	0	0	0	0
OG0006108	0	0	0	0	0	0	0
OG0006109	0	0	0	0	0	0	0
OG0006112	0	0	0	0	0	0	0
OG0006113	0	0	0	0	0	0	0
OG0006115	0	0	0	0	0	0	0
OG0006116	0	0	0	0	0	0	0
OG0006119	0	0	0	0	0	0	0
OG0006120	0	0	0	0	0	0	0
OG0006124	0	0	0	0	0	0	0
OG0006125	0	0	0	0	0	0	0
OG0006126	0	0	0	0	0	0	0
OG0006128	0	0	0	0	0	0	0
OG0006135	0	0	0	0	0	0	0
OG0006136	0	0	0	0	0	0	0
OG0006137	0	0	0	0	0	0	0
OG0006138	0	0	0	0	0	0	0
OG0006139	0	0	0	0	0	0	0
OG0006142	0	0	0	0	0	0	0
OG0006143	0	0	0	0	0	0	0
OG0006147	0	0	0	0	0	0	0
OG0006148	0	0	0	0	0	0	0
OG0006149	0	0	0	0	0	0	0
OG0006152	0	0	0	0	0	0	0
OG0006153	0	0	0	0	0	0	0
OG0006156	0	0	0	0	0	0	0
OG0006157	0	0	0	0	0	0	0
OG0006164	0	0	0	0	0	0	0
OG0006165	0	0	0	0	0	0	0
OG0006167	0	0	0	0	0	0	0
OG0006168	0	0	0	0	0	0	0
OG0006169	0	0	0	0	0	0	0
OG0006170	0	0	0	0	0	0	0
OG0006172	0	0	0	0	0	0	0
OG0006175	0	0	0	0	0	0	0
OG0006178	0	0	0	0	0	0	0
OG0006180	0	0	0	0	0	0	0
OG0006182	0	0	0	0	0	0	0
OG0006184	0	0	0	0	0	0	0
OG0006185	0	0	0	0	0	0	0
OG0006186	0	0	0	0	0	0	0
OG0006188	0	0	0	0	0	0	0
OG0006189	0	0	0	0	0	0	0
OG0006192	0	0	0	0	0	0	0
OG0006198	0	0	0	0	0	0	0
