geneID	Reproductive.GS.metaZ	Reproductive.GS.metaPval	Reproductive.GS.cor.Ceratina_australensis	Reproductive.GS.pval.Ceratina_australensis	Reproductive.GS.cor.Ceratina_calcarata	Reproductive.GS.pval.Ceratina_calcarata	Reproductive.GS.cor.Megalopta_genalis	Reproductive.GS.pval.Megalopta_genalis
OG0000525	-0.773532119892255	0.43920752719761	-0.772863845962528	0.0715271770708817	-0.355773137110614	0.488856202268773	0.37132215926011	0.156765072784357
OG0000534	0.151116286255375	0.879883985461848	-0.524895228443194	0.284965411988567	0.619322097164159	0.189790402706446	-0.00532447397735114	0.984386241413007
OG0000537	-0.0117166430072297	0.990651685329591	0.155173028155096	0.769108637732843	0.635314126140106	0.175242837562764	-0.454281999063106	0.0771117199084264
OG0000540	-1.95554552160253	0.0505187158707271	-0.538923769283002	0.269876540337368	0.323827239947854	0.531238063091964	-0.642648960724119	0.00725603899381356
OG0000546	1.00866713462093	0.31313429860098	-0.114010993461555	0.829724496134874	0.623934742029918	0.185545088109998	0.136314193101949	0.61469205501678
OG0000550	3.31517752059358	0.000915849436359534	0.5499175108965	0.258273809837929	0.130865577356409	0.804822222774338	0.812315603910221	0.00013180047675172
OG0000551	-1.70937046236843	0.0873823487304146	-0.589499542426896	0.218179094030325	-0.273211086239912	0.600380195460652	-0.272557175926373	0.307114328270219
OG0000555	-0.221427054221674	0.824759928969666	-0.483905231352805	0.330798811304317	-0.14895986256741	0.778212844372202	0.25428087789244	0.341926509500565
OG0000559	-2.42000786742856	0.0155201713112041	-0.742227204714276	0.0911061304941829	0.0211483097462887	0.968282264681962	-0.551725240960449	0.0267161116540545
OG0000564	-0.468557961738139	0.639385631596138	-0.827474154871175	0.042080120539605	-0.561866751768689	0.24588892283177	0.637288218029338	0.00792222975817214
OG0000565	0.725921099244182	0.467887141051521	-0.753990814348367	0.0833364772879931	0.628346059549319	0.181522320031984	0.435101059517466	0.0921129760245591
OG0000577	0.188142854950641	0.850764667516687	-0.0559370492850537	0.916181938285006	-0.0270652714550983	0.959412005864372	0.130741924290364	0.629361121844668
OG0000580	-0.311453317309554	0.75545602657894	-0.643580909090685	0.167913079861646	0.554595543058538	0.25339688478988	-0.0696198016715449	0.797796622746502
OG0000582	-1.7179546253474	0.0858048919337512	-0.592797416374972	0.214960982944839	0.21861057284348	0.677307904049648	-0.500145498635333	0.0485043911018657
OG0000589	-0.170999367297921	0.864224263091336	-0.848990991154674	0.0324837974942652	0.608493880094903	0.199911112907785	0.20954258542012	0.436046284125958
OG0000601	1.2403035324306	0.214863146351348	0.77133478063184	0.0724534751896476	-0.485159923280081	0.329358623118403	0.300570018566475	0.257988246384324
OG0000602	-0.397072931856939	0.691313679877618	-0.659657207497764	0.154038324443885	-0.525111253773212	0.284730688069937	0.501619700329647	0.0477403611898345
OG0000623	1.01791247393202	0.308719553069202	0.65713763138825	0.156179380763323	0.655766983099391	0.157349373431302	-0.353694652773672	0.178965841354076
OG0000625	0.0753684193935203	0.939921585394756	0.0295383086924356	0.955705423221023	-0.0896228481198565	0.865925664600926	0.0670289702958887	0.805184171305759
OG0000649	-3.65917846379268	0.000253025093877513	-0.946237058992059	0.00425798108947304	-0.627779904510312	0.18203656165218	-0.327755053455304	0.21524929254262
OG0000650	-1.49618296062492	0.134605983627367	-0.801949656976544	0.0549517503329392	-0.220948070249288	0.673971021568521	0.0176223375346304	0.948352512962704
OG0000651	-1.40264785755958	0.16072187323999	-0.564476103943307	0.243216278045945	-0.0847660015888753	0.873155531133795	-0.256276791750882	0.338019897252889
OG0000654	0.747540740574486	0.454737220185342	-0.3521366794203	0.493627497424874	0.45569651468378	0.363770040674967	0.272693149986057	0.306863449384148
OG0000657	2.85396959347634	0.00431766636319828	0.369634333423797	0.470799984418619	0.930347166508204	0.00710831485982875	0.222146722987304	0.408285534364486
OG0000658	0.649326290907721	0.516127495708014	-0.366862755236868	0.47439358097284	0.431166778082679	0.393327817655777	0.253986380445999	0.342505092864061
OG0000676	2.63907193173273	0.00831333393725123	0.917098131569528	0.0100241990280304	-0.481845948389812	0.333167493742189	0.580382800455444	0.0184190860728842
OG0000687	-0.987236860292185	0.323526535597545	-0.651656321315327	0.160880388747866	-0.177924508496227	0.73592952696786	0.0550207637732872	0.839617673050875
OG0000688	-2.36574809935584	0.0179936826287552	-0.909535914655587	0.011905458343238	-0.151539561820143	0.774430652612173	-0.195877484807117	0.467199826688819
OG0000691	1.94762684706947	0.0514596289663183	0.86258712584837	0.0270261115557284	0.389170129897992	0.445715372883845	-0.0146946609427361	0.956924789486875
OG0000699	1.128799493258	0.258982426481344	0.286149650803632	0.582490722659539	0.843758598152835	0.0347100297003729	-0.286231577287775	0.282489713068857
OG0000703	-2.45165476585346	0.0142201020505164	-0.737057757222174	0.0946182022535855	-0.788178113113335	0.0625507012344933	-0.0601067245112438	0.824996771114556
OG0000706	-3.76210008994082	0.000168492588677835	-0.919698179744186	0.00941366508493643	-0.748079655202429	0.0872018714222142	-0.358761675524868	0.17238321026684
OG0000712	-2.81974572407595	0.00480617174167249	-0.974595977915707	0.000959849082140605	-0.764342790857808	0.076757948873622	0.376688115790853	0.150393277243846
OG0000718	-2.09255549787723	0.0363888526883199	-0.724998443246892	0.103040170229769	-0.907422256940773	0.012459232579997	0.319122104078302	0.22829548358053
OG0000719	-2.23639559518247	0.0253258694272245	-0.981937016240854	0.000486460356085147	0.951531691135301	0.00346683512896638	-0.645367865025635	0.00693561235529684
OG0000722	-0.391371910945673	0.695522351677099	0.576702971788648	0.230847301205253	0.287622853198764	0.580462794526164	-0.598513146598546	0.0143092804607175
OG0000730	0.593705095774862	0.552709374198961	-0.60991194796068	0.198573438907035	0.659861946885403	0.153864894633578	0.226071548673738	0.399836661912608
OG0000731	0.787532700534332	0.430970093612497	0.763181563669334	0.077483716837572	0.178823609857188	0.734623785490596	-0.262336566782261	0.32631603768996
OG0000734	-1.0468773952548	0.295156128691798	-0.724530750885381	0.103373201983229	0.181341496794392	0.730969438655393	-0.0921433218270912	0.734309508634575
OG0000736	-2.23864593976979	0.0251789626034871	-0.21508675687009	0.68234507012705	-0.604473914349076	0.203723101318262	-0.496947256706826	0.050193195204042
OG0000740	0.468105935085574	0.639708835167859	0.214334203327362	0.683421860644079	-0.244475587933675	0.640592564841402	0.229535266404409	0.392458691391145
OG0000741	-2.26469891339721	0.0235311622140928	-0.559575798078551	0.248244909415864	-0.658344448196481	0.155152301331305	-0.28048344548917	0.292691643620195
OG0000746	-1.43319331190154	0.151802600457047	-0.0706757876641055	0.894162833649827	-0.579840246349512	0.227715040985126	-0.265137321419576	0.320986762795457
OG0000747	-0.504868227590742	0.613651391219929	-0.507993003420382	0.303556042558744	0.304140866199051	0.557855469187336	-0.101890776199509	0.707301951469426
OG0000750	0.658068343572155	0.510494216342074	0.799335495822615	0.056359361988039	-0.00777447523723456	0.988338522098373	-0.270557828267452	0.310817136154719
OG0000754	1.43074195078565	0.152504185392106	0.382730988304428	0.453935311023716	0.298423417466539	0.565653151724405	0.274973402044951	0.302674244493261
OG0000755	1.57287986809836	0.115746637482904	0.792906705766331	0.0598905782249616	0.0170456304669924	0.974434030633461	0.141177334704125	0.602000438100479
OG0000759	-2.10265371692451	0.0354960506236964	-0.238270588386354	0.649357770382063	-0.58346268441802	0.224119696148953	-0.451500906952855	0.079169097938394
OG0000760	-1.60296067758559	0.108943335906065	-0.573373447969679	0.234190127137958	0.314205835400923	0.544201280679188	-0.513198267472892	0.0420477381386338
OG0000766	-1.12670673115935	0.259866495563355	0.488153326746094	0.325931933858249	-0.869937981671979	0.0242741200025797	-0.0940988217039996	0.728866765146295
OG0000767	0.0335371742514916	0.973246221729031	0.164690291017514	0.755198001958418	-0.127013607984884	0.810504108782734	-0.00505472517453208	0.985177183537986
OG0000771	2.76572938754626	0.00567956444494295	0.394022986014671	0.439552365675719	0.963600832177905	0.00196323650907737	-0.00820808195563832	0.975932080926745
OG0000773	-1.42336840353302	0.154629386966004	-0.622493602999462	0.186867197534982	0.69123757969345	0.128283534155263	-0.619199344252413	0.0105354762833459
OG0000777	-0.0374199884312745	0.970150135367471	-0.487840823428124	0.326289058984315	0.816623139112143	0.0473573961098316	-0.332097224213563	0.208871586705031
OG0000778	-0.439310710769831	0.660436414343186	0.0736243079321261	0.889763079807695	0.511631721006948	0.299516573435463	-0.496581418824918	0.0503891216951001
OG0000781	0.31163839978454	0.755315347709448	-0.45938023846429	0.359401194905113	0.46095276335888	0.357541888837261	0.142223441920856	0.599284137874626
OG0000785	-1.47420847915906	0.140425467584631	-0.45990386741026	0.358781692776799	-0.939797669895526	0.00532738455393399	0.471060049068879	0.0655118693783146
OG0000787	-1.82107894051494	0.0685948580158176	-0.654538229777375	0.158401385830246	-0.653891503101097	0.158956280106216	-0.00632653077222184	0.981448192221755
OG0000790	0.402789779673331	0.687102880392253	0.593268925990592	0.214502455187032	0.158039183214703	0.764914848796506	-0.25770646513591	0.335237311079924
OG0000792	0.175813209230258	0.860440691820441	-0.251130795559944	0.631222798978777	0.363320116152076	0.478999227163436	0.0150576574893145	0.955861672347037
OG0000794	-3.18771179982939	0.00143403390280738	-0.781905627385793	0.0661608866900563	-0.709039289209731	0.114671107235953	-0.414516974991364	0.110408049663576
OG0000796	-1.57259245647552	0.115813215506595	-0.812665708642921	0.0493540374609365	0.716204753669127	0.109381214822547	-0.538716088708003	0.031312541383667
OG0000798	-3.31288303140634	0.00092339589216595	-0.836505725983205	0.0379104346114993	-0.0679865741395462	0.898177261687297	-0.691438971122385	0.00300912771529714
OG0000801	0.565211231593133	0.571930098117337	-0.615312106518181	0.193513187330854	-0.0646569644360876	0.903149703310956	0.591344449036982	0.0158382857654028
OG0000803	-0.0183967878292025	0.98532231495108	-0.624726735714004	0.184820163132499	0.293643663636882	0.572194452083472	0.217871145521575	0.417595840060528
OG0000807	-0.37951321706632	0.704306791308087	-0.658745599658183	0.154811532127485	0.535232732494175	0.2738160530192	-0.0723141677823201	0.790130886667595
OG0000810	0.267673789197971	0.788950426989802	0.665894712899919	0.14879203863638	-0.0834947743941771	0.875048875198309	-0.255002010064036	0.340512086102632
OG0000817	-2.23245579393996	0.0255848537920238	-0.850742611524821	0.031754091284201	-0.751076678785287	0.0852322343130756	0.159461048435437	0.555258389949046
OG0000819	-2.25592387093247	0.0240753992737687	-0.701069958045277	0.120682684758542	0.248960225084817	0.634275088336862	-0.614118122127106	0.0113797700344806
OG0000823	3.14738840884475	0.00164735972769422	0.789424878251907	0.0618441742591018	0.718155402867382	0.107960208572115	0.381620707778499	0.144692767241273
OG0000825	-1.78801443723506	0.0737736786055732	-0.842986527656278	0.035044401083703	0.570458109475501	0.237132774921674	-0.474571495131869	0.0632554861254075
OG0000826	-1.64468107477631	0.100035597609463	-0.526532342484784	0.283188427525778	0.295350935920568	0.569855648435028	-0.544959388789413	0.0290371541960116
OG0000827	-1.22125807544371	0.221988321648909	-0.345611776942384	0.502223566012016	0.322739729975004	0.532698840781788	-0.501695287297177	0.047701430220275
OG0000832	-3.1849330993978	0.00144787475941908	-0.724177457314718	0.10362508852815	-0.927313033364834	0.00773307569557869	-0.108083741787898	0.690309130210184
OG0000836	0.516942599826869	0.605196228758842	0.152721002955048	0.772699505357962	0.274393964120327	0.598738895515905	0.00649477407560796	0.98095492067334
OG0000844	-1.18328787425988	0.236695076804954	-0.7014073894648	0.120425428235629	0.550918454968268	0.257227262813446	-0.391803964450225	0.133393096370682
OG0000846	1.24549780128488	0.212948823226875	-0.0713584079181886	0.8931440674278	0.378838242108371	0.458927768612512	0.381356120765842	0.14499475853876
OG0000847	-1.85582970418943	0.063477835208579	-0.68150927718002	0.136001244076995	-0.0390468663467783	0.941459467033947	-0.374387866401293	0.153102862544037
OG0000851	-1.14127334602026	0.253756190329346	0.00135169188567559	0.997972463406305	0.0230063715741941	0.965496531195954	-0.493993314751085	0.0517914654563324
OG0000852	-1.08214783476653	0.279186843518703	-0.7530108622643	0.0839718337392465	-0.0281056479367504	0.95785262880622	0.0378359554357108	0.889358632563041
OG0000863	-1.27055577690151	0.203886728011684	-0.871944384995688	0.0235474174129053	-0.0889080084386166	0.866989379973686	0.174556417275632	0.517903270014847
OG0000872	-2.41552149697115	0.0157126949556149	-0.565764073578031	0.241901314215557	0.133115381757778	0.801506310001904	-0.689485089661096	0.00312674808433973
OG0000873	-0.285764167686088	0.775058754198751	-0.396781230636972	0.436061849009151	0.541297170399111	0.267354990772592	-0.227728891890951	0.396297207630512
OG0000879	-1.50746718291211	0.131690949499255	-0.951282671770418	0.0035022547855228	0.196364916960249	0.709238459709171	0.180099067902044	0.504484472243145
OG0000882	0.831406132936102	0.405744235618758	-0.385964993739223	0.449800914411427	0.920702865429345	0.0091827417260338	-0.244338859419574	0.361764948032954
OG0000887	-0.580724304506639	0.561426278516135	-0.599761199538047	0.208229299759761	-0.731997527717078	0.0981133053683071	0.537191100793144	0.031888374880693
OG0000888	0.237764512728408	0.81206374416066	-0.0373382679389221	0.944018625594781	0.165406831663306	0.75415246999098	0.0407749022950763	0.880819446949083
OG0000889	-0.14143540288112	0.887525987909994	-0.265280585876979	0.611413521204946	0.266126869596415	0.610233715206406	-0.0658631031953898	0.808513632895933
OG0000892	0.000323311556390859	0.999742034705321	-0.628906183609937	0.18101415097334	0.859229269133828	0.0283298135410374	-0.286049896249981	0.282808845938945
OG0000896	3.48204144029705	0.000497606678479764	0.928929341528452	0.0073970674274462	0.662504218833292	0.151634144588699	0.294489509587529	0.26821332358314
OG0000900	-1.99637894191995	0.0458926911782126	-0.840860517607687	0.035972928761145	-0.35506298501006	0.489786868626362	-0.0712835735231507	0.793060937805984
OG0000904	-1.62735721899106	0.103661251973426	-0.922468572214815	0.00878365799457562	-0.455863626660616	0.36357144533858	0.352063478858671	0.181119726186961
OG0000906	-1.09744071817996	0.272448781985722	-0.853011058154101	0.0308207204439809	0.219568709160679	0.675939685887825	0.0499311902404458	0.854298340890091
OG0000907	-5.2634464711821	0.000000141379684114441	-0.902047356209834	0.013922166522173	-0.608969217067523	0.199462314557153	-0.85262620370543	0.0000271711176090828
OG0000908	-1.5176585744134	0.129100492304422	-0.67622016668356	0.140278603467572	0.0828745377884175	0.875972792312348	-0.298160889379659	0.262010344147255
OG0000909	0.401425309972749	0.688107018128073	0.529705043692234	0.279756723772924	-0.180609474274007	0.732031509445805	-0.0317815763682934	0.906984801147234
OG0000910	0.407906581176743	0.683342260910992	-0.960381402727982	0.00232335654090916	0.852149901108295	0.0311735017775128	0.504972842344151	0.0460359783694156
OG0000911	-1.69725715172287	0.0896480542770423	-0.82390588883558	0.0437834408603959	0.160340804019758	0.761549908739885	-0.242424153126314	0.365657598081319
OG0000912	0.483991946382531	0.628391584748071	0.440670571712112	0.381781173387634	0.489400954829648	0.324507585288451	-0.304918143913436	0.250825734078978
OG0000914	-1.26401320408134	0.206225287704494	-0.478507055700005	0.337021058031648	0.474420791042654	0.341758963839008	-0.524334182365929	0.0370685072574766
OG0000916	0.226788915883415	0.820587883003437	-0.685458759447562	0.132844531727493	0.838886135839987	0.036845444995722	-0.0967963072640177	0.721378777749829
OG0000922	-4.26285527385686	0.000020183124617991	-0.953765197209474	0.00315706840895633	-0.325063338849467	0.529579091430647	-0.659798941884758	0.00541806249277955
OG0000924	2.69036375685907	0.00713741724513823	-0.607624130463997	0.20073337096867	0.875929162533031	0.0221354123357786	0.714554934004733	0.00186881619572319
OG0000925	-1.00295598594292	0.31588209804388	-0.882776543504655	0.0198066045163407	0.559280608365895	0.248549120160754	-0.0598806755251	0.825645498480318
OG0000927	1.62032031589468	0.10516348701308	-0.158411923320119	0.76436973614977	0.725257804960226	0.102855690445501	0.331415643448878	0.209864543302508
OG0000930	-1.57516349738002	0.115218710446178	0.272192679316862	0.601794202955282	-0.131717669261306	0.80356611688331	-0.668262203205156	0.0046599196360068
OG0000932	-3.01615233943107	0.00256004605218621	-0.922390120796506	0.00880120649032172	-0.399034374739929	0.433217246836785	-0.302765938703592	0.254355417135327
OG0000933	0.440968022110146	0.659236147575005	0.125497015926593	0.812742733799433	0.717491885363097	0.108442648015031	-0.332548821522601	0.208215347253155
OG0000935	0.393371743432527	0.694044936437119	0.57135690741738	0.236224003177024	0.813442056555933	0.0489593305362418	-0.648619315895985	0.00656731037728248
OG0000936	-1.16344946908775	0.244647188538213	-0.871094530028007	0.0238539436656654	-0.191175299542758	0.71673058764661	0.272780255409838	0.306702798911754
OG0000938	0.26793131663582	0.788752187506728	0.032560228730372	0.951176916568787	0.497353474753084	0.315482584706434	-0.1830299367291	0.497455337934773
OG0000942	0.457298713526182	0.647456354266923	-0.94673972004733	0.00417944554677878	0.992402718980711	0.0000863587658172893	-0.304954442276427	0.250766465304411
OG0000946	2.45750013143723	0.0139907759537636	0.566433277470919	0.241219195772734	0.930976191285215	0.00698200466563006	-0.095739556858684	0.7243094415301
OG0000947	-0.325827911092389	0.744554560103996	-0.115972154662969	0.826821654110166	-0.00730725645483173	0.989039310406874	-0.0844515178636066	0.755831197690112
OG0000948	-0.414671117191022	0.678382678838629	-0.394727821915629	0.438659548630993	-0.440922947522645	0.381476165278912	0.276767486228616	0.29940207971853
OG0000949	-2.05170862805691	0.0401979877378801	-0.912548029963187	0.0111373609488656	-0.578846120348242	0.228705729388478	0.224076814459785	0.404118942252853
OG0000953	-0.386375508168114	0.699218586154098	-0.497339567915376	0.315498285104225	0.711133608442261	0.113113634686133	-0.347481869845753	0.187260605135932
OG0000954	-0.909099034729957	0.363297852090256	0.110748732841052	0.834556082948501	-0.668259567342176	0.146823270271979	-0.0485584609475304	0.858265805666062
OG0000960	2.86753057113338	0.00413688834973712	-0.384719198138621	0.451392128032837	0.905868821046836	0.0128739852033785	0.629315024915646	0.00900185052200062
OG0000964	1.19484156396212	0.232148937643249	0.945512454050006	0.00437245515776331	-0.0254071459466534	0.961897481529384	-0.370371519970144	0.157912547636879
OG0000967	0.32565331724259	0.7446866678161	-0.441869541681917	0.380332912471577	0.515264695233521	0.295503754473062	0.0994676899470873	0.713986552035493
OG0000970	-0.258368468448599	0.796122549175751	-0.793372228029868	0.0596315641271498	0.286228311946244	0.582382394954718	0.2918073875774	0.272801006519028
OG0000975	-0.0109702512441837	0.991247181466208	0.157850002267554	0.765191541114231	0.48208188880318	0.332895792745245	-0.355004853997895	0.17724808134509
OG0000979	-0.51317400390943	0.607829608731575	0.67579216833263	0.140627218169243	-0.0823693868262376	0.876725346204309	-0.55973249575157	0.0241557523899967
OG0000980	-3.34862523173636	0.000812135686180433	-0.933015126403675	0.00658018026671914	-0.250356850447268	0.632310726834591	-0.473640891744334	0.0638478402648779
OG0000984	-1.03975886452711	0.298451944805736	-0.0455271267320875	0.931756492378277	0.0517478582431659	0.922447498899157	-0.449958182551389	0.0803272908428129
OG0000985	-0.759855566504593	0.447340923986004	-0.859551400989241	0.0282034823294478	0.0893697836995378	0.866302220815789	0.282833798884706	0.288493977969612
OG0000986	0.59592810859756	0.551223254458132	-0.73329051993611	0.0972148711568395	0.881616849175045	0.0201923110982058	0.0368211370335372	0.892309909934316
OG0000988	2.34263936565256	0.0191478812547409	-0.381978439843557	0.45489910528461	0.902420712048695	0.0138180149518335	0.466576620071125	0.0684776758251231
OG0000991	-0.668391632852048	0.503883635062186	-0.241707138069524	0.644499841267835	-0.39666515309433	0.436208561279719	0.046697919847848	0.863648207963929
OG0000994	-2.29301872409615	0.021846926989011	-0.867526110808964	0.0251615828899395	-0.880641643494606	0.0205194114259236	0.364972372681348	0.16453671055547
OG0000997	-0.902907687400676	0.366574890338345	-0.579334050868524	0.228219271452574	0.414736930796612	0.413563373736013	-0.29158229142055	0.273188179852522
OG0000998	4.24135192697419	0.0000222177445833834	0.677879969732821	0.138930172062085	0.732652900103163	0.0976574613555722	0.771009583507978	0.000471298907781239
OG0001000	0.65393626413481	0.51315286908468	0.119734779209063	0.821256115069566	0.602068792110961	0.206017815911309	-0.133036424476311	0.623304687896825
OG0001001	3.24877410255028	0.00115903481661939	0.781452478364179	0.0664252840822992	0.925308468873637	0.00815989174908021	0.0745306439192162	0.78383825772617
OG0001003	-1.50454878992184	0.132440120653499	-0.804416323322523	0.0536386331676543	-0.50866276064075	0.302811001887196	0.194693868010374	0.469948651015031
OG0001006	0.842681754751062	0.39940645394624	0.868910407644817	0.0246503685165372	-0.686086697366159	0.132345588836084	0.128476494994915	0.635362624707344
OG0001012	-2.18415368588887	0.0289509568604128	-0.965088419845964	0.00180695220464143	-0.221602807422943	0.67303700251053	0.184437542820164	0.494096017316115
OG0001013	-1.25333289000691	0.210084583557642	-0.243575069575355	0.641862905699068	-0.558818520140516	0.249025623390227	-0.109527959183693	0.686365877982
OG0001014	-1.41932787469774	0.155803449115569	-0.305504268033231	0.556000391150914	-0.851900744749058	0.0312759247907552	0.184645327025188	0.493601045086966
OG0001016	2.72227562685767	0.00648340429829918	0.759183015012396	0.0800064023249876	0.661932792605561	0.15211539972067	0.294138175364992	0.268811573981087
OG0001018	-1.65714982014113	0.0974891887912435	0.129194024558227	0.807287158094732	0.00548533888432238	0.99177207419754	-0.685538090963001	0.00337566677751617
OG0001029	-2.48924104370761	0.0128016139279554	-0.942861129499291	0.00480400084755208	-0.807950568318584	0.0517827982356906	0.37087406860943	0.157305242052086
OG0001030	-0.837562970950451	0.402276196736909	0.0292205794942663	0.956181605641505	-0.49999033136388	0.312510877285746	-0.109291927630259	0.687009817095584
OG0001032	2.89140184584595	0.00383527374683832	0.669565338192996	0.14574100301724	0.855784194883619	0.0296975832011645	0.219122121286587	0.414860349535213
OG0001033	0.683753723419436	0.494130692909207	-0.683424246139956	0.134466667959032	0.860298388183191	0.0279115644447343	0.071061178640738	0.793693563868099
OG0001036	1.00939462881305	0.312785413374801	-0.232391821295194	0.657687539597701	0.400951463931501	0.430801699047149	0.351131265319313	0.182358304582815
OG0001037	-0.145210768780509	0.884544463796685	-0.845877546799771	0.0338001042558265	0.502871405417177	0.309275864469803	0.291965238690091	0.272529695933755
OG0001038	4.98761044194387	0.000000611306749293064	0.357972068487762	0.485977883965796	0.988172480465566	0.000209008050361102	0.62854897816806	0.00911141015273807
OG0001041	2.76246978495414	0.00573658711381965	0.76424242832345	0.0768205535381055	0.94946300272279	0.00376644669602396	-0.231083433866069	0.389184860202781
OG0001042	-0.80388969576474	0.421460681555161	0.346730139752895	0.500747049362271	-0.440375563647176	0.382137811330578	-0.302991588082498	0.253983913192383
OG0001043	2.0246426026245	0.042904076323575	0.0968015792372185	0.855251172957282	0.650426778712006	0.161942980566159	0.438613276750629	0.0892220685068412
OG0001044	1.82058456503639	0.0686700308442404	0.851298111755081	0.0315243105706819	0.224309669882146	0.669178546406505	0.0468078770489188	0.8633299516395
OG0001045	2.42954078037322	0.0151179640732223	0.841976870461412	0.0354839419682569	0.775991528600558	0.0696493432725512	-0.0848368984841123	0.754748745734678
OG0001047	-1.26177576080669	0.207029486609017	-0.68528573631644	0.132982153862113	0.532569050805571	0.27667264884399	-0.424342762861407	0.101382713308755
OG0001049	-0.359606655443729	0.719141305786239	-0.540770756576467	0.267913475484003	0.499506496270517	0.313055374295021	-0.135377508150106	0.61714853061258
OG0001050	0.435298851827191	0.663345518196948	-0.540089968199476	0.268636406347965	0.950611212893801	0.00359864258166257	-0.428446337813311	0.0977724336386282
OG0001052	0.481109987560512	0.630438330049188	-0.580265014476577	0.227292265701746	0.708558519090437	0.115029957005557	0.103979028900074	0.701557076087162
OG0001053	1.01262047952689	0.311241473943567	0.229640330718559	0.661594508771303	0.460407903403757	0.35818572827443	0.0775191119778039	0.775373828081109
OG0001054	-3.20697254694841	0.00134139796232152	-0.943163352101238	0.00475380413372231	-0.532962997855399	0.276249454958132	-0.219327054490891	0.414413123842486
OG0001060	-0.340825429232359	0.733235005655563	-0.564198947615036	0.243499610727021	0.332176005755508	0.520062290884113	-0.000782541180501847	0.997705109094782
OG0001062	-2.20710659110081	0.0273066134198738	-0.655884054788953	0.157249295946479	-0.851779760385844	0.0313257161805943	0.0729644820408138	0.78828335067545
OG0001063	0.0459262216016975	0.963369054407687	-0.245467309985336	0.63919425324997	-0.149546762679084	0.777352105395656	0.231470342057345	0.388368997121647
OG0001066	0.173273137288319	0.862436737635925	-0.31022027247054	0.549596866137944	0.191934359020632	0.715633777026232	0.146730397544835	0.587638380750084
OG0001068	-1.12836950484035	0.259163901033677	0.0989904019108977	0.851999405541026	-0.0488515163499899	0.926781016829996	-0.499985640756595	0.0485877840219897
