	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
OG0000020	0	NA	NA	NA	NA	NA
OG0000186	471.634382462801	0.519609137818284	0.296685858744549	1.75137817493915	0.0798807898715058	0.336397842095591
OG0000229	525.647681393862	1.85374796183634	0.778729313470136	2.38047795269933	0.0172901956590024	0.151142815528962
OG0000255	4935.93077250049	0.226697990292399	0.0727440716519064	3.11637752939085	0.00183087712527238	0.0387009544066195
OG0000281	245.086034904833	-0.273627457497522	0.106578811041018	-2.56737202099405	0.0102472607833188	0.115047476996401
OG0000282	3457.60391667248	0.0685207765185668	0.0710764135663862	0.964043809759303	0.335023962061278	0.645816631269068
OG0000290	464.473466320652	-0.0188943874013655	0.0585419142647613	-0.322749736469393	0.746884781866026	0.912032964981754
OG0000304	2589.16311373915	0.102563174382787	0.133748563679376	0.76683570695124	0.443179203540118	0.732111553729349
OG0000358	0	NA	NA	NA	NA	NA
OG0000394	776.138616241787	-0.140974258950327	0.0696513435003853	-2.02399913433898	0.0429702408161408	0.245068973684163
OG0000399	31.4857453884822	0.39028183979107	0.267418501508162	1.45944217617702	0.144443444808292	0.440242792628878
OG0000408	506.17813290998	-0.31076217296236	0.145874261981475	-2.13034272627083	0.0331433285340335	0.215014456249662
OG0000415	14498.7352958626	0.191802573699556	0.0648680528985282	2.95681102066665	0.00310838564412093	0.0552301565172792
OG0000424	62.7569935515626	0.0884710968187992	0.216811081009413	0.408056158416359	0.683232445907904	0.881190661731716
OG0000432	993.529564616377	0.421806075026083	0.302391335835461	1.39490132500224	0.163045597520281	0.467910091675483
OG0000451	1460.29953594053	-0.131386865054955	0.102633755071311	-1.28015256738552	0.200491483982624	0.515039411970031
OG0000460	1875.54100218784	-0.329693822854557	0.101661062132167	-3.24306884012219	0.00118249636266446	0.0305208534868764
OG0000461	1397.60278112962	0.375664092557758	0.109137145375511	3.44212862875605	0.000577155738825884	0.0206596477605995
OG0000468	4.56933224056357	-0.0022482299211714	0.464689569369715	-0.00483813295878538	0.996139743468925	0.998228309077534
OG0000483	2574.06544660025	0.0219791432751954	0.0563563968804876	0.390002634870457	0.696534598559932	0.886531448569403
OG0000485	1418.53280246452	-0.104155689938345	0.071420816144195	-1.45833799669917	0.144747401839487	0.440895191689964
OG0000493	1.773144820965	0.274068935232766	1.01386298604108	0.270321472433814	0.786912947457271	0.927410529406783
OG0000508	1738.24129618097	-0.0453250050490001	0.11096678264608	-0.408455611383818	0.682939212695907	0.881190661731716
OG0000512	1539.05061217186	-0.0448316698160802	0.0778464963094147	-0.575898363336594	0.564683881939907	0.812987034342834
OG0000515	16.8408472530613	1.09331069113673	0.458701847972726	2.38348874321896	0.0171494089515359	0.15032665217199
OG0000525	57.0931296414617	0.278625436855755	0.195009120527775	1.42878156725019	0.153067025104668	0.452193187417645
OG0000534	1395.33443220161	-0.00729931469641466	0.0827841813868531	-0.0881728196635144	0.929739319925744	0.977581823523981
OG0000537	366.016128838993	-0.0695926207008564	0.0544574014131827	-1.27792768099305	0.201274926813351	0.515970852636004
OG0000540	607.522006310031	-0.173431094391388	0.0642985266148562	-2.69727944825592	0.00699085768107424	0.0916662194331232
OG0000546	317.829966128613	0.0471861183660809	0.113879124698522	0.414352661130818	0.678615852405322	0.87831410403687
OG0000550	292684.422608851	2.83830638048396	0.593406965579085	4.78306886356509	0.00000172638947519271	0.000817566925148081
OG0000551	1967.57494497653	-0.155593008478276	0.131434677708743	-1.18380484656467	0.236490323275141	0.555911648666455
OG0000555	553.803082649386	0.0666853109071177	0.0792958376252286	0.840968617070277	0.400365515884484	0.700224797325341
