	SRR13281988	SRR13281982	SRR13281995	SRR13282007	SRR13281993	SRR13282006
OG0002632	1471.23098910494	424.133518465375	397.399363902242	541.603248014747	481.020783773329	882.834449233098
OG0002633	0	0	0	0	0	0
OG0002634	793.257007185311	732.354771014747	760.109962502145	617.528936988777	724.0735688089	1178.41760185881
OG0002636	2632.29574356648	2789.7974910238	2335.10162219434	1550.72467783322	1693.2338371725	1795.03146329657
OG0002639	189.393541507912	463.649063664012	409.570860499555	411.839343222768	446.444236948184	456.098507031734
OG0002640	0	0	0	0	0	0
OG0002641	57765.0301599131	19402.132692531	17781.9479538432	30754.5055913896	51952.2785620386	36513.328118725
OG0002644	609.353133547194	665.178344177063	722.986897880343	698.056182870324	1187.80607916966	1061.94609469835
OG0002645	249.779888075652	260.802598311007	345.0619285338	190.044300280451	422.037262718671	317.115700167986
OG0002646	10954.632234175	1780.83390361859	1769.12703041932	5850.41945221707	4438.0014807332	6951.09784750938
OG0002647	0	0	0	0	0	0
OG0002648	5939.82063511769	1869.08528789555	1887.79912224312	2942.6956423571	4262.06787482879	3323.84233879778
OG0002649	0	0	0	0	0	0
OG0002650	131.752028875069	213.383944072642	202.655418345248	138.046707225509	126.10270018582	190.856671397399
OG0002651	271.73855955483	351.688352267873	348.713377512994	308.764468494388	393.562459450905	294.604400464703
OG0002652	186.648707573014	152.793441434731	139.97221086909	174.399006794893	186.10317850004	139.961559024759
OG0002653	537.987451239865	268.705707350734	236.735608817722	508.472038280625	273.561502822464	982.667169656353
OG0002654	0	0	0	0	0	0
OG0002655	1770.41788800874	8069.07432956176	10092.6049784913	15096.7879021817	6800.3931946982	17802.5230566528
OG0002656	57.6415126328427	420.181963945511	335.32473125595	110.897521471159	275.59541734159	191.835423558412
OG0002657	219.586714791782	163.330920154368	169.792377532505	182.681809228424	115.933127590189	106.683985550341
OG0002658	181.15903970322	327.979025148691	376.099244856946	354.319881878806	471.868168437261	356.265786608479
OG0002659	142.731364614658	143.573147555049	116.846367334197	204.309126693753	134.238358262324	134.089046058686
OG0002660	675.229147984728	434.670997185012	519.72290470523	653.881236558161	438.30857887168	536.356184234742
OG0002661	312.911068578289	484.724021103286	512.420006746843	381.469067633156	306.104135128482	331.796982583171
OG0002662	963.436711148942	973.399596726435	1012.66851689637	867.393477066948	941.702422355396	860.323149529815
OG0002663	1852.76290605566	1855.913439496	1577.42595901166	1825.89778090273	2633.91930226833	2115.08341994759
OG0002665	183.903873638117	80.3482752372294	90.0690748201101	106.756120254394	77.2887517267927	116.471507160464
OG0002666	6647.98779032119	5395.18910445396	5859.96703677595	8846.03299901061	7621.07770316559	7991.51139466546
OG0002667	540.732285174762	495.261499822922	556.845969327032	494.207211867322	483.054698292455	349.414521481392
OG0002668	779.532837510825	472.869357543695	481.991265253562	762.938135266313	734.243141404531	1003.22096503761
OG0002669	0	0	0	0	0	0
OG0002670	494.070108281509	608.539396059016	519.114329875364	687.012446292283	454.579895024689	412.05465978618
OG0002671	0	0	0	0	0	0
OG0002673	315.655902513186	375.397679387056	346.887653023397	335.453498557987	495.258185407211	346.478264998356
OG0002674	985.39538262812	931.249681847889	1045.53155770912	619.829715442535	417.969433680419	387.585855760872
OG0002675	19.2138375442809	7.90310903972749	10.3457721077153	0	0	2.93625648303691
OG0002677	323.890404317878	325.344655468781	276.292972758986	525.957954529189	439.325536131243	400.309633854032
OG0002678	90.5795198516099	210.749574392733	226.998411539872	200.167725476988	238.98495599732	301.45566559179
OG0002679	131.752028875069	206.798019872869	237.952758477453	83.7483357168088	92.5431106202387	68.5126512708613
OG0002680	34206.1204966898	21920.5901065241	19150.0241713811	36798.6505894132	33511.7925743816	31503.095806503
OG0002681	867.367523427537	806.117122052204	785.670105356501	907.887177853097	974.245054661414	818.236806606286
OG0002682	290.952397099111	277.926001230417	315.241761870385	350.178480662041	448.478151467311	353.329530125442
OG0002683	21.9586714791782	14.4890332395004	1.82572448959683	24.8484073005916	53.8987347568423	13.7025302541723
OG0002685	337.614573992364	267.38852251078	278.727272078449	281.615282740038	330.511109357995	168.345371694116
OG0002687	480.345938607022	897.00287600907	909.210795819219	367.204241219854	504.410800743279	383.670847116823
OG0002688	186.648707573014	258.168228631098	269.598649630465	150.010755185053	201.357537393486	198.686688685498
OG0002689	496.814942216406	742.892249734384	729.681221008865	496.047834630329	1297.63746320247	827.045576055397
OG0002690	8.23450180469181	0	0	0	0	0
OG0002691	2396.24002516532	1826.935373017	1936.48510863237	1605.02304934192	1637.30118789653	1534.68338846729
OG0002692	38.4276750885618	9.22029387968207	10.954346937581	40.4937007861493	8.1356580765045	24.4688040253076
OG0002693	35.6828411536645	60.5905026379107	142.406510188552	63.0413296329824	71.1870081694144	115.492754999452
OG0002695	258.014389880343	156.744995954595	166.749503383177	128.843593410475	130.170529224072	132.131541736661
OG0002696	31587.5489227978	7983.45731496471	8205.414431078	12969.9482995273	22840.8600497864	18136.277543558
OG0002697	1114.40257756829	2937.32219309872	3611.89161525239	1281.99375443423	1303.73920675985	4397.53345942828
OG0002699	203.117711182398	388.569527786601	334.716156426085	215.352863271794	267.459759265085	220.219236227768
OG0002700	1454.76198549555	1634.62638638364	1613.94044880359	2465.51419104759	1850.86221240477	1958.48307418562
OG0002701	403.490588429899	349.053982587964	387.662166624393	216.733330344049	234.917126959067	184.984158431325
OG0002705	1150.08541872196	1151.2195501203	1094.21754409836	552.646984592787	876.61715774336	812.364293640212
OG0002709	329.380072187672	218.65268343246	197.178244876457	289.898085173569	290.849776235036	247.624296736113
OG0002710	919.519368190586	1286.88958863563	1231.75545564799	1551.64498921472	1676.96252101949	829.003080377421
OG0002711	13.7241696744864	11.8546635595912	10.954346937581	14.2648264133026	7.11870081694144	13.7025302541723
OG0002713	419.959592039282	773.187501053339	866.001982898761	487.765032196798	595.936954103955	442.395976777561
OG0002715	1454.76198549555	1687.31377998182	1639.50059165795	1458.23338399213	1724.75951221895	1443.65943749315
OG0002717	194.883209377706	463.649063664012	414.43945913848	276.093414451018	385.426801374401	208.474210295621
OG0002718	0	0	0	0	0	0
OG0002719	0	0	0	0	0	0
OG0002729	10.9793357395891	5.26873935981832	9.12862244798413	12.4242036502958	3.05087177868919	9.78752161012304
OG0002731	129.007194940172	151.476256594777	164.315204063714	209.830994982774	114.916170330626	159.536602245005
