	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
OG0000020	145889.926704165	0.355235781943619	0.79807804156234	0.445114090907951	0.65623730624577	0.87577537116039
OG0000186	463.186662341104	-0.715559068717589	0.371294472356422	-1.92720097386931	0.0539545886618763	0.26474327826463
OG0000229	154.048206253268	-4.73092540482015	1.06614413680974	-4.43741633188236	0.00000910450928734787	0.00067091956621129
OG0000255	9693.0392434342	-0.457123908870035	0.580679841603857	-0.787221935597839	0.431151958479173	0.735397205383227
OG0000281	574.699142234577	0.00545442197299628	0.334696188394224	0.0162966360601984	0.986997741221158	0.996477623100871
OG0000282	5375.52997146567	-0.0147533901275243	0.428646909920138	-0.0344185150670349	0.972543419329903	0.99278256423574
OG0000290	1388.85924522639	0.514232533160807	0.189664995869535	2.71126746821818	0.00670265350552202	0.079200742442801
OG0000304	6323.0836571383	-0.206148958183277	0.541897299298211	-0.380420715235622	0.703633139939937	0.901148029887145
OG0000358	30.0785720337521	2.02704701898246	1.28845015488911	1.5732444218278	0.115662233014276	0.396984528159889
OG0000394	464.350567941357	0.239814649298271	0.199808446912746	1.20022277838432	0.230052831096923	0.545202765728732
OG0000399	116.462395424362	-0.243562040364745	0.501903923170637	-0.485276223437566	0.627480419081044	0.861510209530986
OG0000408	489.022748561316	0.219700104006982	0.592484462131706	0.370811587558804	0.710777870087687	0.903349861230917
OG0000415	40979.6049434015	0.307118106887637	0.70514543821078	0.435538670812239	0.663171475908567	0.880723813673477
OG0000424	4.60476626783579	1.94613139034005	1.48811824897002	1.30778007170266	0.190947915368917	0.499943088494975
OG0000432	88.8614394220042	-1.06059168815052	0.849587548152069	-1.24836067861094	0.211899002147271	0.527486320837522
OG0000451	232.35648676444	0.785701867389009	0.655159820052101	1.19925221807181	0.230429888402003	0.545202765728732
OG0000460	3504.20585329019	0.653360643330521	0.219050008818299	2.98270083098915	0.00285717127574	0.0436985478512234
OG0000461	15296.301382499	0.263544486484988	0.692957871674147	0.380318194305635	0.703709231333041	0.901148029887145
OG0000468	170.900440173714	0.275160776554192	0.925395979805248	0.297343820979317	0.766204029321205	0.930088336671119
OG0000483	1392.21036185295	0.0295677505918073	0.252160771532448	0.117257535389491	0.906655974677324	0.974283394427636
OG0000485	1027.27668612411	0.0602538857518335	0.26147118160257	0.230441784760119	0.817748495151873	0.950190407141377
OG0000493	0	NA	NA	NA	NA	NA
OG0000508	0	NA	NA	NA	NA	NA
OG0000512	483.176620915775	0.49838317345632	0.305159057720974	1.63319148111941	0.10242873108855	0.373330617897385
OG0000515	31.4391054983839	1.1105512670776	0.943665918865684	1.1768479128848	0.239256214959816	0.555690864117184
OG0000525	6.11223950175023	-0.139016394977442	0.997246221446743	-0.139400272458055	0.88913385707181	0.972136938277326
