	SRR2917198	SRR2917152	SRR2916699	SRR2916026	SRR2916025	SRR2915407	SRR13281988	SRR13281982	SRR13281995	SRR13282007	SRR13281993	SRR13282006	SRR3948522	SRR3948580	SRR3948532	SRR3948545	SRR3948559	SRR3948571	SRR3948576	SRR3948549	SRR3948582	SRR3948523	SRR3948530	SRR3948535	SRR3948538	SRR3948546	SRR3948551	SRR3948569
OG0000602	34.9455412451615	42.2582705433376	38.2171474771302	16.3696048748666	9.76180116822924	42.8283314203596	4.70425472737102	24.1287691804698	27.1124131510525	76.9037556053769	27.0927694694389	21.2453896943168	1.64106102269756	3.31535021400548	2.03255534718329	0	0	1.95694516745808	3.54596956912655	0	0	0	2.405682150546	0	2.00662225767895	0	0	0
OG0000623	79428.3031218149	79541.1492990973	81991.3070546068	92638.4408746743	85656.5513174889	122785.970960076	1477.1359843945	595.875691065515	610.513446133521	464.061387991269	496.982989955021	565.45421801797	852.531201291381	857.846867873918	759.159422172958	767.948826550363	666.984644462445	791.584320236795	680.826157272298	791.809383404458	789.508492022126	886.346455902349	767.412606024174	855.311007618721	753.486657758446	886.40094774607	829.991169128073	741.220060186124
OG0000625	1100.05651711331	1219.94777748881	1243.25157886539	1244.80169244094	1282.04988676077	1186.34478034396	512.763765283441	718.617690809645	690.882385116998	626.916399861479	814.476382175008	572.808391373695	4274.14343361579	3627.8219716755	2472.60357984847	3176.51560073105	2934.35454065206	1850.29165583162	2592.10375503151	4109.86775195647	3680.18617531223	2359.32414013959	3525.52719162516	1573.09403383619	2538.37715596387	2024.5970838819	2659.3594602675	3655.45793657008
OG0000635	358.191797762905	456.527873574746	378.588617195321	430.591780404099	411.080293639876	512.51236599697	14.1127641821131	28.3250768640298	22.2709108026502	17.7180221247682	27.0927694694389	22.8796504400335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0000649	235.88240340484	250.085830592539	213.777168700197	107.470014613255	145.342372949191	98.5051622668272	169.353170185357	119.594768981459	125.879061058458	411.661280005253	201.502472928952	151.169118978792	97.6431308505047	82.0549177966357	150.409095691563	123.14330930795	158.715892733273	95.8903132054461	93.3771986536659	83.9244968585371	208.143147896742	98.1274054669267	180.42616129095	95.1392200104524	158.523158356637	93.143748550684	175.364280632102	262.419524413721
OG0000650	774.626164267746	776.582316050515	721.348658630832	675.424131576017	643.194232528882	511.084754949625	115.25424082059	369.275076153277	359.723624486285	220.155849380099	386.918613985425	351.366060329085	243.697561870587	234.561027640888	304.883302077493	256.95257454021	413.795006054605	279.843158946506	322.683230790516	237.177925904561	218.909172787953	284.782796300755	316.347202796799	351.355733305928	328.082739130508	352.103840675113	290.945283775987	233.645453754322
OG0000651	15.2886742947581	16.6262048039361	15.5257161625841	15.6578829237854	15.1850240394677	9.99327733141725	7.05638209105653	20.9815384177998	23.2392112723307	13.5712509891842	18.6262790102393	20.4282593214584	29.539098408556	30.6669894795507	37.6022739228908	23.2711765621322	45.3473979237923	55.7729372725554	54.3715333932738	48.6518822368331	28.7093997098955	43.7306915667826	46.910801935647	48.9825687182527	49.1622453131343	36.8480763497211	40.8519062836146	49.4914015341666
OG0000654	1108.06487031533	1071.00469278688	1011.56012228529	1122.38551685498	1112.84533317813	845.14574002843	2940.15920460689	1235.81261280841	1205.04993451731	1225.18238096801	1282.67330456875	1279.62616389616	1847.0141810461	1862.39798271758	2124.02033780654	2005.19971377039	2031.1855320032	2238.74527157205	1907.73162819008	1766.06332519704	1787.16013194099	2101.20639967224	1769.37922172658	2095.88875765601	1871.17525528562	2151.51823575316	1990.78314035761	1703.42498303643
OG0000657	829.22857246331	877.725061941127	830.028671768921	1030.57338516551	937.132912150007	833.724851649668	435.143562281819	500.409691264526	544.66901419525	317.793460663396	282.780781337269	312.143802431885	379.905626754485	412.761101643682	387.201793638416	382.035148561671	440.247654843483	322.895952630584	401.876551167676	366.105413832169	358.867496373694	357.311748167614	394.531872689544	386.208714893916	370.221806541766	412.493743581601	379.623812050175	357.949439002926
OG0000658	3546.24440427461	4601.99493802281	4793.86343666251	4034.75174067907	4861.37698177816	2878.06387144817	1164.30304502433	152.116153529049	156.864676088232	144.760010551298	204.889069112632	149.534858233076	88.6172952256681	56.3609536380932	66.0580487834569	77.5705885404407	89.7500583908389	75.3423889471362	72.1013812389066	55.949664572358	78.9508492022126	71.4623496335227	70.967623441107	50.8665136689548	66.2185345034053	56.2956722009629	84.6929764416401	82.8693234990697
OG0000676	2178.2720709484	2290.9524702757	2279.89170418255	2715.93096532569	2568.43835181854	3003.69364361456	25.8734010005406	69.2390767787395	64.8761314685898	81.4275059351049	65.1919765358375	71.9074728115337	1389.15815571348	1456.26758150191	907.535962517338	1149.98397511203	1253.66660510151	840.507949423247	1001.14540835006	1067.90881509849	854.104641369391	619.695897568309	1026.02343720787	429.539448760062	865.857504188467	515.873068896096	757.254848184076	1045.07424634938
OG0000677	0	0	0	0	0	0	49.3946746373957	172.048615025959	154.928075148871	216.763036632802	122.764111658395	156.071901215942	146.054431020083	69.6223544941151	121.953320830997	105.68992688635	85.9711085638562	134.050743970879	105.197097217421	100.952655641429	141.752661067609	151.457517133735	141.935246882214	91.3713301090484	173.572825289229	110.544229049163	161.414849218185	119.700133943101
OG0000687	2176.81600672985	2025.62595194622	2252.42312943336	2068.97571179292	2121.56478722849	1875.88091621175	736.215864833565	1421.49922780594	1391.93192516564	1134.70737437345	1407.13071431899	1254.29512233755	3721.10586896671	3462.88329852873	3869.98538103698	3698.17780866551	4356.1844130543	4200.58280194878	4256.34547280824	3844.71499376573	3518.69580194407	4104.28539387754	3442.53115743133	4344.37705631888	3798.53593378625	4358.30858603091	3851.03945819928	3787.81866160331
OG0000688	236.610435514114	277.796171932432	211.388596982876	176.507043868127	169.20455358264	175.596158823475	44.6904199100247	118.545692060569	159.285427262433	112.716779049057	99.9045874185561	122.569555928751	184.619365053475	131.785171006718	159.555594753888	183.260515426791	157.771155276527	160.469503731563	197.392306014711	181.228261332203	165.079048331899	220.786662300585	186.440366667315	222.305504182839	163.539714000834	184.240381748606	166.396789008869	118.549171116725
OG0000691	430.26697658105	435.745117569825	422.777193965752	502.475697463296	483.751480114471	476.822089813337	536.285038920296	336.753691605687	389.256788811539	400.351904180933	319.186690311828	405.296664937735	251.082336472726	285.948955957973	200.206701697554	243.377721545633	240.908051470147	227.005639425138	237.579961131479	296.776481644682	279.916647171481	211.18724220056	211.700029248048	230.783256460998	240.794670921474	230.300477185757	240.129497911003	229.041602448818
OG0000697	123.037426467339	98.3717117566219	107.485727279429	131.668560950014	141.0037946522	85.6566628407193	1397.16365402919	2352.03045663536	2364.10559672481	1069.86695298068	1185.30866428795	1270.63772979472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0000699	1437.86341581654	1346.02983058533	1388.95445362195	1466.85894117826	1534.77207256049	1440.45954677143	1067.86582311322	1100.4816900136	972.173671559167	830.862143893386	960.946667119162	907.014713872755	1491.72446963208	1438.86199287838	1472.58634903429	1315.79110811723	1433.16672188319	1276.9067217664	1364.01629425735	1571.45579624971	1431.88131053104	1523.10798920404	1478.29168151052	1503.38807066022	1383.56604666964	1512.81824569133	1305.26822515939	1292.53125402021
OG0000703	5.82425687419358	13.1624121364494	15.5257161625841	1.42344390216231	2.16928914849539	8.56566628407193	0	0	0.968300469680445	1.13093758243201	1.69329809183993	1.63426074571668	1.64106102269756	0	0	0	0	0	0	0	5.38301244560541	0	0	0	0	0	0	0
OG0000706	1498.2900808863	2714.22793424257	2380.21171631001	162.272604846504	117.141614018751	649.563026542121	25.8734010005406	18.8833845760199	4.357352113562	30.9122939198084	72.8118179491172	36.7708667786252	44.3086476128341	72.9377047081206	45.732495311624	45.5727207675089	143.600093425342	91.9764228705299	52.0075536805228	62.0311498519622	82.5395241659496	120.526052366986	68.561941290561	80.0676604048362	116.384090945379	82.9081717868726	86.685752357914	75.9635465408139
OG0000712	686.534279045568	901.278852080036	830.028671768921	19.2164926791912	15.1850240394677	104.215606456208	37.6340378189682	20.9815384177998	23.7233615071709	36.1900026378244	43.1791013419183	63.7361690829503	644.93698192014	302.525707028	582.327106968012	165.807133005192	311.763360726072	235.811892678699	615.816715171645	265.15275819074	412.697620829748	395.709428567715	318.752884947345	141.295871302652	402.327762664629	273.289899593765	112.591839269474	126.605910901357
OG0000718	321.790192299195	351.22857648315	426.360051541733	266.895731655433	323.224083125813	328.350540889424	444.552071736561	564.403383438816	551.931267717854	770.545472830345	837.335906414847	857.986891501254	1536.85364775626	1477.81735789294	1550.83972990085	2202.03508219176	1662.73792387238	2278.86264750494	1772.98478456328	1499.69426995038	1605.93204627228	1609.50277010427	1523.99964237089	1672.00114374805	1441.75809214233	1590.6086290963	1768.58862569307	1864.55977872907
OG0000719	706.919178105245	842.394376732763	683.131511153702	367.960248708958	316.716215680327	359.757983931021	251.67762791435	220.306153386898	221.740807556822	125.534071649953	146.470284944154	102.141296607292	338.058570675697	373.805736629118	446.145898706732	350.037280788739	268.305437715771	454.011278850275	333.321139497896	394.080246118348	430.640995648432	654.893771268402	427.008581721915	609.456191552106	488.612519744824	643.817778443739	422.468494250064	430.460097064612
OG0000722	516.174765475406	360.927195952113	309.320037393022	611.369155978713	430.603895976334	542.492197991222	11492.4942989674	2000.58968813721	3152.78632927953	2752.70207563952	2197.90092320823	4693.59686169829	1932.34935422637	1823.44261770301	2602.6871220682	1802.54655120849	2375.06996625862	2409.97797372463	2329.70200691614	2319.47848564102	2162.1766656515	3979.49293257721	2613.77365656823	3417.47614057348	2997.89365297235	3824.01147895995	2497.94461104931	2339.90742602234
OG0000728	48.050119212097	40.8727534763429	45.3828626290921	42.7033170648693	41.2164938214124	18.5589436154892	0	0	0	0	0	0	114.05374107748	79.5684051361316	99.5952120119811	83.3883826809738	116.202707179718	77.2993341145943	107.561076930172	143.523052598658	147.135673513214	164.256743933769	97.430127097113	157.309403383619	124.410579976095	176.051920337557	140.490702097309	82.8693234990697
