SocR1,SocR1,queen
SocR2,SocR2,queen
SocR3,SocR3,queen
SocR4,SocR4,queen
SocR5,SocR5,queen
SocR6,SocR6,queen
SocR7,SocR7,queen
SocR8,SocR8,queen
SocR10,SocR10,queen
SocF4,SocF4,worker
SocF5,SocF5,worker
SocF6,SocF6,worker
SocF7,SocF7,worker
SocF8,SocF8,worker
SocF9,SocF9,worker
SocF10,SocF10,worker
SocF11,SocF11,worker
SocF12,SocF12,worker
SocF14,SocF14,worker
