	SRR1519108	SRR1519109	SRR1519110	SRR1519111	SRR1519112	SRR1519113	SRR1519114	SRR1519115	SRR1519116	SRR1519117
gene-LOC106792577	0	0	0	0	0	0	0	0	0	0
gene-LOC106792578	0	0	0	0	0	0	0	0	0	0
gene-LOC106792580	41.8285690573301	16.1182106032892	46.8852448434792	21.747382078267	40.9877275636839	13.1732857871431	23.7895053486453	17.9455405641528	31.8391558938584	6.94523747645359
gene-LOC106792581	52.9828541392848	17.7300316636181	156.796556525734	51.9131056061857	32.7901820509471	26.3465715742861	43.8227730106624	28.4137725599086	62.8823328903704	16.9772471646643
gene-LOC106792582	13.9428563524434	8.86501583180904	12.2977691392732	2.10458536241294	9.10838390304087	4.39109526238102	3.75623768662821	4.4863851410382	9.55174676815752	7.71693052939287
gene-LOC106792583	0	0	0	0	0	0	0	0	0	0
gene-LOC106792584	8.36571381146602	103.962458391215	20.7524854225236	16.1351544451658	3.64335356121635	4.39109526238102	3.75623768662821	2.9909234273588	4.77587338407876	6.1735444235143
gene-LOC106792585	57.1657110450178	75.755589835459	53.8027399843204	78.5711868634162	85.6188086885842	49.7657463069849	38.8144560951581	109.168705098596	72.4340796585279	33.1828012763894
gene-LOC106792592	429.439975655256	95.097442559406	174.474599663439	7.7168129955141	0	80.503413143652	92.6538629368291	31.4046959872674	8.75576787081106	0.771693052939287
gene-LOC106792591	554.925682827246	565.749192175449	480.381607002861	550.699836498051	573.828185891575	531.322526748103	585.973079114	632.580304886386	514.202367685813	555.618998116287
gene-LOC106792588	246.788557438248	313.499196233974	279.005637347261	289.731251558847	289.6466081167	341.041732044926	341.817629483167	363.397196424094	300.880023196962	321.024310022744
gene-LOC106792587	0	0	0	0	0	0	0	0	0	0
gene-LOC106792586	2.78857127048867	2.41773159049337	0.768610571204577	0	0	0	0	0	0	0
gene-LOC106792597	40.4342834220857	43.5191686288807	48.4224659858884	28.0611381655058	22.7709597576022	35.1287620990481	33.8061391796539	29.909234273588	496.690831944191	10.0320096882107
gene-LOC106792596	7639.29099550372	8364.54539257691	7947.43330625533	8748.05982309643	12524.9387050715	9953.14926139697	9971.55897876901	8844.16057469996	16265.0327883776	14111.9508591008
gene-LOC106792595	68.3199961269725	85.4265161974325	92.2332685445492	96.1093982168574	74.6887480049352	130.269159450637	97.6621798523334	85.2413176797257	104.273235552386	91.8314732997752
gene-LOC106792594	210.537130921895	157.958463912234	117.5974173943	133.99193474029	152.110011180783	196.135588386352	177.795250500402	191.419099350963	101.089319963	84.8862358233216
gene-LOC106792593	1309.23421149443	1489.32265974392	1460.3600852887	1411.47524972494	1307.05309008637	1904.27164545257	1479.95764853151	2356.84766075873	1080.93934259649	798.702309792163
gene-LOC106792599	677.622818728747	601.209255502686	833.942469756966	692.408584233856	683.128792728066	548.886907797627	434.471492419996	551.825372347698	593.800257420459	494.655246934083
gene-LOC106792600	4.18285690573301	2.41773159049337	1.53722114240915	1.40305690827529	1.82167678060817	0	2.50415845775214	0	0.79597889734646	1.54338610587857
gene-LOC106792602	29.2799983401311	29.0127790859205	21.5210959937282	16.1351544451658	30.0576668800349	30.7376668366671	31.3019807219017	37.386542841985	42.1868815593624	10.0320096882107
gene-LOC106792601	0	0	0	1.40305690827529	0.910838390304087	0	0	4.4863851410382	0	1.54338610587857
gene-LOC106792603	2.78857127048867	0	0	0	0	0	0	0	0.79597889734646	0
gene-LOC106792604	0	0	0	0	0	0	0	0	0	0
gene-LOC106792605	216.114273462872	182.941690347332	120.671859679119	98.9155120334079	557.433094866102	447.891716762864	729.962190434748	723.803469420829	3.9798944867323	192.151570181883
gene-LOC106792606	1.39428563524434	1.61182106032892	2.30583171361373	3.50764227068823	2.73251517091226	0	0	1.4954617136794	0	0.771693052939287
gene-LOC106792608	82.2628524794158	94.2915320292416	153.722114240915	86.989528313068	102.013899714058	87.8219052476204	78.8809914191923	94.2140879618021	101.089319963	74.0825330821716
gene-LOC106792609	6.97142817622168	6.44728424131566	6.14888456963662	4.91069917896352	8.19754551273679	13.1732857871431	10.0166338310085	0	7.9597889734646	6.1735444235143
gene-LOC106792610	3987.6569167988	4957.15567104158	5717.69403919085	5392.64922695608	5193.60050151391	3738.28576670704	3729.94402282181	3895.67776413483	5494.64232838262	6334.82827157861
gene-LOC106792611	609.302822601775	573.00238694693	494.985207855748	743.620161385904	609.350883113435	698.184146718582	538.39406841671	767.171859117532	453.707971487482	421.344406904851
gene-LOC106792612	25.0971414343981	35.4600633272361	48.4224659858884	41.3901787941211	13.6625758545613	38.0561589406355	13.7728715176368	40.3774662693438	54.9225439169058	16.9772471646643
gene-LOC106792613	389.00569223317	348.153349031046	344.337535899651	337.435186440207	406.233922075623	455.210208866832	265.440796521727	459.106746099575	301.676002094308	317.937537810986
gene-LOC106792615	1327.35992475261	1994.62856215703	2031.4377396937	1625.44142823692	1859.02115461064	1529.56484972939	1513.76378771117	1336.94277202938	1835.52733728094	1132.84540171487
gene-LOC106792614	464.297116536364	712.424908665381	689.443682370505	776.591998730373	681.307115947457	611.825939891755	572.200207596363	592.202838617042	628.027350006357	852.720823497913
gene-LOC106792619	540.982826474802	664.876187385678	758.618633778917	885.328909121708	847.079702982801	497.657463069849	445.74020547988	669.966847728371	776.875403810145	1016.31975072104
gene-LOC106792618	651.131391659105	372.33066493598	534.952957558386	733.798763027977	814.289520931854	494.730066228261	545.906543789966	614.634764322233	468.035591639719	895.163941409573
gene-LOC106792617	1176.77707614622	991.269952102283	1075.2861891152	896.55336438791	1023.78235070179	1232.43407030827	1065.51942377353	1124.58720868691	1076.16346921241	1071.10995747973
gene-LOC106792624	331.839981188152	188.583064058483	182.160705375485	240.624259769212	194.008577134771	272.247906267623	260.432479606222	231.796565620307	156.011863879906	175.946016070158
gene-LOC106792623	20.914284528665	110.409742632531	99.1507636853904	93.3032844003068	71.0453944437188	89.285603668414	37.5623768662821	68.7912388292524	179.095251902954	75.6259191880502
gene-LOC106792621	20.914284528665	24.9832264350982	37.6619179890243	41.3901787941211	39.1660507830758	42.4472542030165	11.2687130598846	14.954617136794	45.3707971487482	49.3883553881144
gene-LOC106792620	165.919990594076	182.941690347332	312.824502480263	260.267056485066	170.326778986864	124.414365767462	137.728715176368	149.54617136794	142.480222625016	233.051301987665
gene-LOC106792625	0	0	0	0	0	0	0	0	0	0
gene-LOC106792630	18.1257132581764	24.9832264350982	36.1246968466151	44.1962926106716	39.1660507830758	20.4917778911114	17.529109204265	14.954617136794	33.4311136885513	54.0185137057501
gene-LOC106792626	5.57714254097734	2.41773159049337	3.84305285602288	0.701528454137645	4.55419195152044	2.92739684158735	0	0	1.59195779469292	0
gene-LOC106792627	18.1257132581764	10.476836892138	16.1408219952961	9.11986990378939	11.8408990739531	14.6369842079367	16.2770299753889	8.97277028207639	6.36783117877168	2.31507915881786
gene-LOC106792628	393.188549138903	371.524754405815	533.415736415976	528.250925965647	418.074821149576	311.767763629052	409.429907842474	284.137725599086	370.92616616345	375.814516781433
gene-LOC106792632	124.091421536746	89.4560688482548	111.448532824664	188.009625708889	177.613486109297	106.849984717938	83.8893083346966	79.2594708250081	128.15260247278	206.04204513479
gene-LOC106792631	461.508545265875	477.099033857359	327.42810333315	359.884096972612	394.39302300167	581.088273055088	424.454858588987	465.088592954293	433.808499053821	420.572713851912
