,SRR3948522,SRR3948580,SRR3948532,SRR3948545,SRR3948559,SRR3948571,SRR3948576,SRR3948523,SRR3948530,SRR3948535,SRR3948538,SRR3948546,SRR3948551,SRR3948569
gene-LOC117218659,6.15083750412702,5.48535608362732,5.85532709965815,6.80175165230358,6.87068800107731,6.87257157820907,6.13479669560597,6.13620574908801,6.28131973257562,6.39643116141135,6.45504327232061,6.23660454616983,6.18446827243344,6.83973989245417
gene-LOC117218681,5.09597038125145,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,4.83546400168557,-2.81332833899805,-2.81332833899805,-2.81332833899805,5.0724041732027,-2.81332833899805,4.70099678011586,-2.81332833899805
gene-LOC117218707,4.85713305335447,-2.81332833899805,-2.81332833899805,-2.81332833899805,0.888455334994212,-2.81332833899805,4.80048556717747,2.61327951739328,1.21110056130131,1.01692856570151,4.62854729020425,1.0753014010907,4.99903869685853,-2.81332833899805
gene-LOC117218706,5.3420087789928,1.57314808836849,2.50635718287939,-2.81332833899805,-2.81332833899805,-2.81332833899805,5.2698309082036,-2.81332833899805,-2.81332833899805,1.91736459821469,5.43227075354828,-2.81332833899805,5.4900860039426,-2.81332833899805
gene-LOC117218661,4.00902534082459,0.696837768682942,-2.81332833899805,-2.81332833899805,2.32575325514523,-2.81332833899805,3.57395687437013,3.01178729263981,3.64604968953979,-2.81332833899805,5.05452305220305,1.0753014010907,4.6779821920382,1.21171002233744
gene-LOC117218664,4.20033555967597,7.29238494945397,7.75701669361162,7.89224452009055,8.13491891954051,7.99329700654668,4.44041164662427,8.8255297891703,7.78485918184503,8.2342198873981,4.4485625732468,8.62952775572926,3.56171662579313,7.85075673183545
gene-LOC117218662,9.00406429012781,4.76880914043179,5.31796843805795,4.31624921440752,3.85613619044502,5.56739595147562,8.95049827005524,4.67697042157523,4.74390990339464,5.4012836381734,9.33861230252199,5.4068574929393,9.14112696693876,5.12802442345084
gene-LOC117218665,2.45913668183582,9.78759968230952,9.42625337939872,9.44928658694855,10.0568538814503,10.0237887967165,1.69678321346864,10.5512993107219,9.81646756409301,10.2947584543673,1.84578433480282,10.4169356821052,1.9176040755876,9.93610861470546
gene-LOC117218663,2.80058318671573,2.50501966971946,1.95601702562275,3.08144283780603,3.85613619044502,2.56981243454503,2.73647136771807,3.32366113287055,2.6779416765196,2.86355199088279,3.02795999889104,2.92804990399615,3.01842528455076,3.39014874837506
gene-LOC117218666,-1.33439576041047,0.696837768682942,1.95601702562275,0.933898857839293,2.72067993249992,3.27938883467966,-2.81332833899805,2.61327951739328,2.6779416765196,4.52491751185366,-1.16352879469648,3.90120956257672,-0.586941401427702,1.21171002233744
gene-LOC117218750,6.07260345681164,2.50501966971946,4.04316068530486,2.77136578231476,4.14052557660517,-2.81332833899805,6.35969704988328,4.78274506113677,3.38947795709039,3.17435263493896,6.41004958342436,3.49520157437581,6.0698004304956,3.86447530183318
gene-LOC117218752,-0.797136241298599,6.86158093977417,7.5782969868256,6.96182943471145,7.31850909301182,7.2030594964808,-2.81332833899805,7.40580389099902,7.31608908185118,7.59008252889917,-2.81332833899805,7.64384113937268,-1.16862411898254,7.20151423519041
gene-LOC117218751,1.7556314511333,7.74657909622034,7.92673096177075,7.87223091781973,7.64845613561273,7.88239449083723,2.96432989055814,7.63492998592705,7.93667624052888,7.97814504011395,1.75997147600514,7.98375015925825,2.69057512500794,8.30622050006088
gene-LOC117218746,5.92166452876554,4.904949942575,5.76268912370915,5.4747403306632,4.67385171582342,5.92164990882192,5.78121862728245,5.49312912543124,5.49664753991494,5.06679280656481,6.65814123258756,5.05589553358714,6.43836971001781,5.28725766616039
gene-LOC117218748,5.39887359801679,2.11321961930634,1.05315865380937,2.37576561383607,0.888455334994212,2.01804123368465,5.18196492773074,2.61327951739328,3.64604968953979,1.01692856570151,4.8827603311008,2.53050328000024,5.50977032500383,-2.81332833899805
gene-LOC117218777,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805
gene-LOC117218749,4.64785177902305,4.04177851408916,4.45200671466196,4.81271319978098,4.37797504856858,4.51780732696844,4.45548066277491,3.79746840799069,4.74390990339464,3.83549066026038,4.66435829847167,1.97961174318594,4.11816217130285,3.64672345457894
gene-LOC117218747,5.51145735939247,4.5369836903905,5.18148977144439,6.07425771345353,4.99257593583519,5.01505565240912,5.57591245777866,5.06023128650917,5.1273407594104,4.52491751185366,5.62632686435444,3.71244458442804,5.39449837954074,5.5610688487059
gene-LOC117218745,3.30789759385804,2.11321961930634,1.95601702562275,3.08144283780603,2.72067993249992,2.56981243454503,3.04626259890603,1.15141959652673,1.21110056130131,2.4667825339403,3.20052850158679,2.53050328000024,3.63525658015101,1.21171002233744
gene-LOC117218796,2.12315896277999,-2.81332833899805,-2.81332833899805,-2.81332833899805,2.72067993249992,-2.81332833899805,1.69678321346864,-2.81332833899805,-2.81332833899805,-2.81332833899805,1.23152572920491,-2.81332833899805,1.6596833171802,-2.81332833899805
gene-LOC117218800,5.85006010377739,-2.81332833899805,1.05315865380937,-2.81332833899805,-2.81332833899805,2.01804123368465,4.94628864994483,-2.81332833899805,5.1273407594104,1.91736459821469,4.02143683187241,-2.81332833899805,5.16547581316543,5.12802442345084
gene-LOC117218801,0.112538333817041,4.5369836903905,-2.81332833899805,4.43015133244464,3.28510826815532,2.96782216618402,-2.81332833899805,3.98645361234624,4.50566851774365,3.42989734175744,4.67610044047469,-2.81332833899805,2.38407835418586,4.50634919114177
gene-LOC117218797,-1.33439576041047,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-0.489992950870752,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805
gene-LOC117218798,0.497370538087247,-2.81332833899805,-2.81332833899805,1.82855865704425,1.77981646553029,-2.81332833899805,-0.489992950870752,-2.81332833899805,-2.81332833899805,-2.81332833899805,1.75997147600514,1.0753014010907,-1.16862411898254,-2.81332833899805
gene-LOC117218795,-2.81332833899805,7.83446254380357,7.69569859723575,7.85193576890742,7.88827659923422,7.971788056215,-2.81332833899805,6.9180314782639,7.70250643706605,7.99802230886109,-2.81332833899805,7.14329535807456,-2.81332833899805,7.45740030922532
gene-LOC117218793,9.12317613523778,-2.81332833899805,-2.81332833899805,-2.81332833899805,1.77981646553029,1.11140866979995,8.99242769369355,-2.81332833899805,2.12386181828631,-2.81332833899805,9.41285822173458,2.53050328000024,9.35391779629968,2.12450750571176
gene-LOC117218812,4.17451050402662,6.6837074843029,6.34513466906286,6.2080182651036,6.33523867524282,6.20583873062584,4.29720052008733,6.3915968824003,5.89300673695001,6.303646017077,4.52846321527921,6.23660454616983,4.13516099968243,5.98946352298208
gene-LOC117218814,5.57699077889098,6.24455798249894,6.60732862583053,6.03878577597086,6.02160237881627,6.72610499873112,5.4156458806273,6.48857570368848,6.20360984497014,6.59220902888875,5.94052418933062,6.60574196896862,5.93069561724243,6.16381319668668
gene-LOC117218817,5.59657031802317,7.79994889258335,7.98939496759703,6.75879427895412,6.59271832318937,7.27507350436428,5.36067760568865,7.42226452861072,7.00857937801247,6.99962577647021,5.51958342944488,7.19832812423567,5.29968330708092,6.86521218715897
gene-LOC117218813,4.44678220943311,8.98718195872775,8.67578027582982,8.71720714254943,9.02483516703371,8.8405780618525,3.80329916384274,8.97248324769424,9.00618806256161,9.12473965278869,4.93255920204239,8.94589845393568,3.63525658015101,8.86888091334732
gene-LOC117218818,4.33465709819367,-2.81332833899805,-2.81332833899805,-2.81332833899805,0.888455334994212,-2.81332833899805,4.08103575450637,-2.81332833899805,-2.81332833899805,-2.81332833899805,3.73748270986339,-2.81332833899805,4.11816217130285,-2.81332833899805
gene-LOC117218816,4.73876868284923,5.19787717349471,5.10808203086862,4.89436765340274,4.84199810016676,4.92838243786487,4.93558153954153,5.06023128650917,5.42996483304101,5.51601590946665,4.79932396884398,5.05589553358714,4.33964564206456,4.94900973467592
gene-LOC117218815,6.83212307137479,-2.81332833899805,1.05315865380937,-2.81332833899805,0.888455334994212,1.11140866979995,6.70368498399626,1.15141959652673,2.12386181828631,1.91736459821469,6.98752658212236,-2.81332833899805,7.05785990849656,1.21171002233744
gene-LOC117218819,2.80058318671573,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,1.97333321797879,-2.81332833899805,-2.81332833899805,-2.81332833899805,1.92676394044907,-2.81332833899805,2.86380031100594,-2.81332833899805
gene-LOC117218799,9.50657210751394,2.11321961930634,3.21471456284136,2.77136578231476,2.32575325514523,2.56981243454503,9.17760772455651,3.57993440141007,3.64604968953979,3.64690436276763,9.00502090077385,3.23933072545355,8.91683855892518,3.64672345457894
gene-LOC117218804,6.86276584747148,3.28166219984246,4.04316068530486,4.43015133244464,3.68971365793658,3.94170823962631,6.71937525384107,3.32366113287055,3.38947795709039,3.64690436276763,6.38880032459718,3.90120956257672,6.43150593454249,4.74459187557253
gene-LOC117218805,-0.421564528425683,7.8086550203115,7.72053944179062,8.00682418399885,7.41501856323682,8.03537614826195,-1.09119353283647,7.84486782368744,7.50610214319624,7.81963646800443,-1.16352879469648,7.75814341602197,-2.81332833899805,7.71725082131888
gene-LOC117218821,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-0.0784984719320999,1.15141959652673,-2.81332833899805,-2.81332833899805,-1.16352879469648,-2.81332833899805,-0.186168438801056,-2.81332833899805
gene-LOC117218802,8.46946993694035,7.46752733275563,7.67042252885064,7.20524322445906,7.15246469236981,7.74966796910947,8.16977610284822,7.51726911691532,7.20082631582045,7.57692667069627,8.63040945189235,7.41516842803683,8.67240645498688,7.24096729292047
gene-LOC117218806,2.17622671221138,6.39087628559716,5.94237378296955,7.03566554089489,6.49516897531803,6.87257157820907,2.40485872498232,6.25123483397511,6.61725658567657,6.45513024200311,2.78926314420888,6.49287486452918,2.49364923794474,6.86521218715897
gene-LOC117218808,5.70877519467404,2.11321961930634,1.05315865380937,-2.81332833899805,1.77981646553029,-2.81332833899805,5.67579532232878,1.15141959652673,2.6779416765196,-2.81332833899805,5.35402528324421,1.0753014010907,5.62254886320001,-2.81332833899805
gene-LOC117218811,-1.33439576041047,5.39574740330624,5.18148977144439,6.00241963979226,5.3119332476346,6.0503536574541,-2.81332833899805,5.14201258363411,3.38947795709039,5.14018340254632,-2.81332833899805,4.21767924919415,-2.81332833899805,5.12802442345084
gene-LOC117218807,4.9437664703642,-2.81332833899805,1.05315865380937,0.933898857839293,0.888455334994212,1.11140866979995,5.38449234568377,-2.81332833899805,1.21110056130131,-2.81332833899805,5.05452305220305,-2.81332833899805,5.44308372411662,1.21171002233744
gene-LOC117218810,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-1.09119353283647,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805
gene-LOC117218809,-2.81332833899805,-2.81332833899805,-2.81332833899805,0.933898857839293,-2.81332833899805,1.11140866979995,0.90259737846973,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805
gene-LOC117218790,9.43224372079137,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,9.52785186334846,-2.81332833899805,-2.81332833899805,-2.81332833899805,9.01024833034299,-2.81332833899805,9.09082731973906,1.21171002233744
gene-LOC117218792,9.09849767502951,1.57314808836849,1.95601702562275,0.933898857839293,-2.81332833899805,-2.81332833899805,8.79925190353553,-2.81332833899805,-2.81332833899805,-2.81332833899805,8.06841289617493,-2.81332833899805,7.64624929210598,1.21171002233744
gene-LOC117218820,-2.81332833899805,-2.81332833899805,-2.81332833899805,1.82855865704425,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805
gene-LOC117218851,4.10784967568696,-2.81332833899805,-2.81332833899805,0.933898857839293,0.888455334994212,-2.81332833899805,4.58445472375489,-2.81332833899805,-2.81332833899805,-2.81332833899805,4.52846321527921,2.92804990399615,5.03570931391729,-2.81332833899805
gene-LOC117218852,-1.33439576041047,-2.81332833899805,2.50635718287939,1.82855865704425,1.77981646553029,1.11140866979995,-2.81332833899805,1.15141959652673,2.6779416765196,1.91736459821469,-2.81332833899805,1.0753014010907,-1.16862411898254,3.07783030898207
gene-LOC117218854,1.04854588725246,6.02306576468392,5.8995068570759,6.07425771345353,5.52463675026378,5.44785193533411,2.46570158916669,5.3627494761913,5.36004992004748,5.21002050617616,3.02795999889104,5.58262191753281,1.99423163831166,5.5610688487059
gene-LOC117218853,7.90387086898678,2.11321961930634,1.05315865380937,-2.81332833899805,1.77981646553029,2.01804123368465,7.84877490815244,1.15141959652673,1.21110056130131,1.01692856570151,7.79988230627237,1.0753014010907,7.60718943730958,1.21171002233744
gene-LOC117218855,6.80923068797908,2.11321961930634,-2.81332833899805,1.82855865704425,0.888455334994212,1.11140866979995,7.33496412122839,-2.81332833899805,-2.81332833899805,-2.81332833899805,7.54524106300638,-2.81332833899805,7.53057215397726,-2.81332833899805
gene-LOC117218834,6.53513779477083,6.08170748155328,6.63372439633906,6.41585854708728,6.27773030313834,6.41154926308888,6.43003945244234,5.06023128650917,5.89300673695001,5.9425568805851,6.58839871576754,5.63675333409749,6.30578118314723,6.7051611636354
gene-LOC117218835,3.83860441428862,5.83132004971979,5.50116174078049,4.89436765340274,5.25346849864991,5.38414759790083,3.1973584588843,5.06023128650917,4.74390990339464,4.63056607452319,3.26416052998686,4.88750530151131,3.2853624018471,5.04129200015091
gene-LOC117218837,5.53701601783243,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,5.9449874363715,-2.81332833899805,-2.81332833899805,-2.81332833899805,6.54743456878077,-2.81332833899805,6.44178939072449,-2.81332833899805
gene-LOC117218839,-1.33439576041047,0.696837768682942,-2.81332833899805,-2.81332833899805,-2.81332833899805,1.11140866979995,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-1.16352879469648,1.97961174318594,-2.81332833899805,1.21171002233744
gene-LOC117218828,6.13753275431991,1.57314808836849,1.95601702562275,0.933898857839293,-2.81332833899805,2.01804123368465,4.70283830686274,-2.81332833899805,1.21110056130131,1.01692856570151,5.00882589176075,2.53050328000024,4.51871024932472,1.21171002233744
gene-LOC117218838,4.9050313205862,2.11321961930634,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,4.88082051314773,1.15141959652673,1.21110056130131,-2.81332833899805,5.46648074531835,-2.81332833899805,5.17372560381801,-2.81332833899805
gene-LOC117218824,5.14333427688382,4.45061864090384,4.19269194741205,5.1813734390416,5.66582198569701,5.01505565240912,4.84693751808784,4.30323451141088,5.67998390123548,4.63056607452319,4.93255920204239,4.88750530151131,4.97091076297004,5.73694585883028
gene-LOC117218822,3.23479612797828,7.41147621247192,7.89434780265384,8.28178196878776,7.78886460121727,8.57415871210725,3.26735620386457,7.7038751891509,7.98392793847735,7.79712249563732,3.09948421593733,8.02492716597249,3.315505965462,8.22000055669966
gene-LOC117218825,7.22545134650422,7.22893766486542,7.00118110581694,6.6216692439392,7.57873606062488,7.2030594964808,7.58324093901639,7.45463286606843,6.96214119501571,7.76267874159415,7.2278561443556,6.76003646527031,7.25734666327655,7.07623661340728
gene-LOC117218826,7.76801109669048,4.35875189416222,4.04316068530486,5.1813734390416,4.84199810016676,5.17418896411034,7.66491712736086,4.15352244382941,4.74390990339464,4.72900264655853,7.60788336669862,4.47705752023293,7.55129902173229,4.63038312337244
gene-LOC117218823,2.41567754004182,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,0.495674897360243,-2.81332833899805,-2.81332833899805,-2.81332833899805,1.5712552888063,-2.81332833899805,1.34510106908202,-2.81332833899805
gene-LOC117218832,1.15848254002831,3.28166219984246,2.90361321483593,3.08144283780603,4.58180791077771,1.11140866979995,0.90259737846973,4.30323451141088,4.22014432568717,4.82114930940796,1.84578433480282,4.79531558824056,1.6596833171802,3.86447530183318
gene-LOC117218833,7.81577825011899,2.50501966971946,1.05315865380937,1.82855865704425,2.72067993249992,2.56981243454503,8.00159845643247,3.01178729263981,2.6779416765196,4.0022470273707,8.34615270560416,2.53050328000024,8.15023900234681,2.12450750571176
gene-LOC117218830,5.71774329812068,3.28166219984246,-2.81332833899805,0.933898857839293,2.32575325514523,1.11140866979995,5.90712567566201,1.15141959652673,2.12386181828631,1.91736459821469,5.30948684198008,2.53050328000024,4.98034780861207,1.21171002233744
gene-LOC117218829,8.2334903799182,1.57314808836849,-2.81332833899805,-2.81332833899805,2.32575325514523,1.11140866979995,8.19804856941497,2.06056098888214,-2.81332833899805,-2.81332833899805,8.21847987669242,-2.81332833899805,8.26664996580278,-2.81332833899805
gene-LOC117218831,6.9452568834132,-2.81332833899805,2.50635718287939,-2.81332833899805,-2.81332833899805,-2.81332833899805,7.2894394764423,2.06056098888214,-2.81332833899805,1.01692856570151,7.1874062795183,1.97961174318594,7.53378034922655,1.21171002233744
gene-LOC117218850,1.95109908297546,5.24994663022334,5.5573977037491,5.62582283151115,6.09002183500337,5.5088618145471,1.69678321346864,4.67697042157523,5.7904235718054,4.52491751185366,1.92676394044907,4.47705752023293,2.32600047608452,5.9423726699272
gene-LOC117218848,-2.81332833899805,0.696837768682942,-2.81332833899805,-2.81332833899805,0.888455334994212,1.11140866979995,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805
gene-LOC117218849,4.00902534082459,1.57314808836849,-2.81332833899805,-2.81332833899805,0.888455334994212,2.56981243454503,4.42518355725685,-2.81332833899805,-2.81332833899805,-2.81332833899805,3.82447227888461,1.97961174318594,3.58664890329662,2.67860095475685
gene-LOC117218846,7.97572144425823,0.696837768682942,1.95601702562275,0.933898857839293,0.888455334994212,1.11140866979995,8.30382362815623,2.61327951739328,1.21110056130131,-2.81332833899805,8.38154417811346,-2.81332833899805,8.32429431048364,2.12450750571176
gene-LOC117218847,7.11608454213344,-2.81332833899805,1.05315865380937,-2.81332833899805,-2.81332833899805,-2.81332833899805,7.46350540265553,-2.81332833899805,1.21110056130131,1.01692856570151,7.68835422023122,1.97961174318594,7.62384399682727,1.21171002233744
gene-LOC117218842,3.33146383997794,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,4.02152448153465,1.15141959652673,-2.81332833899805,-2.81332833899805,4.0577964504597,-2.81332833899805,4.41117073616537,-2.81332833899805
gene-LOC117218841,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,1.09767155522556,-2.81332833899805,-0.586941401427702,-2.81332833899805
gene-LOC117218857,7.26728305194046,-2.81332833899805,-2.81332833899805,0.933898857839293,0.888455334994212,-2.81332833899805,6.78347213806825,1.15141959652673,-2.81332833899805,-2.81332833899805,7.4355372142921,-2.81332833899805,7.15272583038534,-2.81332833899805
gene-LOC117218858,0.929441578232384,1.57314808836849,1.95601702562275,0.933898857839293,-2.81332833899805,-2.81332833899805,3.04626259890603,-2.81332833899805,3.07716390541186,-2.81332833899805,0.384209881726455,1.0753014010907,1.56228587596479,-2.81332833899805
gene-LOC117218843,8.62235253384374,-2.81332833899805,-2.81332833899805,0.933898857839293,0.888455334994212,-2.81332833899805,8.9657073116369,-2.81332833899805,-2.81332833899805,1.01692856570151,9.17239808064934,1.0753014010907,9.39639406920146,2.12450750571176
gene-LOC117218844,7.79897498502016,-2.81332833899805,-2.81332833899805,0.933898857839293,0.888455334994212,1.11140866979995,8.98075768909001,1.15141959652673,1.21110056130131,1.91736459821469,10.4808834472931,1.0753014010907,9.58255978263859,1.21171002233744
gene-LOC117218845,3.48645218572538,0.696837768682942,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,3.93815297114189,-2.81332833899805,-2.81332833899805,-2.81332833899805,4.21094457163746,-2.81332833899805,4.26438831017382,-2.81332833899805
gene-LOC117218859,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805
gene-LOC117218860,5.24608887513076,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,6.05789769225415,-2.81332833899805,-2.81332833899805,-2.81332833899805,5.49989826937787,-2.81332833899805,5.33689171062224,-2.81332833899805
gene-LOC117218861,1.26057238419575,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,2.20520139218691,-2.81332833899805,-2.81332833899805,-2.81332833899805,1.5712552888063,-2.81332833899805,2.38407835418586,-2.81332833899805
gene-LOC117218862,4.49973740617263,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,4.49976566422947,-2.81332833899805,-2.81332833899805,-2.81332833899805,4.57937303175309,-2.81332833899805,5.10636731267333,-2.81332833899805
gene-LOC117218867,7.72973364604347,2.11321961930634,-2.81332833899805,-2.81332833899805,0.888455334994212,2.56981243454503,10.7268252012541,-2.81332833899805,3.07716390541186,-2.81332833899805,6.85434473883896,-2.81332833899805,8.6919233200365,-2.81332833899805
gene-LOC117218890,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-1.09119353283647,-2.81332833899805,-2.81332833899805,-2.81332833899805,-0.179039481677806,-2.81332833899805,-2.81332833899805,-2.81332833899805
gene-LOC117218888,1.82378220413358,1.57314808836849,-2.81332833899805,2.37576561383607,0.888455334994212,-2.81332833899805,1.79499571187005,-2.81332833899805,-2.81332833899805,-2.81332833899805,1.35393118596846,1.0753014010907,1.45779854896518,2.12450750571176
gene-LOC117218866,7.54431284361172,0.696837768682942,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,7.41229672467081,-2.81332833899805,1.21110056130131,-2.81332833899805,7.87184411369196,-2.81332833899805,8.13024337294955,-2.81332833899805
gene-LOC117218871,6.85465786881345,3.78367357370989,2.50635718287939,3.08144283780603,3.28510826815532,1.11140866979995,6.70052634847167,2.61327951739328,3.07716390541186,1.91736459821469,6.79096248049415,4.21767924919415,6.6062464874347,3.64672345457894
gene-LOC117218872,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805
gene-LOC117218894,8.45345276144101,1.57314808836849,-2.81332833899805,-2.81332833899805,0.888455334994212,-2.81332833899805,8.05451276939181,1.15141959652673,1.21110056130131,-2.81332833899805,8.08832202933751,-2.81332833899805,7.99012862325191,2.12450750571176
gene-LOC117218893,7.33732741165829,5.68768684801701,6.06382415872614,5.4747403306632,5.83485065269003,4.63191369755162,7.68263400446967,5.29285710547795,6.52442549375323,4.98946760404959,9.41898549016754,4.47705752023293,8.99223969536688,5.28725766616039
gene-LOC117218892,5.52684682608779,-2.81332833899805,1.05315865380937,2.37576561383607,2.32575325514523,1.11140866979995,6.09204642986646,-2.81332833899805,1.21110056130131,1.01692856570151,6.13172637979455,3.23933072545355,6.18446827243344,-2.81332833899805
gene-LOC117218891,3.66399817453578,1.57314808836849,2.90361321483593,0.933898857839293,3.28510826815532,3.53545370844976,3.54606874246351,3.01178729263981,1.21110056130131,1.01692856570151,4.47569082485461,3.90120956257672,4.50569812468813,2.12450750571176
gene-LOC117218864,7.31534012185674,3.06617894821268,3.21471456284136,4.05729809464292,4.00532815679648,3.75283704674338,8.2356310221113,3.32366113287055,4.22014432568717,3.64690436276763,7.25159264121706,3.49520157437581,7.38894870455617,4.05362529302545
gene-LOC117218865,2.65870672168334,-2.81332833899805,1.05315865380937,-2.81332833899805,-2.81332833899805,-2.81332833899805,2.83197819668403,-2.81332833899805,-2.81332833899805,-2.81332833899805,2.83189249243271,-2.81332833899805,3.19095608445725,-2.81332833899805
gene-LOC117218887,-0.797136241298599,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-1.09119353283647,-2.81332833899805,-2.81332833899805,-2.81332833899805,-1.16352879469648,-2.81332833899805,-2.81332833899805,-2.81332833899805
gene-LOC117218886,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805
gene-LOC117218870,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-0.0784984719320999,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,0.941464721256692,-2.81332833899805
gene-LOC117218889,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-0.186168438801056,-2.81332833899805
gene-LOC117218873,5.57205409044311,3.4690929537392,2.50635718287939,2.37576561383607,3.03033959301314,-2.81332833899805,5.78121862728245,2.61327951739328,1.21110056130131,1.01692856570151,5.49327640375436,1.0753014010907,5.40854766898359,3.07783030898207
gene-LOC117218874,4.08029819130828,2.11321961930634,-2.81332833899805,-2.81332833899805,0.888455334994212,2.01804123368465,4.45548066277491,-2.81332833899805,1.21110056130131,-2.81332833899805,4.11067315841181,1.97961174318594,3.97443914260678,-2.81332833899805
gene-LOC117218878,6.0372190664222,-2.81332833899805,-2.81332833899805,0.933898857839293,-2.81332833899805,2.01804123368465,5.95031604855586,-2.81332833899805,-2.81332833899805,-2.81332833899805,5.62632686435444,1.0753014010907,5.68736593885945,-2.81332833899805
gene-LOC117218877,6.86680281289171,3.63494290346397,4.32816835248755,4.05729809464292,3.85613619044502,4.73765233872147,6.84484200789869,1.15141959652673,2.12386181828631,4.28712611473391,6.71616186376258,4.35319023274165,6.8393180042611,4.63038312337244
gene-LOC117218880,6.31938538856471,2.81273567612173,1.05315865380937,-2.81332833899805,3.03033959301314,2.96782216618402,6.74719476099818,3.32366113287055,2.6779416765196,2.4667825339403,6.08404687031814,2.92804990399615,5.96437357795587,3.39014874837506
gene-LOC117218879,4.78216499356985,3.63494290346397,3.47046354230066,7.08866390818396,6.70605332330389,7.14658729167762,5.3283004778391,2.61327951739328,4.62970174739072,2.86355199088279,5.08126230303352,3.71244458442804,4.99903869685853,7.53880195774382
gene-LOC117218883,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-2.81332833899805,-1.16862411898254,-2.81332833899805
gene-LOC117218881,6.4023806601151,0.696837768682942,-2.81332833899805,1.82855865704425,-2.81332833899805,1.11140866979995,7.52550774754005,-2.81332833899805,-2.81332833899805,1.01692856570151,8.0927092164139,1.0753014010907,9.74084672097858,2.67860095475685
