SRR13281988	SRR13281982	SRR13281995	SRR13282007	SRR13281993	SRR13282006
OG0000020	18.5238891024488	15.7141119836949	15.8892386374506	16.0896549211502	17.5678921115256	16.8739163609532
OG0000186	8.3103121607547	8.711296839053	8.62268479724784	9.71096850733938	8.67949601794574	9.12967256021373
OG0000229	5.15573639793901	5.06346157322114	4.87477864704857	9.64033468297701	6.88326271085951	5.63835444231812
OG0000255	13.9230129455061	12.2595193715295	12.022103229723	13.0603172305122	13.288641371394	13.889613349549
OG0000281	8.78500461245596	9.31131544368368	9.50635918934265	9.02490111787732	9.57379481639357	9.02778433212623
OG0000282	13.0533046428835	11.9358926087325	11.8577169795877	12.6893332235366	12.0844704316824	12.3820114246598
OG0000290	10.5906690972077	10.6926049751821	10.7988577771668	10.0485065423432	10.2739194930006	10.2515155983055
OG0000304	11.0319290078002	12.960540825962	12.8974596684927	13.0835233282477	12.5104846986062	12.5242310033781
OG0000358	5.4900645795298	5.71570905929034	6.90520752369339	5.78193872278272	3.75798639489472	4.52500292802386
OG0000394	9.18969091150389	8.88227208533692	9.06306023135093	8.80487669702233	8.83551458529577	8.81836181550948
OG0000399	7.7148685899306	6.39500181983401	6.72325270726496	7.34927652900581	7.35974849259326	6.97075634268577
OG0000408	7.5334893301869	9.69064016474956	9.33198619454824	8.80784513005366	9.26102317183187	8.55453423874107
OG0000415	16.6097109840367	14.1222417776751	14.1533146076501	14.8701824243653	15.0927687144397	15.4604816056565
OG0000424	5.38901392258275	3.75798639489472	4.4359317033265	4.21689357627723	4.31392120088837	4.30350353557191
OG0000432	6.8929041871366	6.29898878583551	5.66800561714461	8.05838526672009	5.46860441730783	6.93616527174564
OG0000451	6.46126565985309	8.66985967566538	8.8567989666895	7.78406775933544	7.53710100759537	7.53611918527049
OG0000460	12.2354892311408	11.9489292217773	12.022103229723	11.2020186885219	11.5771912895221	11.4721354281005
OG0000461	15.1619036900336	12.6167837306123	12.8161570997067	13.7453362949408	13.6240083478689	13.9134194884796
OG0000468	8.90560962448501	6.81202713808536	5.5511743695628	7.92229710960111	7.4886393427313	6.87655452041776
OG0000483	10.7961687588202	10.2929294496711	10.312949044831	10.4507696873254	10.5745141268362	10.3282159776576
OG0000485	9.93968776753334	10.1513767717631	10.1102053895429	9.7881001583775	9.84828159838621	10.338068579545
OG0000493	3.75798639489472	3.75798639489472	3.75798639489472	3.75798639489472	3.75798639489472	3.75798639489472
OG0000508	3.75798639489472	3.75798639489472	3.75798639489472	3.75798639489472	3.75798639489472	3.75798639489472
OG0000512	8.78500461245596	9.35551808003606	9.4063580182143	8.77636713549651	8.94384165323938	8.46533546788793
OG0000515	6.50654092131386	5.9616088916215	5.63027308683649	6.1680948164949	4.70952135920023	4.61310000446723
OG0000525	3.75798639489472	4.64429775036915	5.01593466193827	4.73476058684155	4.85045849215358	4.69208682730905
OG0000534	8.71126296967139	10.6220072265857	10.5028288370171	8.78844002810432	9.12303883870647	8.96413539234894
OG0000537	9.93564911172337	9.44278791597273	9.46718713673953	9.23018243829197	9.48441922943882	9.23892751490926
OG0000540	10.2762722318333	9.10926494124956	8.96976456478944	9.31709116741182	9.15943508704901	9.00870886529258
OG0000546	8.06565995740133	7.75411812975963	7.78773082284558	7.57267887744203	7.81743299724679	7.09079323878968
OG0000550	8.67292565910616	10.8797299162323	10.8271647468815	10.1295722846818	9.97470997255145	9.6908310530493
OG0000551	9.63051433156356	10.6208008245089	10.4790329602078	9.79932214102981	11.1074227436132	10.6638349266611
OG0000555	12.0666753314121	10.9649127713273	11.0682727919878	11.5609205672983	11.5038094013521	11.3573418402056
OG0000559	3.75798639489472	7.17329320489782	6.27885449205777	5.78193872278272	5.78848268091098	5.50941508184652
OG0000564	8.23329960325491	8.0414214361015	7.69718579950391	8.63642070570574	7.86872534553275	8.79945382740141
OG0000565	9.72715032386159	10.3924319775754	10.2530477087102	9.93167122405575	9.58530365449767	9.76087825533597
OG0000577	9.03965945077893	8.96831881611489	8.80861741378511	8.96101656050441	8.91978965336929	8.94705824513646
OG0000580	7.9579929491065	8.91809645493441	8.7688767705989	7.86059222063608	8.33281952879794	8.13885028611475
OG0000582	5.4900645795298	4.91752810344679	5.07967937874571	5.06908927864208	5.08130294554618	5.10736177324774
OG0000589	5.75093905375612	6.41798758569203	5.13975448976068	4.76772935772161	5.17973468989113	5.43941934882117
OG0000590	9.47221157045247	5.86189704111246	5.50962240443715	7.3533700947316	8.31446924458604	8.11352202413748
